#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
45.7194 0 0 14137.1 2809.4 0 0 0 0.216787 4.61418e-05 0.211523 0.0591837 0.0440666 0.252784 4.4288e-05 0.255104 0.0497422 0.0530734 0.302491 2.95657e-05 0.312776 0.0156398 0.0382479 1086560
62.7167 0 0 0 0 0 0 0 0.187303 5.64914e-05 0.179786 0.0512858 0.034368 0.233788 5.9683e-05 0.232147 0.0532843 0.0481828 0.300542 3.69643e-05 0.308917 0.0162012 0.0337506 603773
79.6191 0 0 0 0 0 0 0 0.168548 6.23006e-05 0.161998 0.0452947 0.032109 0.227322 6.67076e-05 0.226688 0.0476158 0.0457568 0.302125 3.71413e-05 0.308659 0.0146688 0.028142 437389
98.319 0 0 52200.5 11279.2 0 0 0 0.164991 8.02019e-05 0.158887 0.0442601 0.0321706 0.23259 8.32754e-05 0.233364 0.0430727 0.044675 0.306146 4.16567e-05 0.311628 0.0122537 0.0232565 250959
123.692 0 0 997215 76770.5 0 0 0 0.173001 0.000125667 0.1679 0.044135 0.0338157 0.243869 0.000119169 0.246027 0.0371397 0.042115 0.311399 5.21808e-05 0.31578 0.0096021 0.0183936 102747
155.26 0 0 8.21664e+06 383755 0 0 0 0.184248 0.000205664 0.180463 0.0433855 0.0358762 0.255436 0.000179624 0.258354 0.032331 0.0388333 0.315324 7.56906e-05 0.319493 0.00747347 0.0156024 37654
195.023 0 0 3.73944e+07 1.49952e+06 0 0 0 0.200125 0.000373015 0.197684 0.0440857 0.0392769 0.270842 0.0002956 0.275224 0.0282974 0.0375658 0.320054 0.000124813 0.324412 0.00503024 0.0126338 12049
244.185 0 0 1.2198e+08 5.36247e+06 0 3.41278e+08 0 0.215896 0.000730516 0.213624 0.0447367 0.0376152 0.28121 0.000556585 0.286503 0.0244825 0.0363339 0.320853 0.000281611 0.326202 0.00422704 0.0130694 3042
304.978 0 0 2.55547e+08 1.80568e+07 0 7.43049e+08 0 0.216802 0.00174968 0.213577 0.0477306 0.0387857 0.274071 0.00144791 0.279765 0.0302465 0.0446559 0.311916 0.00101195 0.321969 0.00743368 0.0312594 570
383.54 0 0 4.4847e+08 6.66078e+07 0 1.14127e+09 0 0.21133 0.00469757 0.209154 0.0460022 0.0449343 0.256599 0.00468657 0.257882 0.0422966 0.0453839 0.298047 0.00390676 0.310518 0.0145234 0.0551974 75
483.186 0 0 4.10509e+08 2.69988e+08 0 1.5184e+09 0 0.201769 0.0187035 0.219199 0.0441433 0.0788702 0.262292 0.0125538 0.285492 0.00488931 0.0732075 0.302736 0.00975977 0.316163 0.0110547 0.0438559 6
719.45 0 0 8.77994e+08 8.77994e+08 8.77994e+08 0 0 0.144094 0.144094 0.144094 0 0 0.207737 0.207737 0.207737 0 0 0.264208 0.264208 0.264208 0 0 1
