#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
45.4583 0 0 0 0 0 0 1.34581e-07 8.23695e-08 0 0 0 7674893
62.4058 0 0 0 0 0 0 0 0 0 0 0 3658397
78.3985 0 0 0 0 0 0 0 0 0 0 0 1723874
98.2338 0 0 0 0 0 0 5.11112e-07 2.13377e-07 0 0 0 731756
123.678 0 0 0 0 0 0 6.41105e-06 1.33629e-06 0 0 0 287867
155.521 0 0 0 0 0 0 5.79826e-05 6.67667e-06 0 0 0 110018
195.508 0 0 0 0 0 0 0.000520896 3.42846e-05 0 0 0 39217
245.488 0 0 0 0 0 0 0.00196511 0.000117005 0 0 0 12623
308.13 0 0 0 0 0 0 0.00653702 0.000429482 0 0 0 3564
385.178 0 0 0 0 0 0 0.0166975 0.00177332 0 0.0441665 0 642
479.114 0 0 0 0 0 0 0.0389281 0.00617479 0 0.0932692 0 99
603.29 0 0 0 0 0 0 0.0737064 0.0373031 0.0663583 0.0420701 0.0663583 10
