#For SF galaxies, QTime is the duration of the last period when they were quenched.
#obs_sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.32981e+07 1 0 3.58224e+08 5.27149e+06 0 8.74274e+08 0 0.248574 0.000774383 0.236778 0.0866724 0.0639523 0.448299 0.000648769 0.453873 0.0553039 0.0676344 0.5893 0.000320211 0.595345 0.0232635 0.0356655 10301
1.59623e+08 1 0 4.1978e+08 6.76101e+06 0 9.57732e+08 0 0.249938 0.000873104 0.240419 0.0804271 0.063912 0.452811 0.00071011 0.457394 0.051713 0.0631389 0.589567 0.000388556 0.595983 0.024371 0.0377855 7355
2.52028e+08 1 0 4.6388e+08 6.75573e+06 0 1.0412e+09 0 0.260323 0.000838126 0.251524 0.0822167 0.0662599 0.458521 0.000648157 0.463205 0.0507401 0.0604505 0.590089 0.00037448 0.597077 0.0238213 0.0386968 8278
3.98172e+08 1 0 5.34395e+08 7.09541e+06 4.57264e+08 6.67399e+08 4.57264e+08 0.268082 0.000803857 0.261409 0.080173 0.0699722 0.46342 0.000630025 0.468126 0.0524865 0.0619682 0.589868 0.000385516 0.597411 0.0253569 0.0408763 8973
6.30753e+08 1 0 6.09629e+08 7.50817e+06 4.57264e+08 8.34304e+08 4.57264e+08 0.279595 0.000777991 0.273093 0.0800163 0.0679498 0.470622 0.000598543 0.474586 0.0517685 0.0597622 0.589903 0.000389074 0.598999 0.0247867 0.0440385 9467
1.00123e+09 1 0 6.70058e+08 7.99038e+06 5.40609e+08 8.34388e+08 5.40609e+08 0.290574 0.00077195 0.285849 0.0780279 0.0721954 0.477314 0.000591851 0.483119 0.050109 0.0628642 0.590603 0.000408302 0.600234 0.0259581 0.0456212 9703
1.58469e+09 1 0 7.44986e+08 8.35969e+06 5.40609e+08 9.17794e+08 5.40609e+08 0.302152 0.000761626 0.298748 0.0773697 0.073361 0.482935 0.000577864 0.488554 0.04947 0.0600252 0.589528 0.000419661 0.599701 0.026336 0.0466464 9896
2.51868e+09 1 0 8.24614e+08 8.96046e+06 6.23988e+08 1.00114e+09 6.23988e+08 0.314301 0.000742722 0.311539 0.0748836 0.0732957 0.485921 0.00057456 0.493225 0.0483381 0.0644834 0.586542 0.000445964 0.59785 0.0279476 0.0514864 10375
3.99638e+09 1 0 9.1195e+08 9.22431e+06 7.07395e+08 1.08428e+09 7.07395e+08 0.325399 0.000716231 0.323418 0.0740076 0.0728942 0.488212 0.000559399 0.495519 0.0477434 0.0624979 0.582864 0.000456187 0.595052 0.0291677 0.0542735 10927
6.3312e+09 1 0 1.03524e+09 9.66841e+06 7.90825e+08 1.16716e+09 7.90825e+08 0.333317 0.000690653 0.332171 0.0742488 0.0740305 0.483257 0.000569621 0.491706 0.0494154 0.0653109 0.574108 0.000499434 0.58798 0.0326812 0.0621227 11793
1.00706e+10 1 0 1.161e+09 9.83288e+06 8.74274e+08 1.33265e+09 8.74274e+08 0.336026 0.000640819 0.336311 0.0722298 0.0763446 0.472315 0.000560508 0.481721 0.0510218 0.0709797 0.562752 0.000515534 0.578063 0.0375154 0.0697111 13370
1.5975e+10 1 0 1.28591e+09 9.64296e+06 9.57732e+08 1.4196e+09 9.57732e+08 0.332591 0.000597164 0.333049 0.073277 0.0763574 0.456133 0.000558644 0.46545 0.05636 0.0749557 0.548807 0.000534568 0.564962 0.0443102 0.0778764 15379
2.52026e+10 1 0 1.42009e+09 9.4514e+06 1.12466e+09 1.49524e+09 1.12466e+09 0.323677 0.000545294 0.325448 0.0704142 0.0770499 0.435357 0.000534848 0.443857 0.0602458 0.0789905 0.532433 0.000534514 0.548285 0.0510163 0.0857081 17536
3.97551e+10 1 0 1.55638e+09 9.53077e+06 1.20812e+09 1.65809e+09 7.50856e+08 0.309017 0.000514966 0.310844 0.0690472 0.0753299 0.411392 0.000524067 0.417488 0.0634256 0.0783782 0.511848 0.000554064 0.524354 0.0610315 0.0879465 17956
6.25211e+10 1 0 1.68049e+09 1.0401e+07 1.375e+09 1.65468e+09 8.74326e+08 0.292321 0.000529501 0.291711 0.0687748 0.0696887 0.386066 0.00056015 0.389846 0.0672698 0.0769733 0.490557 0.00062131 0.499766 0.0703608 0.0904865 15660
9.80784e+10 1 0 1.79487e+09 1.24499e+07 1.54178e+09 1.56938e+09 1.00117e+09 0.273326 0.000598524 0.272026 0.0654859 0.064635 0.359842 0.000644245 0.361546 0.0656557 0.0716563 0.467304 0.000736787 0.471167 0.0769128 0.0818685 10776
1.52965e+11 1 0 1.8633e+09 1.68495e+07 1.66326e+09 1.44791e+09 1.03927e+09 0.25454 0.000766529 0.251994 0.0617497 0.0573173 0.336295 0.000832428 0.334986 0.0645774 0.0622096 0.446898 0.000973631 0.446266 0.0759228 0.0727498 5431
2.39455e+11 1 0 1.89634e+09 2.56103e+07 1.70842e+09 1.40274e+09 9.17599e+08 0.229656 0.0011428 0.223309 0.0601676 0.0452454 0.309755 0.00121205 0.307166 0.0583527 0.0530268 0.424187 0.00140766 0.421192 0.0666194 0.058189 2002
3.75739e+11 1 0 1.78073e+09 4.1016e+07 1.62513e+09 1.15912e+09 8.34303e+08 0.20385 0.00169986 0.197177 0.0440467 0.0311531 0.283494 0.00187833 0.281075 0.0456728 0.0433008 0.40475 0.00213088 0.404725 0.0483907 0.0484158 575
5.87588e+11 1 0 1.7863e+09 9.36771e+07 1.62513e+09 1.32289e+09 7.50855e+08 0.185868 0.00268181 0.18171 0.0373449 0.025519 0.268128 0.00339864 0.26649 0.0408153 0.0326288 0.39344 0.0041856 0.394843 0.0371623 0.041251 104
9.78141e+11 1 0 1.23061e+09 4.46825e+08 1.4584e+09 6.65623e+08 1.4584e+09 0.183681 0.00918191 0.188866 0.027325 0.035611 0.254406 0.011879 0.253802 0.0355224 0.0263835 0.392611 0.0165964 0.396197 0.0498446 0.0509284 8
1.32315e+12 1 0 8.32564e+08 1.25168e+08 9.57732e+08 0 2.50337e+08 0.165645 0.00236788 0.168013 0 0.00473577 0.226531 0.0194686 0.246 0 0.0389371 0.391574 0.009395 0.400969 0 0.01879 2
