#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.63583e+07 2.80162e-05 2.80162e-05 1.14374e-05 0 0 0 0.000295266 1.01573e-05 0 0 0 214162
1.56798e+08 0.000101185 0.000101185 3.82428e-05 0 0 0 0.000839309 3.23104e-05 0 0 0 69180
2.48346e+08 0.000271834 0.000271834 7.26416e-05 0 0 0 0.00152871 5.03485e-05 0 0 0 51502
3.94377e+08 0.000621134 0.000621134 0.000126751 0 0 0 0.00287624 8.50116e-05 0 0 0 38639
6.24011e+08 0.00125813 0.00125813 0.000209559 0 0 0 0.00534842 0.000143058 0 0 0 28614
9.8894e+08 0.00288798 0.00288798 0.000369243 0 0 0 0.00917469 0.000221254 0 0 0 21122
1.56308e+09 0.00423252 0.00423252 0.000527962 0 0 0 0.0149891 0.000357368 0 0.0242971 0 15121
2.4819e+09 0.00594204 0.00594204 0.00073486 0 0 0 0.022709 0.00052935 0 0.0467868 0 10939
3.92334e+09 0.0108182 0.0108182 0.00115361 0 0 0 0.0344819 0.000781632 0 0.0789125 0 8042
6.23181e+09 0.0131962 0.0131962 0.00149402 0 0 0 0.047068 0.00109019 0 0.111909 0 5835
9.90132e+09 0.020413 0.020413 0.0021663 0 0 0 0.066321 0.00154361 0.0129127 0.146539 0.0129127 4262
1.56976e+10 0.030191 0.030191 0.00300382 0 0 0 0.0844883 0.00198357 0.0359372 0.164552 0.0359372 3246
2.48223e+10 0.0355828 0.0355828 0.00374716 0 0 0 0.102722 0.00252508 0.0593096 0.167659 0.0593096 2445
3.94389e+10 0.0426336 0.0426336 0.00469456 0 0 0 0.118654 0.00306198 0.0716898 0.197392 0.0716898 1853
6.17569e+10 0.0361648 0.0361648 0.00541672 0 0 0 0.125196 0.0038583 0.0858593 0.183408 0.0858593 1189
9.67149e+10 0.0357143 0.0357143 0.00765958 0 0 0 0.130961 0.00550953 0.0879501 0.18088 0.0879501 588
1.50156e+11 0.0106383 0.0106383 0.00750227 0 0 0 0.10001 0.00831148 0.0625564 0.146096 0.0625564 188
2.31512e+11 0 0 0 0 0 0 0.0859544 0.0231103 0.0370227 0.185683 0.0370227 18
