#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.35087e+09 0.0877417 0.0938267 0.00219058 0 0 0 0.0546055 0.000405165 0.0357139 0.0654357 0.028721 20378
1.59185e+10 0.094873 0.100527 0.00281553 0 0 0 0.0461453 0.000421666 0.031196 0.0538919 0.0259489 12912
2.5086e+10 0.119505 0.128675 0.00309349 0 0 0 0.0492629 0.000428076 0.0318402 0.0595581 0.0264785 13740
3.96481e+10 0.146322 0.160091 0.0034117 0 0 0 0.0546105 0.00047106 0.0383637 0.0626151 0.0257854 14017
6.30787e+10 0.183919 0.211146 0.00399916 0 1 0 0.0641075 0.000551392 0.0456807 0.072958 0.0329711 14104
1.00052e+11 0.220417 0.253192 0.00428223 0 1 0 0.0726733 0.000597563 0.0486942 0.086338 0.0359358 14096
1.58676e+11 0.275459 0.329396 0.00474023 0 1 0 0.0854295 0.000637081 0.0636711 0.0941438 0.0501638 15240
2.51239e+11 0.330813 0.411235 0.00515257 0 1 0 0.10049 0.000682598 0.0764441 0.107892 0.0553875 16003
3.97232e+11 0.416033 0.540145 0.00579399 0 1 0 0.123489 0.000771216 0.0999188 0.119167 0.0702826 16042
6.28569e+11 0.497525 0.684478 0.00671547 0 1 0 0.15226 0.000901825 0.131051 0.130625 0.0856438 14747
9.93288e+11 0.588142 0.858518 0.00772657 1 1 1 0.18757 0.00106025 0.168289 0.144547 0.104924 13189
1.572e+12 0.643605 0.971689 0.008849 1 1 1 0.228069 0.00128657 0.212158 0.160516 0.124119 10985
2.48712e+12 0.668861 1.0232 0.00973531 1 1 1 0.266945 0.00150245 0.25475 0.165462 0.140361 9268
3.94361e+12 0.655823 1.00211 0.0111331 1 1 1 0.297385 0.00175551 0.286095 0.168188 0.144908 7101
6.22808e+12 0.617552 0.905387 0.0123089 1 1 1 0.313563 0.00199621 0.30366 0.162957 0.139222 5253
9.88072e+12 0.587236 0.835564 0.0137876 1 1 1 0.327613 0.00225029 0.319801 0.150912 0.134917 3886
1.56647e+13 0.543873 0.742945 0.0161831 1 1 1 0.3292 0.00260008 0.32233 0.141622 0.126087 2587
2.46554e+13 0.482661 0.616259 0.0175825 0 1 0 0.326606 0.00284201 0.328547 0.119836 0.125546 1759
3.93103e+13 0.465577 0.591222 0.0212785 0 1 0 0.328324 0.0032874 0.329932 0.110344 0.113076 1162
6.17296e+13 0.388102 0.467422 0.0245405 0 1 0 0.319138 0.00359286 0.314088 0.0983078 0.0868353 706
9.70293e+13 0.382212 0.459135 0.0315003 0 1 0 0.316541 0.00487758 0.318151 0.0976464 0.105983 416
1.53584e+14 0.413534 0.488722 0.0392268 0 1 0 0.300186 0.00561972 0.301094 0.0809606 0.0924506 266
2.44746e+14 0.27972 0.300699 0.0421464 0 1 0 0.287904 0.00740952 0.288381 0.0821661 0.0903466 143
3.89505e+14 0.322581 0.387097 0.0774898 0 1 0 0.27331 0.0100264 0.269392 0.0973494 0.0830002 62
6.00454e+14 0.351351 0.432432 0.106406 0 1 0 0.246361 0.00916543 0.235507 0.070799 0.0542209 37
8.75563e+14 0.5 0.5 0.288675 1 0 1 0.205403 0.0492627 0.241883 0.0806269 0.147054 4
1.74499e+15 0.5 0.5 0.5 1 0 1 0.185957 0.0476621 0.233619 0 0.0953243 2
