#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.87534e+07 0.00342043 0.00345914 0.000130583 0 0 0 0.00168433 2.52824e-05 0 0 0 206699
1.57136e+08 0.00725577 0.00731633 0.000299071 0 0 0 0.00289803 5.21255e-05 0 0 0 82555
2.48747e+08 0.011238 0.0113312 0.000420459 0 0 0 0.00446854 7.72654e-05 0 0 0 64424
3.94159e+08 0.018448 0.018805 0.000616592 0 0 0 0.00682915 0.00011237 0 0 0 50412
6.24633e+08 0.0258889 0.0263069 0.000831275 0 0 0 0.00970196 0.000159215 0 0.01449 0 38279
9.88178e+08 0.0362505 0.0369109 0.00113202 0 0 0 0.0130618 0.000215872 0 0.0156504 0 28772
1.56704e+09 0.0504136 0.052114 0.00155773 0 0 0 0.0178688 0.000307538 0 0.0306411 0 21760
2.48311e+09 0.0671633 0.0685792 0.00202654 0 0 0 0.0236251 0.000419703 0 0.0457698 0 16244
3.95259e+09 0.0949641 0.0977224 0.00271737 0 0 0 0.0316339 0.000567546 0 0.0718398 0 12689
6.25095e+09 0.120922 0.126835 0.0035383 0 0 0 0.0403529 0.000737239 0 0.0914428 0 9808
9.93661e+09 0.162189 0.170387 0.00446784 0 1 0 0.0521844 0.000955412 0.0136499 0.106206 0.0136499 7929
1.56774e+10 0.190965 0.200613 0.00524573 0 1 0 0.0617954 0.00115807 0.0149312 0.128208 0.0149312 6530
2.48816e+10 0.214701 0.231381 0.00640082 0 1 0 0.072837 0.00142338 0.0286106 0.135406 0.0286106 5156
3.90883e+10 0.234541 0.250341 0.00772958 0 1 0 0.0786478 0.00172407 0.0308035 0.144718 0.0308035 3671
6.14582e+10 0.223605 0.24343 0.0101816 0 1 0 0.0876181 0.00242314 0.042683 0.152773 0.042683 2169
9.6252e+10 0.228729 0.244199 0.0154399 0 1 0 0.0874856 0.00362732 0.0447392 0.148343 0.0447392 905
1.49887e+11 0.166667 0.166667 0.025069 0 1 0 0.0919517 0.00793388 0.0405622 0.156992 0.0405622 222
2.22509e+11 0.333333 0.333333 0.105409 0 1 0 0.0874439 0.0209055 0.0667558 0.0853916 0.0667558 21
3.51645e+11 0 0 0 0 0 0 0 0 0 0 0 2
