#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.668185 (z=0.496592)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#sm range: 10.75 - 11.25
#HM    Stats: 4.533820e+12 (median) + 8.023580e+12  / - 2.583820e+12
#SM    Stats: 8.435340e+10 (median) + 4.183960e+10  / - 2.104460e+10
#ObsSM Stats: 8.624060e+10 (median) + 4.648140e+10  / - 2.700900e+10
#VMP   Stats: 2.801400e+02 (median) + 1.046600e+02  / - 6.000002e+01
#ICL   Stats: 1.372820e+09 (median) + 8.937380e+09  / - 1.107969e+09
#SSFR  Stats: 1.951120e-12 (median) + 2.750737e-12  / - 1.201277e-12
sfh 0.055623 0 0 0 #avg: 8.44942e-07; avg_err: 6.90805e-07; sd: 0.000112196; counts: 26379
sfh 0.060123 0 0 0 #avg: 0.000434744; avg_err: 3.97175e-05; sd: 0.00645065; counts: 26379
sfh 0.062373 0 0 0 #avg: 0.00295237; avg_err: 0.000177267; sd: 0.0287905; counts: 26379
sfh 0.064623 0 0 0 #avg: 0.00889614; avg_err: 0.0004086; sd: 0.066362; counts: 26379
sfh 0.066873 0 0 0 #avg: 0.0222262; avg_err: 0.000828268; sd: 0.134522; counts: 26379
sfh 0.069123 0 0 0 #avg: 0.0469586; avg_err: 0.00151464; sd: 0.245997; counts: 26379
sfh 0.071373 0 0.032394 0 #avg: 0.0796441; avg_err: 0.00219915; sd: 0.35717; counts: 26379
sfh 0.073623 0 0.0877486 0 #avg: 0.118804; avg_err: 0.00307311; sd: 0.499114; counts: 26379
sfh 0.075873 0 0.169326 0 #avg: 0.167357; avg_err: 0.0038961; sd: 0.632778; counts: 26379
sfh 0.078123 0.000258941 0.268899 0.000258941 #avg: 0.228544; avg_err: 0.00545699; sd: 0.886286; counts: 26379
sfh 0.080373 0.012703 0.380805 0.012703 #avg: 0.283488; avg_err: 0.00587901; sd: 0.954827; counts: 26379
sfh 0.082623 0.03451 0.453707 0.03451 #avg: 0.329075; avg_err: 0.00636505; sd: 1.03377; counts: 26379
sfh 0.085998 0.0857635 0.624049 0.0857635 #avg: 0.469233; avg_err: 0.00824226; sd: 1.33865; counts: 26379
sfh 0.089373 0.151974 0.784812 0.150402 #avg: 0.603491; avg_err: 0.00983119; sd: 1.59671; counts: 26379
sfh 0.092748 0.226964 0.977176 0.212862 #avg: 0.773445; avg_err: 0.012283; sd: 1.99492; counts: 26379
sfh 0.096123 0.32245 1.18514 0.28807 #avg: 0.97958; avg_err: 0.015047; sd: 2.44383; counts: 26379
