#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.334060 (z=1.993474)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 12.75 - 13.25
#HM    Stats: 7.533820e+12 (median) + 3.679380e+12  / - 1.523530e+12
#SM    Stats: 7.375500e+10 (median) + 5.495000e+10  / - 3.604100e+10
#ObsSM Stats: 5.855740e+10 (median) + 6.834160e+10  / - 3.289270e+10
#VMP   Stats: 4.158700e+02 (median) + 6.204001e+01  / - 3.384000e+01
#ICL   Stats: 1.579940e+09 (median) + 3.195990e+09  / - 1.046211e+09
#SSFR  Stats: 2.609563e-10 (median) + 1.786957e-09  / - 2.474887e-10
sfh 0.055623 0 0 0 #avg: 3.23534e-06; avg_err: 3.23533e-06; sd: 0.000104737; counts: 1049
sfh 0.060123 0 0 0 #avg: 0.00149884; avg_err: 0.00037884; sd: 0.0122641; counts: 1049
sfh 0.062373 0 0 0 #avg: 0.00952627; avg_err: 0.00166964; sd: 0.0540508; counts: 1049
sfh 0.064623 0 0 0 #avg: 0.0287958; avg_err: 0.00440967; sd: 0.142754; counts: 1049
sfh 0.066873 0 0.0624752 0 #avg: 0.0627156; avg_err: 0.0071658; sd: 0.231977; counts: 1049
sfh 0.069123 0 0.164903 0 #avg: 0.13008; avg_err: 0.014045; sd: 0.454677; counts: 1049
sfh 0.071373 0 0.320586 0 #avg: 0.222745; avg_err: 0.0187901; sd: 0.608289; counts: 1049
sfh 0.073623 0.0152933 0.484186 0.0152933 #avg: 0.326891; avg_err: 0.0263845; sd: 0.85414; counts: 1049
sfh 0.075873 0.0496825 0.7393 0.0496825 #avg: 0.449901; avg_err: 0.0366114; sd: 1.18521; counts: 1049
sfh 0.078123 0.0988652 0.934075 0.0988652 #avg: 0.599863; avg_err: 0.0423713; sd: 1.37168; counts: 1049
sfh 0.080373 0.173671 1.09188 0.169447 #avg: 0.763814; avg_err: 0.0521826; sd: 1.6893; counts: 1049
sfh 0.082623 0.269074 1.13237 0.254004 #avg: 0.856226; avg_err: 0.0519022; sd: 1.68022; counts: 1049
