#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.73795e+09 0.0137022 0.00017278 1.76974e+07 210920 0 0 0 0.493676 0.000212349 0.49448 0.130237 0.139043 0.779468 0.000146979 0.793006 0.0760295 0.0992587 0.961596 4.68336e-05 0.968014 0.0153661 0.0246734 452702
1.5819e+10 0.030695 0.000307714 4.34673e+07 415260 0 0 0 0.412057 0.000234123 0.414243 0.118749 0.14135 0.736835 0.000166887 0.748061 0.0734492 0.0957341 0.951686 5.81403e-05 0.958323 0.0182 0.0286047 314221
2.49007e+10 0.0523237 0.000425759 8.4114e+07 658868 0 0 0 0.383567 0.000247976 0.383158 0.121309 0.13999 0.721198 0.000170993 0.729135 0.0749537 0.0914518 0.944526 7.20419e-05 0.952302 0.0205277 0.0320004 273547
3.92936e+10 0.0874838 0.000605466 1.63167e+08 1.07154e+06 0 0 0 0.376802 0.000264863 0.374907 0.114558 0.126853 0.707514 0.00018214 0.712101 0.0752621 0.085377 0.935158 0.000100393 0.945866 0.0229067 0.0371255 217766
6.23308e+10 0.142611 0.000864985 3.06936e+08 1.74371e+06 0 7.1696e+08 0 0.378706 0.00028146 0.376353 0.102404 0.109698 0.687472 0.000210442 0.691609 0.0763741 0.0861265 0.920197 0.000151564 0.936863 0.0265144 0.0489922 163424
9.87576e+10 0.206895 0.00116797 4.95957e+08 2.61149e+06 0 1.16825e+09 0 0.387257 0.000301425 0.384071 0.093087 0.0957727 0.667977 0.000248332 0.671259 0.0789108 0.0870362 0.899876 0.000221353 0.924355 0.0325609 0.0837246 120288
1.56048e+11 0.280476 0.00156842 7.35505e+08 3.89903e+06 0 1.62642e+09 0 0.398895 0.000353239 0.3935 0.0884656 0.0867694 0.64849 0.000308631 0.649808 0.0826135 0.0866054 0.870202 0.000328179 0.903063 0.0444835 0.130648 82039
2.46908e+11 0.360118 0.00207175 1.04003e+09 5.83527e+06 5.99222e+08 1.60925e+09 5.99222e+08 0.406898 0.000416434 0.401531 0.0848475 0.0821098 0.622595 0.000390814 0.620958 0.0865911 0.084851 0.828125 0.000475809 0.861075 0.0702403 0.155878 53688
3.91582e+11 0.44983 0.00266255 1.44125e+09 8.67615e+06 9.26315e+08 1.99354e+09 9.26315e+08 0.407519 0.00050196 0.402803 0.0827213 0.0807343 0.588268 0.000505558 0.583127 0.0936471 0.0839477 0.773162 0.000670343 0.790058 0.114263 0.156018 34911
6.2024e+11 0.545913 0.00329633 1.927e+09 1.25636e+07 1.28215e+09 2.4837e+09 9.4835e+08 0.398607 0.000622558 0.392576 0.0819682 0.077759 0.547712 0.000658639 0.538567 0.0977193 0.0818536 0.714095 0.000913228 0.71366 0.156432 0.148125 22815
9.83243e+11 0.640265 0.00396414 2.52957e+09 1.82553e+07 1.85802e+09 3.01613e+09 1.36408e+09 0.376955 0.000784073 0.369582 0.0800687 0.07586 0.506606 0.000870109 0.492818 0.103872 0.0799913 0.658676 0.00123806 0.645069 0.188001 0.143831 14658
1.55428e+12 0.701687 0.00471342 3.08597e+09 2.52968e+07 2.44409e+09 3.28214e+09 1.72713e+09 0.356008 0.000992091 0.346721 0.0798576 0.0744888 0.47363 0.00115313 0.45445 0.109733 0.0763836 0.622679 0.00166165 0.600783 0.209603 0.145733 9423
2.46551e+12 0.778816 0.00536088 3.84718e+09 3.57807e+07 3.28045e+09 3.69685e+09 2.33871e+09 0.329583 0.00121553 0.319935 0.0767899 0.0708803 0.441742 0.0015338 0.418398 0.117056 0.0753354 0.58552 0.00216715 0.55659 0.222979 0.14152 5995
3.91835e+12 0.837802 0.00600694 4.65558e+09 4.95565e+07 4.29836e+09 3.91694e+09 3.13011e+09 0.309685 0.00154861 0.299018 0.0769772 0.069649 0.4245 0.00212298 0.395357 0.131527 0.0790747 0.567115 0.00288373 0.539825 0.228414 0.157255 3767
6.18858e+12 0.884615 0.00653373 5.55143e+09 6.55721e+07 5.47631e+09 3.93925e+09 3.63081e+09 0.286761 0.00174734 0.279365 0.0711457 0.068473 0.404005 0.00268808 0.372811 0.149726 0.0828768 0.55401 0.00375817 0.527735 0.239462 0.165251 2392
9.80549e+12 0.917412 0.00722365 6.63118e+09 8.7854e+07 7.06049e+09 3.26925e+09 4.59275e+09 0.271113 0.00227909 0.261176 0.0658366 0.0608152 0.399371 0.00396306 0.359486 0.17471 0.0875051 0.547535 0.00500189 0.532987 0.22743 0.193916 1453
1.56166e+13 0.936491 0.00800564 7.16275e+09 1.15517e+08 7.93494e+09 2.9736e+09 5.25371e+09 0.261114 0.00294014 0.246892 0.0716727 0.0530484 0.406932 0.00540452 0.357178 0.228535 0.0962338 0.568344 0.00642501 0.564767 0.220635 0.213273 929
