#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.80003e+07 0 0 0 0 0 0 0.00666117 0.00436076 0 0.0266447 0 8
1.59979e+08 0 0 0 0 0 0 0.0245511 0.00697059 0.0266447 0.00295652 0.0266447 11
2.6834e+08 0 0 0 0 0 0 0.0379524 0.0146677 0.0254412 0.0521658 0.0254412 8
4.33731e+08 0 0 0 0 0 0 0.0472891 0.00843415 0.02802 0.0571148 0.00303605 11
6.23858e+08 0 0 0 0 0 0 0.075291 0.0143256 0.0287824 0.102845 0.00448173 17
9.51204e+08 0 0 0 0 0 0 0.0628062 0.0137766 0.0266447 0.0921882 0.00297287 27
1.68079e+09 0 0 0 0 0 0 0.0598317 0.011647 0.02802 0.0860591 0.00371935 29
2.60116e+09 0 0 0 0 0 0 0.0877181 0.0149245 0.0688668 0.127014 0.0434255 37
3.9856e+09 0 0 0 0 0 0 0.0812852 0.0124322 0.0705944 0.0900754 0.0475019 34
6.25944e+09 0 0 0 0 0 0 0.0722441 0.0107453 0.0296012 0.0938217 0.00562146 33
9.8722e+09 0 0 0 0 0 0 0.0860069 0.0130641 0.0715127 0.0927004 0.0472121 30
1.505e+10 0 0 0 0 0 0 0.087106 0.0167682 0.0296012 0.1331 0.00622496 26
2.37063e+10 0 0 0 0 0 0 0.122596 0.0250223 0.089913 0.156425 0.0649291 17
4.03976e+10 0 0 0 0 0 0 0.0913646 0.0220646 0.0734672 0.160579 0.0511602 12
6.27883e+10 0 0 0 0 0 0 0.115379 0.0480205 0.118854 0.0344668 0.0948745 8
8.73292e+10 0 0 0 0 0 0 0.128811 0.0661742 0.109646 0.142155 0.0846625 3
1.57074e+11 0 0 0 0 0 0 0.0367948 0.0104113 0.0304824 0.0372504 0.00650268 4
2.07e+11 0 0 0 0 0 0 0.0254412 0.0254412 0.0254412 0 0 1
