#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
45.136 0.000390573 0.000396827 8.20651e-06 0 0 0 0.00012331 1.5633e-06 0 0 0 6075694
61.9832 0.000106638 0.000106638 7.52129e-06 0 0 0 7.52788e-05 1.63487e-06 0 0 0 1884876
78.3113 0.000423994 0.000423994 2.25942e-05 0 0 0 0.00033135 4.88387e-06 0 0 0 830201
98.6256 0.00398739 0.00399756 0.00010088 0 0 0 0.00213628 1.97996e-05 0 0 0 393240
124.243 0.0236667 0.0239149 0.000351097 0 0 0 0.0103239 6.92645e-05 0 0.0151017 0 193394
156.424 0.0923026 0.0947933 0.000970794 0 0 0 0.0373399 0.000204028 0 0.0877462 0 96357
196.897 0.226532 0.238671 0.00207218 0 1 0 0.0991286 0.000481263 0.0668317 0.143228 0.0668317 48108
247.717 0.361695 0.394821 0.0036223 0 1 0 0.205836 0.000941815 0.190714 0.171461 0.145373 23365
311.524 0.402316 0.448447 0.00560025 0 1 0 0.337407 0.00154314 0.343214 0.162143 0.182912 10882
392.074 0.343012 0.378454 0.00787592 0 1 0 0.460418 0.00222069 0.478098 0.141235 0.180534 4994
492.881 0.239479 0.261523 0.0109274 0 1 0 0.563829 0.00293767 0.583924 0.102913 0.147859 1996
617.368 0.160053 0.166667 0.0141943 0 1 0 0.631354 0.0043175 0.651771 0.0879215 0.136254 756
781.606 0.131687 0.144033 0.0247282 0 0 0 0.683665 0.00632275 0.695309 0.0887115 0.118384 243
960.333 0.116279 0.116279 0.0494634 0 0 0 0.740537 0.0118651 0.769262 0.0372784 0.109497 43
1164.59 0 0 0 0 0 0 0.757488 0.0472053 0.804694 0 0.0944107 2
1455.08 0 0 0 0 0 0 0.747275 0.00309205 0.750367 0 0.0061841 2
