#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
45.2513 0.000389787 0.000396816 7.60337e-06 0 0 0 0.000111811 1.28699e-06 0 0 0 7114135
62.0744 0.000116391 0.000116802 6.95488e-06 0 0 0 7.45435e-05 1.31373e-06 0 0 0 2431468
78.6551 0.000790672 0.000793228 2.60704e-05 0 0 0 0.000451984 4.90525e-06 0 0 0 1173685
98.5353 0.00617983 0.00621342 0.000102397 0 0 0 0.00256622 1.78195e-05 0 0 0 595324
123.961 0.0307969 0.0312855 0.000340314 0 0 0 0.0103772 5.8975e-05 0 0.0151626 0 270125
155.778 0.10748 0.110921 0.000963767 0 0 0 0.0319917 0.00017262 0 0.0742938 0 113621
195.552 0.250517 0.265776 0.00230725 0 1 0 0.0759515 0.000449503 0.0424317 0.124318 0.0424317 42532
245.197 0.428647 0.474781 0.00510038 0 1 0 0.151241 0.00113538 0.12514 0.167413 0.110953 13244
307.748 0.555622 0.638013 0.0108998 1 0 1 0.248225 0.0027444 0.238604 0.1831 0.169842 3362
386.065 0.562169 0.648148 0.0232449 1 0 1 0.346032 0.00639693 0.363136 0.17034 0.211537 756
487.821 0.493056 0.597222 0.0568872 0 1 0 0.446191 0.0137275 0.45377 0.151454 0.187648 144
618.696 0.419355 0.419355 0.0900919 0 1 0 0.540987 0.0246623 0.582417 0.107164 0.195739 31
791.714 0.181818 0.181818 0.121967 0 1 0 0.665042 0.0247966 0.686303 0.0739673 0.109472 11
966.159 0.333333 0.333333 0.333333 0 1 0 0.777368 0.0331942 0.779622 0.0540791 0.0608426 3
