#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.62473e+09 0.0912903 0.0974134 0.00193377 0 0 0 0.0548252 0.000374783 0.0350247 0.0653418 0.0279573 26947
1.59942e+10 0.114644 0.125345 0.00241014 0 0 0 0.0530561 0.000392405 0.0333717 0.0623372 0.0205986 22801
2.52576e+10 0.15469 0.173088 0.00254293 0 0 0 0.0629373 0.000412646 0.0403709 0.0746286 0.0275626 28263
3.99295e+10 0.201441 0.232778 0.00272276 0 1 0 0.0766179 0.000446682 0.0496706 0.0924126 0.0367545 33315
6.32261e+10 0.266474 0.321527 0.00301412 0 1 0 0.0961274 0.000484326 0.0671848 0.110017 0.0480158 37636
1.00035e+11 0.317923 0.390453 0.00320068 0 1 0 0.113261 0.000528488 0.0824227 0.12603 0.06108 39239
1.5812e+11 0.376075 0.481699 0.00358783 0 1 0 0.131383 0.000584335 0.0997166 0.141268 0.0704497 38495
2.50215e+11 0.42935 0.569723 0.00402313 0 1 0 0.151712 0.000664725 0.119517 0.154346 0.086284 35605
3.9618e+11 0.499454 0.688644 0.00457138 0 1 0 0.17673 0.000755282 0.145168 0.17018 0.0990592 32079
6.26263e+11 0.561134 0.805631 0.00525627 1 1 1 0.207798 0.00088344 0.179284 0.180371 0.116675 27489
9.91259e+11 0.627677 0.935056 0.0060172 1 1 1 0.244824 0.00104191 0.220235 0.192022 0.138105 22835
1.56814e+12 0.664943 1.01849 0.00704612 1 1 1 0.281022 0.00122681 0.262959 0.194806 0.153905 17794
2.48303e+12 0.672447 1.03518 0.00791254 1 1 1 0.315636 0.00141998 0.300531 0.196509 0.164178 14129
3.93961e+12 0.651868 0.98931 0.00912925 1 1 1 0.342366 0.00166131 0.329497 0.191984 0.165029 10384
6.22255e+12 0.61126 0.889815 0.0102919 1 1 1 0.359919 0.00194178 0.347352 0.189549 0.160868 7442
9.86316e+12 0.570401 0.805829 0.0117022 1 1 1 0.368813 0.00224747 0.35534 0.182057 0.152977 5284
1.56555e+13 0.52555 0.715958 0.0137709 1 0 1 0.369442 0.00264851 0.355576 0.175869 0.141246 3503
2.4681e+13 0.468972 0.597518 0.0153747 0 1 0 0.358386 0.00299139 0.350185 0.144761 0.133074 2256
3.91843e+13 0.459478 0.59272 0.0193777 0 1 0 0.356571 0.00346267 0.346805 0.136189 0.119319 1456
6.16362e+13 0.391061 0.472626 0.0219948 0 1 0 0.347737 0.00401352 0.332215 0.119776 0.0917976 895
9.7315e+13 0.379518 0.457831 0.0289625 0 1 0 0.335969 0.00520271 0.33247 0.1085 0.113931 498
1.53842e+14 0.40836 0.475884 0.03551 0 1 0 0.316589 0.00620106 0.307266 0.0963915 0.0891904 311
2.44773e+14 0.275641 0.294872 0.0398695 0 1 0 0.293777 0.00775372 0.289394 0.091098 0.090285 156
3.85579e+14 0.333333 0.393939 0.074417 0 1 0 0.272532 0.00987165 0.269146 0.0975958 0.0827538 66
6.0651e+14 0.315789 0.394737 0.10356 0 1 0 0.244727 0.00903075 0.235507 0.069688 0.0459051 38
8.75563e+14 0.5 0.5 0.288675 1 0 1 0.205403 0.0492627 0.241883 0.0806269 0.147054 4
1.74499e+15 0.5 0.5 0.5 1 0 1 0.185957 0.0476621 0.233619 0 0.0953243 2
