#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
45.2933 0 0 0 0 0 0 1.22423e-07 7.17216e-08 0 0 0 7201988
62.3522 0 0 0 0 0 0 0 0 0 0 0 3215495
78.0986 0 0 0 0 0 0 0 0 0 0 0 1392829
98.3246 0 0 0 0 0 0 3.09285e-07 1.90582e-07 0 0 0 561130
123.752 0 0 0 0 0 0 3.54279e-06 1.01933e-06 0 0 0 230370
155.663 0 0 0 0 0 0 4.67367e-05 5.4531e-06 0 0 0 91394
195.676 0 0 0 0 0 0 0.000502423 3.29714e-05 0 0 0 34166
245.707 0 0 0 0 0 0 0.0026008 0.000132566 0 0 0 11688
309.286 0 0 0 0 0 0 0.00963956 0.000501155 0 0 0 3627
387.709 0 0 0 0 0 0 0.0282485 0.00183405 0 0.0705944 0 810
486.756 0 0 0 0 0 0 0.0686037 0.00556472 0.0509505 0.103531 0.0509505 189
607.234 0 0 0 0 0 0 0.077262 0.0111687 0.0705944 0.0421386 0.0705944 27
735.39 0 0 0 0 0 0 0.0223071 0.0223071 0.0223071 0 0 1
