#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.28661e+07 0.00813008 0.00813008 0.00573709 0 0 0 0.055305 0.00483526 0.0397688 0.0534136 0.026192 246
1.61807e+08 0 0 0 0 0 0 0.0598485 0.00436752 0.0410508 0.059904 0.0276167 203
2.561e+08 0.00321543 0.00321543 0.00321543 0 0 0 0.0573518 0.00353634 0.0402775 0.0672566 0.026981 311
4.01866e+08 0 0 0 0 0 0 0.0626693 0.0028533 0.0410508 0.07598 0.0276167 481
6.40146e+08 0 0 0 0 0 0 0.0702092 0.00289673 0.0418164 0.0888766 0.0286526 631
1.01266e+09 0.00111483 0.00111483 0.00111483 0 0 0 0.0785353 0.00260137 0.0618539 0.0807314 0.0484198 897
1.60212e+09 0.00353357 0.00353357 0.00176444 0 0 0 0.0894081 0.00248674 0.064172 0.102164 0.0507379 1132
2.53904e+09 0.00744048 0.00744048 0.00234499 0 0 0 0.10433 0.00252808 0.0832752 0.106918 0.0693964 1344
3.99865e+09 0.00556586 0.00556586 0.00185069 0 0 0 0.118604 0.0025641 0.090421 0.12359 0.0552081 1617
6.36673e+09 0.00998424 0.00998424 0.00227968 0 0 0 0.134322 0.00254184 0.106373 0.138393 0.0688777 1903
1.00728e+10 0.0151372 0.0151372 0.0026562 0 0 0 0.156627 0.00273146 0.120955 0.161489 0.0824914 2114
1.58659e+10 0.0234142 0.0234142 0.00312066 0 0 0 0.183074 0.00286967 0.153238 0.183028 0.113469 2349
2.51643e+10 0.0327625 0.0327625 0.00343544 0 0 0 0.194075 0.00282176 0.160123 0.194927 0.119072 2686
3.96781e+10 0.0377213 0.0377213 0.00373859 0 0 0 0.213659 0.00289757 0.187783 0.179148 0.124769 2598
6.25005e+10 0.0503756 0.0503756 0.00459875 0 0 0 0.229585 0.00322278 0.206309 0.182641 0.14023 2263
9.7828e+10 0.0432873 0.0432873 0.00509874 0 0 0 0.236149 0.00382105 0.214023 0.189771 0.131812 1594
1.53837e+11 0.0475594 0.0475594 0.00753418 0 0 0 0.2374 0.00553146 0.212801 0.191712 0.13592 799
2.40472e+11 0.036 0.036 0.0118057 0 0 0 0.23394 0.00986945 0.205158 0.191257 0.121521 250
3.74297e+11 0.0394737 0.0394737 0.0224842 0 0 0 0.239414 0.0173725 0.202456 0.229603 0.11794 76
5.95655e+11 0 0 0 0 0 0 0.182112 0.0656337 0.201444 0.257772 0.165184 6
8.96525e+11 0 0 0 0 0 0 0.401494 0.401494 0.401494 0 0 1
