#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.668185 (z=0.496592)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#vmpeak range: 2.11667 - 2.28333
#HM    Stats: 4.673530e+11 (median) + 3.072060e+11  / - 1.825000e+11
#SM    Stats: 1.140760e+10 (median) + 1.364520e+10  / - 5.822249e+09
#ObsSM Stats: 1.131290e+10 (median) + 1.422290e+10  / - 6.017350e+09
#VMP   Stats: 1.463900e+02 (median) + 2.206000e+01  / - 1.153999e+01
#ICL   Stats: 3.425580e+07 (median) + 1.358512e+08  / - 2.916819e+07
#SSFR  Stats: 2.814099e-10 (median) + 3.269032e-10  / - 1.589136e-10
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 38749
sfh 0.060123 0 0 0 #avg: 8.1455e-06; avg_err: 4.31475e-06; sd: 0.000849338; counts: 38749
sfh 0.062373 0 0 0 #avg: 7.99853e-05; avg_err: 1.94056e-05; sd: 0.0038199; counts: 38749
sfh 0.064623 0 0 0 #avg: 0.000316853; avg_err: 6.36264e-05; sd: 0.0125246; counts: 38749
sfh 0.066873 0 0 0 #avg: 0.000743423; avg_err: 0.000121574; sd: 0.0239313; counts: 38749
sfh 0.069123 0 0 0 #avg: 0.00150186; avg_err: 0.000162048; sd: 0.0318983; counts: 38749
sfh 0.071373 0 0 0 #avg: 0.00280333; avg_err: 0.000258969; sd: 0.0509769; counts: 38749
sfh 0.073623 0 0 0 #avg: 0.00433041; avg_err: 0.000320433; sd: 0.0630757; counts: 38749
sfh 0.075873 0 0 0 #avg: 0.00635906; avg_err: 0.000411271; sd: 0.0809567; counts: 38749
sfh 0.078123 0 0 0 #avg: 0.00896477; avg_err: 0.000490014; sd: 0.0964568; counts: 38749
sfh 0.080373 0 0 0 #avg: 0.0123341; avg_err: 0.000525519; sd: 0.103446; counts: 38749
sfh 0.082623 0 0 0 #avg: 0.0158634; avg_err: 0.000540949; sd: 0.106483; counts: 38749
sfh 0.085998 0 0.00998929 0 #avg: 0.024367; avg_err: 0.000672627; sd: 0.132403; counts: 38749
sfh 0.089373 0 0.0305596 0 #avg: 0.0343947; avg_err: 0.000746564; sd: 0.146957; counts: 38749
sfh 0.092748 0 0.0585466 0 #avg: 0.046819; avg_err: 0.000935776; sd: 0.184203; counts: 38749
sfh 0.096123 6.83567e-08 0.08846 6.83567e-08 #avg: 0.0605623; avg_err: 0.00104494; sd: 0.205691; counts: 38749
sfh 0.099498 0.0055297 0.114131 0.0055297 #avg: 0.0759047; avg_err: 0.00134163; sd: 0.264094; counts: 38749
sfh 0.102873 0.0147569 0.134286 0.0147569 #avg: 0.0914874; avg_err: 0.00148535; sd: 0.292384; counts: 38749
sfh 0.106248 0.0251096 0.154405 0.0251096 #avg: 0.109565; avg_err: 0.00169467; sd: 0.333588; counts: 38749
sfh 0.109623 0.0368711 0.170214 0.0368711 #avg: 0.125356; avg_err: 0.00159459; sd: 0.313888; counts: 38749
sfh 0.112998 0.0473134 0.188592 0.0473027 #avg: 0.143415; avg_err: 0.00177428; sd: 0.349258; counts: 38749
sfh 0.116373 0.0564393 0.204572 0.054536 #avg: 0.159927; avg_err: 0.00182198; sd: 0.358647; counts: 38749
sfh 0.119748 0.0653663 0.222017 0.0606488 #avg: 0.181239; avg_err: 0.00304335; sd: 0.599068; counts: 38749
sfh 0.123123 0.0745499 0.240003 0.0669094 #avg: 0.197483; avg_err: 0.0023892; sd: 0.470302; counts: 38749
sfh 0.126498 0.0840674 0.258463 0.073434 #avg: 0.214377; avg_err: 0.00255374; sd: 0.502692; counts: 38749
sfh 0.129873 0.0939044 0.278128 0.0802391 #avg: 0.230218; avg_err: 0.00251321; sd: 0.494713; counts: 38749
sfh 0.133248 0.103387 0.296636 0.0864212 #avg: 0.251367; avg_err: 0.00344069; sd: 0.677283; counts: 38749
sfh 0.136623 0.112797 0.319653 0.0922871 #avg: 0.269012; avg_err: 0.00287568; sd: 0.566064; counts: 38749
sfh 0.141685 0.126581 0.343718 0.101683 #avg: 0.297362; avg_err: 0.0031981; sd: 0.62953; counts: 38749
sfh 0.146748 0.141403 0.368821 0.111889 #avg: 0.323578; avg_err: 0.00342751; sd: 0.674688; counts: 38749
sfh 0.15181 0.152865 0.399621 0.118897 #avg: 0.34538; avg_err: 0.00339214; sd: 0.667726; counts: 38749
sfh 0.156873 0.165689 0.423184 0.127412 #avg: 0.37312; avg_err: 0.00379628; sd: 0.74728; counts: 38749
sfh 0.161935 0.175525 0.454656 0.133536 #avg: 0.395844; avg_err: 0.00395603; sd: 0.778725; counts: 38749
sfh 0.166998 0.187571 0.480987 0.142867 #avg: 0.417537; avg_err: 0.00407958; sd: 0.803046; counts: 38749
sfh 0.17206 0.197063 0.512532 0.149958 #avg: 0.436686; avg_err: 0.00425294; sd: 0.837171; counts: 38749
sfh 0.177123 0.207133 0.534841 0.15737 #avg: 0.457767; avg_err: 0.00464093; sd: 0.913544; counts: 38749
sfh 0.182185 0.219409 0.546398 0.167498 #avg: 0.473902; avg_err: 0.00450277; sd: 0.886349; counts: 38749
sfh 0.187248 0.226341 0.580264 0.171824 #avg: 0.493998; avg_err: 0.00487575; sd: 0.959767; counts: 38749
sfh 0.19231 0.237635 0.610588 0.180172 #avg: 0.518334; avg_err: 0.00520901; sd: 1.02537; counts: 38749
