#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.03539e+07 0.184887 0.209072 0.00258286 0 1 0 0.0715287 0.000437936 0.0475967 0.0820937 0.0347372 32582
1.59025e+08 0.236988 0.283236 0.00409722 0 1 0 0.0902473 0.000675904 0.0633651 0.105349 0.0502495 18098
2.52325e+08 0.288143 0.343042 0.00413235 0 1 0 0.101119 0.000667092 0.07351 0.112699 0.0524526 20292
3.98208e+08 0.306262 0.371843 0.00419283 0 1 0 0.107446 0.000663489 0.0808144 0.11675 0.0595876 21622
6.30455e+08 0.34181 0.423732 0.00448635 0 1 0 0.116703 0.00069731 0.089239 0.124934 0.0675702 21313
9.97349e+08 0.368133 0.468645 0.0048577 0 1 0 0.127819 0.000769611 0.0983995 0.135936 0.0691326 20316
1.5813e+09 0.405622 0.528824 0.0052262 0 1 0 0.13803 0.000822193 0.107606 0.143717 0.0778945 19602
2.50961e+09 0.441019 0.582932 0.00552543 0 1 0 0.152545 0.00090367 0.122089 0.153245 0.0846319 18913
3.98622e+09 0.473089 0.646231 0.00583762 0 1 0 0.167236 0.000957545 0.136504 0.160694 0.0973795 18840
6.31062e+09 0.513516 0.721214 0.00616664 1 1 1 0.185683 0.00103193 0.152916 0.175502 0.104694 18681
1.00255e+10 0.552987 0.801082 0.00639044 1 1 1 0.209477 0.00109807 0.178683 0.184845 0.121473 19033
1.58654e+10 0.595194 0.876705 0.00637277 1 1 1 0.233903 0.00112944 0.205343 0.196628 0.133005 20017
2.51647e+10 0.626422 0.943839 0.00639472 1 1 1 0.263399 0.00115981 0.238303 0.203508 0.148569 20922
3.97039e+10 0.640454 0.968614 0.00648917 1 1 1 0.291405 0.0011979 0.271729 0.204338 0.159438 20423
6.2487e+10 0.643954 0.956288 0.006868 1 1 1 0.314096 0.00128019 0.300256 0.193874 0.164412 17318
9.81626e+10 0.603444 0.874375 0.00800184 1 1 1 0.329497 0.00147631 0.320158 0.17915 0.162634 12195
1.53735e+11 0.551895 0.761485 0.0103078 1 1 1 0.337785 0.00186054 0.328902 0.160975 0.141444 6465
2.43767e+11 0.503739 0.661455 0.0141353 1 0 1 0.337031 0.0023153 0.329708 0.133681 0.116418 2942
3.80511e+11 0.401674 0.490377 0.019321 0 1 0 0.332305 0.00303299 0.325867 0.105293 0.0986683 1195
6.05362e+11 0.386486 0.456757 0.032903 0 1 0 0.326437 0.00466526 0.324064 0.0925784 0.0881596 370
9.48861e+11 0.314607 0.325843 0.0524557 0 1 0 0.287008 0.00926512 0.28186 0.0937089 0.0911775 89
1.42712e+12 0.111111 0.111111 0.111111 0 0 0 0.286636 0.0161258 0.305195 0.0268538 0.0802116 9
