#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.69027e+07 0.00478484 0.004858 9.8044e-05 0 0 0 0.0013881 1.38741e-05 0 0 0 519349
1.5715e+08 0.00942526 0.00958702 0.000230093 0 0 0 0.00256071 3.28549e-05 0 0 0 185459
2.49034e+08 0.0146806 0.0151639 0.000326843 0 0 0 0.00389971 4.7299e-05 0 0 0 148972
3.94523e+08 0.0212085 0.0218288 0.000435355 0 0 0 0.00549739 6.33583e-05 0 0 0 119292
6.25733e+08 0.0309426 0.0321799 0.000593914 0 0 0 0.00803017 9.01131e-05 0 0.0052822 0 95370
9.9305e+08 0.0440842 0.0463443 0.000797171 0 0 0 0.01126 0.000122736 0 0.0107641 0 76989
1.57336e+09 0.0621356 0.0655007 0.001037 0 0 0 0.0153448 0.000161466 0 0.0261306 0 63297
2.49598e+09 0.0857969 0.0917697 0.00134022 0 0 0 0.0214032 0.000216662 0 0.0417015 0 53242
3.96414e+09 0.114167 0.122898 0.00164657 0 0 0 0.0291252 0.000278015 0 0.0622069 0 46502
6.28362e+09 0.149691 0.165104 0.00202792 0 0 0 0.0392549 0.000353649 0 0.0887396 0 41392
9.97593e+09 0.193945 0.217894 0.0024017 0 1 0 0.0535375 0.000435511 0.0102836 0.113334 0.0102836 38248
1.58292e+10 0.244435 0.278549 0.0027574 0 1 0 0.0722792 0.000531833 0.0286 0.135341 0.0286 36026
2.50237e+10 0.290428 0.336976 0.00310625 0 1 0 0.0953127 0.000630415 0.0508876 0.157486 0.0508876 33492
3.94826e+10 0.328801 0.380477 0.00347032 0 1 0 0.119302 0.000741605 0.0806799 0.168627 0.0806799 28756
6.21775e+10 0.347167 0.404663 0.00411852 0 1 0 0.146455 0.000921892 0.115622 0.175423 0.105766 21445
9.75745e+10 0.343762 0.399514 0.0053054 0 1 0 0.173513 0.00122207 0.152538 0.166049 0.132006 12753
1.52722e+11 0.315918 0.357889 0.00743759 0 1 0 0.202591 0.00178539 0.188644 0.156373 0.133098 5742
2.38974e+11 0.275505 0.309019 0.0118236 0 1 0 0.219061 0.00280869 0.206591 0.14661 0.120277 2029
3.75518e+11 0.227027 0.254054 0.0209678 0 1 0 0.221623 0.00456108 0.214684 0.120724 0.108726 555
5.91404e+11 0.15534 0.15534 0.0358659 0 0 0 0.217823 0.0100964 0.204592 0.137342 0.0999886 103
9.51055e+11 0 0 0 0 0 0 0.180411 0.0372316 0.214434 0.0403783 0.169663 10
1.32315e+12 0 0 0 0 0 0 0.104548 0.000217378 0.104765 0 0.000434756 2
