#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.68629e+09 0.97124 0.00289319 2.90584e+08 1.0636e+07 0 7.07395e+08 0 0.320979 0.00200011 0.314588 0.124785 0.120773 0.43064 0.00193223 0.453944 0.0799811 0.143396 0.55345 0.00145662 0.577653 0.0332353 0.0679268 3338
1.61585e+10 0.995034 0.00123857 1.65548e+08 6.06426e+06 0 5.40609e+08 0 0.269403 0.00167322 0.25602 0.106425 0.0805988 0.422562 0.00157391 0.434046 0.0704103 0.0960286 0.569848 0.000828951 0.579069 0.0298209 0.0468696 3222
2.55409e+10 0.998413 0.000560584 2.43784e+08 6.17271e+06 0 6.67579e+08 0 0.237136 0.0012072 0.216716 0.10291 0.058089 0.411373 0.00121404 0.423171 0.0685881 0.0968484 0.569712 0.000609002 0.578195 0.0308796 0.048079 5042
4.04346e+10 0.999388 0.000273626 3.19106e+08 5.67203e+06 0 7.90825e+08 0 0.233203 0.000894064 0.216384 0.0927355 0.0564798 0.425247 0.000849577 0.434283 0.0622018 0.0822869 0.574341 0.000450632 0.582376 0.0285732 0.0451649 8170
6.39185e+10 0.998729 0.000317624 4.11936e+08 5.22789e+06 0 9.57732e+08 0 0.243677 0.000710362 0.230838 0.0865425 0.0621665 0.439222 0.000609938 0.445684 0.0572954 0.0733245 0.575318 0.000369649 0.582932 0.030339 0.0461509 12586
1.00748e+11 0.998369 0.000313607 5.02648e+08 5.06463e+06 3.32353e+08 7.92309e+08 3.32353e+08 0.259908 0.000602786 0.250448 0.0833956 0.0671292 0.452 0.000491649 0.456927 0.0549347 0.0651979 0.57625 0.000334013 0.584665 0.0311493 0.0483657 16556
1.59353e+11 0.998832 0.000248875 6.1293e+08 5.31767e+06 4.57264e+08 8.34304e+08 4.57264e+08 0.284397 0.000567809 0.278522 0.0803486 0.0721224 0.465969 0.000441737 0.471076 0.0530643 0.0644131 0.577304 0.000329572 0.587223 0.0313228 0.0526907 18836
2.51748e+11 0.998731 0.000248714 7.45645e+08 5.72392e+06 5.83303e+08 8.75101e+08 5.83303e+08 0.312002 0.000534021 0.309094 0.0771433 0.0742968 0.478535 0.000414975 0.48464 0.0507039 0.0630797 0.575448 0.00034254 0.586101 0.0336292 0.0560197 20489
3.98187e+11 0.998432 0.00027281 9.20397e+08 6.36807e+06 7.07395e+08 1.08428e+09 7.07395e+08 0.334612 0.000526106 0.332406 0.0759293 0.0749192 0.479872 0.000414849 0.485397 0.0524234 0.0634322 0.565515 0.000371735 0.576876 0.0387505 0.0632864 21041
6.28967e+11 0.99898 0.000222477 1.1151e+09 7.1457e+06 8.74274e+08 1.16677e+09 8.74274e+08 0.34649 0.000519539 0.346503 0.073657 0.0760271 0.469218 0.000436173 0.472971 0.0575194 0.0638487 0.548538 0.000424896 0.559565 0.0471966 0.070768 20588
9.96185e+11 0.99878 0.000254286 1.35249e+09 8.29313e+06 1.0412e+09 1.41384e+09 6.55884e+08 0.341074 0.000513909 0.342063 0.068354 0.0722843 0.448278 0.000471217 0.449905 0.0619988 0.0633478 0.527097 0.000499745 0.535527 0.0607343 0.0787862 18849
1.57665e+12 0.998342 0.000318841 1.62441e+09 9.74842e+06 1.29157e+09 1.57464e+09 7.50958e+08 0.325594 0.000528797 0.325496 0.066809 0.0669 0.423957 0.000524646 0.42305 0.0658016 0.0638161 0.506299 0.00060164 0.511536 0.0757201 0.0839372 16284
2.48438e+12 0.998601 0.000329615 2.0424e+09 1.23929e+07 1.79167e+09 1.80447e+09 1.14511e+09 0.304922 0.000567213 0.303683 0.0655863 0.063451 0.398832 0.000629814 0.394237 0.0727649 0.0622907 0.487203 0.000771117 0.487776 0.0960384 0.0926906 12863
3.94038e+12 0.99888 0.000337467 2.49983e+09 1.56643e+07 2.28973e+09 1.94021e+09 1.41546e+09 0.284928 0.000628042 0.282811 0.0636375 0.0610399 0.379368 0.000803236 0.370387 0.0834409 0.0654982 0.476807 0.00100338 0.475898 0.114285 0.107089 9823
6.2245e+12 0.99928 0.000322107 3.0058e+09 2.04286e+07 2.86621e+09 2.05416e+09 1.82501e+09 0.269586 0.000731924 0.266763 0.0620131 0.0584612 0.367897 0.00109931 0.352783 0.105438 0.0704565 0.475435 0.00132959 0.478542 0.12323 0.128371 6940
9.80482e+12 0.998732 0.000517261 3.63009e+09 2.62149e+07 3.75611e+09 1.89607e+09 2.2977e+09 0.253805 0.000860808 0.249447 0.0613109 0.0551119 0.361033 0.00148467 0.338971 0.130233 0.072231 0.481506 0.00171419 0.494711 0.116567 0.152503 4733
1.5615e+13 0.998031 0.000802979 4.1864e+09 3.22202e+07 4.46304e+09 1.60625e+09 2.42199e+09 0.242748 0.00101497 0.238072 0.0576706 0.0498165 0.366824 0.00205843 0.337532 0.159861 0.0818268 0.500756 0.00214668 0.521446 0.104614 0.159222 3048
2.46721e+13 0.998886 0.000787205 4.74046e+09 4.13964e+07 5.21828e+09 1.18425e+09 2.59839e+09 0.234834 0.00135425 0.226038 0.0595169 0.0438062 0.379923 0.00285535 0.357356 0.165345 0.106026 0.51926 0.00270256 0.545242 0.0874234 0.153021 1796
3.90059e+13 0.9963 0.00184757 5.16671e+09 5.12101e+07 5.72292e+09 9.35933e+08 2.36837e+09 0.227231 0.00177176 0.218178 0.0604654 0.0431362 0.399251 0.00374946 0.393705 0.145551 0.131588 0.546571 0.00317724 0.576245 0.0650328 0.13336 1081
6.19201e+13 1 0 5.55427e+09 6.12818e+07 6.06928e+09 7.14059e+08 1.83934e+09 0.220652 0.00243149 0.210361 0.0530365 0.0378517 0.413563 0.00491766 0.427351 0.108462 0.16149 0.551965 0.00396842 0.575923 0.0656999 0.111948 613
9.67467e+13 1 0 5.76368e+09 8.85329e+07 6.27089e+09 7.53685e+08 1.73078e+09 0.219193 0.00366229 0.204488 0.0600272 0.0356386 0.426475 0.00633199 0.436931 0.0977155 0.13501 0.577252 0.00486519 0.601286 0.0491897 0.0870544 305
1.52564e+14 0.993151 0.00684932 6.01039e+09 1.15705e+08 6.53189e+09 5.51314e+08 1.68686e+09 0.222209 0.00516858 0.209387 0.0720021 0.0444167 0.446327 0.00855787 0.457314 0.0911609 0.114156 0.581908 0.00665432 0.600469 0.0480687 0.0712889 146
2.30787e+14 1 0 5.91181e+09 2.47334e+08 6.72141e+09 4.20356e+08 2.25838e+09 0.225912 0.00889508 0.206702 0.0549497 0.0279874 0.47617 0.0117518 0.482844 0.0664835 0.0626864 0.597029 0.00985861 0.61216 0.0433288 0.0619374 53
3.99227e+14 1 0 6.30463e+09 3.16185e+08 6.72141e+09 5.34093e+08 7.2039e+08 0.246323 0.0177521 0.218002 0.121491 0.0429905 0.495505 0.0175839 0.509804 0.0488477 0.111696 0.588995 0.0144866 0.601687 0.0414102 0.0720332 23
5.769e+14 1 0 6.69013e+09 3.12806e+07 6.72141e+09 0 6.25613e+07 0.260354 0.0892777 0.349632 0 0.178555 0.41806 0.0352363 0.453297 0 0.0704726 0.595393 0.0456214 0.641015 0 0.0912428 2
9.79877e+14 1 0 6.81335e+09 9.19363e+07 6.90528e+09 0 1.83873e+08 0.275295 0.076127 0.351422 0 0.152254 0.479902 0.0109559 0.490858 0 0.0219118 0.612383 0.00642082 0.618804 0 0.0128416 2
