#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
9.6202e+09 0.101886 0.108496 0.00422269 0 0 0 0.056036 0.000910463 0.0337913 0.0647327 0.0209318 6203
1.61006e+10 0.141524 0.159253 0.00422116 0 0 0 0.0627585 0.000721445 0.0407176 0.070694 0.0276408 9645
2.54168e+10 0.188989 0.216167 0.00399488 0 1 0 0.0764999 0.000683614 0.0505061 0.0877582 0.0373718 14313
4.01385e+10 0.242664 0.287019 0.00398407 0 1 0 0.0933056 0.00067418 0.0654182 0.104592 0.0446483 19051
6.33204e+10 0.317815 0.390329 0.00415484 0 1 0 0.115994 0.000674413 0.0894783 0.119965 0.0665253 23306
1.00045e+11 0.374412 0.469884 0.00433471 0 1 0 0.136887 0.00071873 0.108963 0.133228 0.0777671 24887
1.57751e+11 0.444546 0.585137 0.00498748 0 1 0 0.162574 0.000818132 0.134761 0.150399 0.088756 23010
2.49317e+11 0.511689 0.702752 0.0058671 1 0 1 0.195096 0.000980414 0.170647 0.162861 0.112834 19334
3.95181e+11 0.588003 0.845071 0.00695544 1 1 1 0.233158 0.00116267 0.212489 0.174131 0.130866 15704
6.23334e+11 0.638378 0.952308 0.00818181 1 1 1 0.275638 0.00140191 0.259309 0.181846 0.146878 12455
9.88719e+11 0.685669 1.04699 0.00958097 1 1 1 0.3283 0.00170271 0.321453 0.182043 0.170584 9385
1.56125e+12 0.699637 1.09558 0.0117448 1 1 1 0.371724 0.00206436 0.368626 0.180163 0.176001 6612
2.47383e+12 0.677233 1.05526 0.0138583 1 1 1 0.416465 0.00246972 0.418961 0.175661 0.185467 4669
3.92998e+12 0.637199 0.943599 0.0160843 1 1 1 0.445802 0.00301182 0.44813 0.175834 0.179324 3156
6.21008e+12 0.592628 0.843573 0.018986 1 1 1 0.476386 0.00355144 0.482309 0.166612 0.181618 2116
9.82508e+12 0.516879 0.708927 0.0222253 1 1 1 0.492623 0.00449136 0.494221 0.17034 0.17166 1333
1.56114e+13 0.465517 0.631034 0.02669 0 1 0 0.489877 0.00552573 0.485674 0.180826 0.170427 870
2.48139e+13 0.407643 0.518047 0.032345 0 1 0 0.482122 0.00703169 0.476753 0.169195 0.151031 471
3.8574e+13 0.426523 0.573477 0.0460172 0 1 0 0.476165 0.00850987 0.467903 0.154797 0.133844 279
6.13849e+13 0.378698 0.449704 0.0488752 0 1 0 0.466404 0.0109358 0.439582 0.192528 0.110471 169
9.8469e+13 0.328947 0.407895 0.0753416 0 1 0 0.443797 0.0162186 0.454923 0.110248 0.14115 76
1.53094e+14 0.307692 0.333333 0.084838 0 1 0 0.437217 0.0232518 0.391514 0.219708 0.0842477 39
2.4893e+14 0.25 0.25 0.130558 0 1 0 0.38096 0.0389405 0.409829 0.0809773 0.184254 12
3.34412e+14 1 1 1 1 0 0 0.394945 0.394945 0.394945 0 0 1
7.53676e+14 0 0 0 0 0 0 0.216605 0.216605 0.216605 0 0 1
