#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.73247e+07 0.00912159 0.00936239 0.000118005 0 0 0 0.00274292 1.9903e-05 0 0 0 701851
1.57469e+08 0.0180425 0.018648 0.000268545 0 0 0 0.00522861 4.45309e-05 0 0 0 270860
2.49168e+08 0.0256932 0.0267858 0.000355368 0 0 0 0.0073809 5.95487e-05 0 0 0 224223
3.94574e+08 0.0367709 0.0386157 0.000474802 0 0 0 0.0105052 8.18898e-05 0 0.0103959 0 181584
6.25681e+08 0.0503777 0.0531734 0.00062132 0 0 0 0.014584 0.000111982 0 0.0207746 0 145223
9.92659e+08 0.0672885 0.0721458 0.000812792 0 0 0 0.0195227 0.000148209 0 0.0318432 0 116528
1.5728e+09 0.0906608 0.097574 0.00103738 0 0 0 0.0259986 0.000194032 0 0.0520444 0 95179
2.49544e+09 0.116791 0.127925 0.00130253 0 0 0 0.0341497 0.000250446 0 0.0727723 0 79578
3.96189e+09 0.148012 0.162694 0.00155893 0 0 0 0.0441767 0.000313743 0 0.0987931 0 68724
6.27925e+09 0.188667 0.212317 0.00189067 0 1 0 0.0579732 0.000391806 0.0102429 0.121947 0.0102429 60763
9.97293e+09 0.229312 0.262676 0.00218445 0 1 0 0.0747111 0.000471335 0.0208212 0.147736 0.0208212 55479
1.58123e+10 0.276894 0.321197 0.00246554 0 1 0 0.0959453 0.00055362 0.0418929 0.170928 0.0418929 51554
2.49886e+10 0.315968 0.370471 0.0027306 0 1 0 0.120364 0.000642422 0.0705574 0.188271 0.0705574 46951
3.94705e+10 0.350207 0.410396 0.00305966 0 1 0 0.146921 0.000747369 0.102671 0.19829 0.102671 39708
6.20989e+10 0.359499 0.421555 0.00361418 0 1 0 0.172913 0.00091463 0.137458 0.200292 0.127192 28829
9.73896e+10 0.353267 0.409937 0.00467219 0 1 0 0.199915 0.00121084 0.176584 0.186966 0.145965 16605
1.52249e+11 0.318783 0.362292 0.00673389 0 1 0 0.222851 0.00176984 0.206216 0.170766 0.140809 7102
2.38369e+11 0.283454 0.320222 0.0112259 0 1 0 0.235965 0.00282916 0.224687 0.150322 0.129563 2339
3.75683e+11 0.230392 0.259804 0.0202735 0 1 0 0.229932 0.0045329 0.219675 0.124776 0.104384 612
5.88114e+11 0.157407 0.157407 0.035207 0 0 0 0.220892 0.0100009 0.204685 0.138123 0.0999053 108
9.51055e+11 0 0 0 0 0 0 0.180411 0.0372316 0.214434 0.0403783 0.169663 10
1.32315e+12 0 0 0 0 0 0 0.104548 0.000217378 0.104765 0 0.000434756 2
