#For SF galaxies, QTime is the duration of the last period when they were quenched.
#obs_sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.85381e+07 0.03469 0.000428354 3.5141e+07 450015 0 0 0 0.261633 0.00019223 0.250819 0.0905471 0.0702307 0.491583 0.000157377 0.499058 0.0560475 0.0698433 0.630275 5.36095e-05 0.63555 0.0138458 0.0235829 182502
1.58165e+08 0.0574701 0.000796415 6.16287e+07 880237 0 0 0 0.266572 0.000277857 0.25766 0.086946 0.0714704 0.495446 0.000208571 0.501589 0.0517659 0.0642002 0.629808 8.1543e-05 0.635688 0.0135702 0.0243366 85401
2.49433e+08 0.071627 0.00094004 8.02928e+07 1.09235e+06 0 0 0 0.274317 0.000296588 0.266571 0.085234 0.0732033 0.49919 0.000213845 0.50456 0.0509241 0.0616163 0.629875 8.97993e-05 0.636134 0.0134495 0.0249007 75251
3.94671e+08 0.0929654 0.00116348 1.18719e+08 1.50441e+06 0 0 0 0.282743 0.000324418 0.276168 0.0828641 0.0738736 0.502773 0.000231941 0.508256 0.0501865 0.0612495 0.629158 0.000107285 0.636375 0.0135533 0.0267258 62292
6.25581e+08 0.119712 0.00145392 1.64189e+08 2.02268e+06 0 3.33427e+08 0 0.292506 0.000354539 0.287389 0.0793476 0.0736754 0.507228 0.000253439 0.512581 0.0493979 0.0601897 0.628525 0.000129943 0.636872 0.0136237 0.0289434 49853
9.919e+08 0.152103 0.00180606 2.19432e+08 2.66916e+06 0 5.40609e+08 0 0.303883 0.000397412 0.299832 0.0772208 0.0751436 0.512487 0.000282255 0.518403 0.0478136 0.0599376 0.62786 0.000157191 0.637251 0.0135822 0.0312856 39539
1.5717e+09 0.186783 0.00218276 2.91028e+08 3.46323e+06 0 7.07395e+08 0 0.314836 0.000438376 0.311239 0.0766611 0.0744179 0.516225 0.000315811 0.522771 0.0469877 0.0603662 0.626032 0.000192279 0.637215 0.0138931 0.0360014 31882
2.49436e+09 0.225661 0.00257589 3.72012e+08 4.40629e+06 0 9.01171e+08 0 0.324892 0.00047596 0.322424 0.0739937 0.0741994 0.517997 0.00035045 0.525141 0.0461244 0.0605771 0.62253 0.000238534 0.635397 0.0152889 0.041562 26336
3.95719e+09 0.270858 0.00298123 4.75622e+08 5.51809e+06 0 1.12466e+09 0 0.336803 0.000513079 0.334454 0.0731203 0.0729454 0.517259 0.000388671 0.525127 0.0462005 0.0619998 0.617644 0.000292323 0.632792 0.016947 0.0493093 22222
6.26992e+09 0.317175 0.00334379 6.19286e+08 6.80766e+06 0 1.40274e+09 0 0.343129 0.000546728 0.341708 0.0731425 0.0733333 0.509948 0.000440928 0.518571 0.0483962 0.0657478 0.608946 0.000367133 0.627228 0.0202985 0.0611687 19371
9.96626e+09 0.376705 0.00369152 7.75294e+08 8.29577e+06 4.10493e+08 1.29793e+09 4.10493e+08 0.346144 0.000575162 0.346007 0.0710713 0.0749263 0.49733 0.000499353 0.506613 0.0516077 0.0706465 0.595743 0.000457295 0.616764 0.0270669 0.0744181 17231
1.57733e+10 0.445711 0.00398888 9.74091e+08 9.69496e+06 5.84049e+08 1.4986e+09 5.84049e+08 0.343243 0.000611689 0.343879 0.0725457 0.0770596 0.478517 0.000564081 0.487704 0.0578927 0.0758193 0.578388 0.000554535 0.600202 0.0379056 0.0872448 15528
2.49015e+10 0.528865 0.00430284 1.19826e+09 1.15513e+07 7.90825e+08 1.74671e+09 7.90825e+08 0.334604 0.000650665 0.336153 0.0708869 0.0778303 0.45385 0.000645201 0.462748 0.0631402 0.0824697 0.556274 0.000671131 0.577137 0.05076 0.0993695 13459
3.94388e+10 0.605186 0.00467104 1.47259e+09 1.37516e+07 1.07169e+09 1.95799e+09 1.07169e+09 0.319174 0.000697267 0.32014 0.0704407 0.0768853 0.424565 0.00072354 0.430669 0.0684063 0.0830255 0.528576 0.00081637 0.545379 0.0685214 0.105135 10952
6.18711e+10 0.68364 0.00541238 1.73467e+09 1.75936e+07 1.375e+09 2.00347e+09 1.375e+09 0.301611 0.000820343 0.302742 0.0692099 0.0761019 0.39562 0.000886851 0.401451 0.0700848 0.0845606 0.500129 0.00104988 0.511897 0.0817487 0.106715 7384
9.67797e+10 0.766874 0.0068135 2.04752e+09 2.47911e+07 1.79167e+09 1.96443e+09 1.33441e+09 0.281488 0.00105296 0.281095 0.0658227 0.0685469 0.364342 0.00116727 0.365092 0.0734673 0.0771135 0.467422 0.00145757 0.470637 0.0946906 0.0988055 3852
1.5027e+11 0.833824 0.0100975 2.28737e+09 4.15034e+07 2.12403e+09 1.94905e+09 1.4171e+09 0.263726 0.00157271 0.261504 0.0612669 0.0608762 0.339029 0.00176174 0.340268 0.0657989 0.0689085 0.440188 0.00230732 0.436513 0.0952789 0.0844157 1360
2.34446e+11 0.906452 0.0165658 2.58898e+09 7.71286e+07 2.45504e+09 1.61803e+09 1.24692e+09 0.236951 0.00293837 0.238117 0.0554678 0.055707 0.30922 0.00316465 0.307172 0.0588186 0.0540349 0.403604 0.00397206 0.399039 0.0782003 0.0631815 310
3.77291e+11 0.929825 0.0341349 2.42882e+09 1.55877e+08 2.45504e+09 1.14111e+09 1.33038e+09 0.218915 0.00613404 0.207425 0.0485086 0.0249984 0.289524 0.00658323 0.28524 0.0570489 0.0511502 0.390206 0.00723171 0.383466 0.0604845 0.0541525 57
5.24263e+11 1 0 2.5921e+09 5.32842e+08 2.86621e+09 1.36373e+09 1.74155e+09 0.17182 0.0147136 0.168093 0.0538479 0.0299448 0.251164 0.0117451 0.258864 0.0205371 0.0469432 0.367683 0.0231956 0.369227 0.0512725 0.067242 5
