#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=1.002310 (z=-0.002305)
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final a=1.002310 (z=-0.002305) stellar mass
#vmpeak range: 1.95 - 2.11667
#HM    Stats: 1.632350e+11 (median) + 1.208830e+11  / - 6.751440e+10
#SM    Stats: 1.576160e+09 (median) + 2.736230e+09  / - 8.051860e+08
#ObsSM Stats: 1.601490e+09 (median) + 2.792330e+09  / - 8.347521e+08
#VMP   Stats: 1.008400e+02 (median) + 1.571001e+01  / - 8.739998e+00
#ICL   Stats: 4.593690e+06 (median) + 1.868431e+07  / - 4.354890e+06
#SSFR  Stats: 1.303250e-10 (median) + 1.762532e-10  / - 7.667107e-11
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 131236
sfh 0.060123 0 0 0 #avg: 5.5785e-16; avg_err: 5.5785e-16; sd: 2.02089e-13; counts: 131236
sfh 0.062373 0 0 0 #avg: 5.89259e-16; avg_err: 4.57816e-16; sd: 1.6585e-13; counts: 131236
sfh 0.064623 0 0 0 #avg: 1.82453e-15; avg_err: 8.0935e-16; sd: 2.93198e-13; counts: 131236
sfh 0.066873 0 0 0 #avg: 1.11635e-14; avg_err: 5.41347e-15; sd: 1.9611e-12; counts: 131236
sfh 0.069123 0 0 0 #avg: 2.86807e-14; avg_err: 7.30985e-15; sd: 2.64809e-12; counts: 131236
sfh 0.071373 0 0 0 #avg: 6.19519e-14; avg_err: 1.62302e-14; sd: 5.87962e-12; counts: 131236
sfh 0.073623 0 0 0 #avg: 8.15553e-14; avg_err: 1.1668e-14; sd: 4.22689e-12; counts: 131236
sfh 0.075873 0 0 0 #avg: 1.46774e-13; avg_err: 1.6162e-14; sd: 5.85491e-12; counts: 131236
sfh 0.078123 0 0 0 #avg: 2.41025e-13; avg_err: 2.41384e-14; sd: 8.74447e-12; counts: 131236
sfh 0.080373 0 0 0 #avg: 4.04316e-13; avg_err: 3.92565e-14; sd: 1.42212e-11; counts: 131236
sfh 0.082623 0 0 0 #avg: 5.98587e-13; avg_err: 5.62148e-14; sd: 2.03646e-11; counts: 131236
sfh 0.085998 0 0 0 #avg: 1.08379e-12; avg_err: 4.66041e-14; sd: 1.6883e-11; counts: 131236
sfh 0.089373 0 0 0 #avg: 1.7903e-12; avg_err: 5.39546e-14; sd: 1.95458e-11; counts: 131236
sfh 0.092748 0 0 0 #avg: 2.80351e-12; avg_err: 6.07266e-14; sd: 2.1999e-11; counts: 131236
sfh 0.096123 0 0 0 #avg: 4.07019e-12; avg_err: 7.34515e-14; sd: 2.66088e-11; counts: 131236
sfh 0.099498 0 2.44929e-12 0 #avg: 5.61003e-12; avg_err: 8.27064e-14; sd: 2.99615e-11; counts: 131236
sfh 0.102873 0 6.31584e-12 0 #avg: 7.25955e-12; avg_err: 9.09573e-14; sd: 3.29505e-11; counts: 131236
sfh 0.106248 0 1.09276e-11 0 #avg: 9.35564e-12; avg_err: 1.16698e-13; sd: 4.22756e-11; counts: 131236
sfh 0.109623 0 1.57407e-11 0 #avg: 1.13482e-11; avg_err: 1.1876e-13; sd: 4.30224e-11; counts: 131236
sfh 0.112998 1.03033e-15 2.0321e-11 1.03033e-15 #avg: 1.3382e-11; avg_err: 1.1811e-13; sd: 4.27868e-11; counts: 131236
sfh 0.116373 9.86622e-13 2.29484e-11 9.86622e-13 #avg: 1.51397e-11; avg_err: 1.22706e-13; sd: 4.44521e-11; counts: 131236
sfh 0.119748 2.30319e-12 2.49059e-11 2.30319e-12 #avg: 1.67645e-11; avg_err: 1.28385e-13; sd: 4.65093e-11; counts: 131236
sfh 0.123123 3.63067e-12 2.65692e-11 3.63067e-12 #avg: 1.85764e-11; avg_err: 1.377e-13; sd: 4.98839e-11; counts: 131236
sfh 0.126498 4.8545e-12 2.86071e-11 4.8545e-12 #avg: 2.03741e-11; avg_err: 1.43534e-13; sd: 5.19971e-11; counts: 131236
sfh 0.129873 6.23761e-12 3.05864e-11 6.23761e-12 #avg: 2.21922e-11; avg_err: 1.44095e-13; sd: 5.22005e-11; counts: 131236
sfh 0.133248 7.6084e-12 3.26034e-11 7.6084e-12 #avg: 2.40179e-11; avg_err: 1.48374e-13; sd: 5.37507e-11; counts: 131236
sfh 0.136623 8.92861e-12 3.45161e-11 8.90885e-12 #avg: 2.59399e-11; avg_err: 1.56623e-13; sd: 5.67387e-11; counts: 131236
sfh 0.141685 1.08202e-11 3.68431e-11 1.03084e-11 #avg: 2.83472e-11; avg_err: 1.619e-13; sd: 5.86505e-11; counts: 131236
sfh 0.146748 1.2558e-11 3.88129e-11 1.14083e-11 #avg: 3.07387e-11; avg_err: 1.74613e-13; sd: 6.32561e-11; counts: 131236
sfh 0.15181 1.42366e-11 4.02892e-11 1.23968e-11 #avg: 3.25217e-11; avg_err: 1.7002e-13; sd: 6.15922e-11; counts: 131236
sfh 0.156873 1.56728e-11 4.14632e-11 1.31476e-11 #avg: 3.38119e-11; avg_err: 1.6749e-13; sd: 6.06757e-11; counts: 131236
sfh 0.161935 1.68923e-11 4.22509e-11 1.37595e-11 #avg: 3.50365e-11; avg_err: 1.69745e-13; sd: 6.14923e-11; counts: 131236
sfh 0.166998 1.79773e-11 4.30168e-11 1.42262e-11 #avg: 3.63397e-11; avg_err: 1.71694e-13; sd: 6.21987e-11; counts: 131236
