#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.34751e+09 0.0208333 0.0208333 0 0 0 0 0 0.135617 0.00354812 0.133173 0.0320145 0.0226735 0.14678 0.00332939 0.144711 0.0295653 0.0263248 0.167892 0.0020922 0.171033 0.0126722 0.0208477 48
1.54514e+10 0 0 0 0 0 0 0 0.134776 0.0109673 0.123476 0.0387619 0.0120067 0.143588 0.0112906 0.135684 0.0371238 0.0185739 0.159995 0.010442 0.167439 0.0147323 0.041435 7
2.15489e+10 0 0 0 0 0 0 0 0.139025 0.00883762 0.136863 0.0184352 0.0119493 0.147973 0.0078791 0.144412 0.0186355 0.0079525 0.164021 0.00592737 0.15812 0.0177553 5.34058e-05 3
6.01618e+10 1 1 0 0 0 0 0 0.120146 0.120146 0.120146 0 0 0.152865 0.152865 0.152865 0 0 0.175689 0.175689 0.175689 0 0 1
1.08206e+11 1 0 0 0 0 0 0 0.129188 0.0093251 0.145294 3.52114e-05 0.0335834 0.16219 0.00311074 0.165458 0.00351793 0.0103983 0.184511 0.00121939 0.185083 0.00250758 0.00322284 4
1.70728e+11 1 0 0 0 0 0 0 0.120677 0.00384557 0.123323 0.01538 0.0251126 0.151766 0.00382274 0.157528 0.010484 0.028936 0.182141 0.00118207 0.182622 0.00502323 0.00722392 22
2.61485e+11 1 0 0 0 0 0 0 0.133737 0.00243788 0.134251 0.0128971 0.0137781 0.160494 0.00188224 0.161138 0.0112152 0.0113604 0.182307 0.00107099 0.182754 0.00463133 0.00588399 33
4.0816e+11 0.990099 0.00990099 0 0 0 0 0 0.128941 0.00169371 0.126222 0.0213361 0.0133428 0.16107 0.00139991 0.163836 0.0101594 0.0169999 0.184127 0.000822867 0.184954 0.00664203 0.00657232 101
6.54275e+11 0.981013 0.0108923 0 0 0 0 0 0.131559 0.00149008 0.13247 0.0178037 0.0187119 0.163919 0.000978304 0.165993 0.0105915 0.0148257 0.186452 0.000524906 0.187323 0.00625739 0.00727755 158
9.83539e+11 0.9819 0.00898786 0 0 0 0 0 0.13327 0.00111542 0.13422 0.0153142 0.0176971 0.165923 0.000825116 0.167655 0.00915426 0.0140758 0.186816 0.000468507 0.187509 0.00598516 0.00762101 221
1.59135e+12 0.991525 0.00597967 4.67952e+06 2.7055e+06 0 0 0 0.136402 0.00110522 0.136094 0.0170497 0.0169397 0.167278 0.0007913 0.167828 0.0108611 0.012297 0.187577 0.000504698 0.189549 0.00535183 0.00979809 236
2.49288e+12 0.994949 0.00505051 9.01702e+06 4.00898e+06 0 0 0 0.136383 0.00126215 0.136947 0.0184852 0.0196867 0.16678 0.000959826 0.17003 0.00962405 0.0181237 0.186134 0.000671933 0.188369 0.00647949 0.0116856 198
3.86186e+12 1 0 2.28313e+07 9.13868e+06 0 0 0 0.134967 0.00173835 0.138303 0.0158964 0.0220771 0.16353 0.00131384 0.165735 0.0101282 0.0152365 0.183381 0.000980332 0.185673 0.00731266 0.0128876 104
6.32821e+12 0.984848 0.0151515 1.54773e+07 8.7973e+06 0 0 0 0.126756 0.0017458 0.127883 0.0126783 0.0162181 0.154619 0.00173906 0.155868 0.0133991 0.0157886 0.175744 0.0014846 0.17655 0.0129974 0.015015 66
9.54518e+12 1 0 0 0 0 0 0 0.125025 0.00311031 0.126028 0.0147751 0.0199532 0.150579 0.00295046 0.150993 0.0139941 0.0167774 0.173083 0.00201916 0.175065 0.00911994 0.013235 22
1.52217e+13 1 0 0 0 0 0 0 0.128997 0.00900759 0.123459 0.0323027 0.00589845 0.150232 0.00864688 0.150966 0.0230329 0.0169661 0.178015 0.00781154 0.185824 0.00237373 0.0310475 4
