#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
50.319 0 0 0 0 0 0 0 0 0 0 0 8
64.7141 0 0 0 0 0 0 0.0544339 0.0544339 0 0 0 8
87.49 0 0 0 0 0 0 0 0 0 0 0 1
100.159 0 0 0 0 0 0 0.0187427 0.0059506 0.0273089 0.0031735 0.0273089 6
130.746 0 0 0 0 0 0 0.0258126 0.000688121 0.0254412 0.00186773 0.00146146 9
161.916 0 0 0 0 0 0 0.0515557 0.00651185 0.0273089 0.0562526 0.0026738 44
204.573 0 0 0 0 0 0 0.0485508 0.00451252 0.0266447 0.0547964 0.00266494 83
247.239 0 0 0 0 0 0 0.0945348 0.00814524 0.0794602 0.0974693 0.0551595 84
310.038 0 0 0 0 0 0 0.102056 0.0103224 0.0745074 0.12827 0.0502068 55
396.372 0 0 0 0 0 0 0.137213 0.0265253 0.109646 0.136597 0.0853458 21
460.816 0 0 0 0 0 0 0.126306 0.0728967 0.069713 0.273082 0.0447291 4
