#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.08659e+09 0.000631692 0.000650762 2.86953e-05 0 0 0 0.000182881 5.02127e-06 0 0 0 839016
1.57956e+10 0.000302263 0.000307178 2.81224e-05 0 0 0 0.000134706 5.18268e-06 0 0 0 406930
2.49117e+10 0.000558094 0.000558094 4.00577e-05 0 0 0 0.000293122 7.73221e-06 0 0 0 347612
3.92991e+10 0.00179736 0.00181915 8.21681e-05 0 0 0 0.000811667 1.46658e-05 0 0 0 275404
6.21598e+10 0.00513141 0.00519084 0.00016176 0 0 0 0.00205595 2.90475e-05 0 0 0 201894
9.80652e+10 0.0120197 0.0122595 0.000312042 0 0 0 0.00461247 5.72861e-05 0 0 0 129288
1.55272e+11 0.0280257 0.0286452 0.000618979 0 0 0 0.00972173 0.000114655 0 0.0143971 0 75859
2.4554e+11 0.054702 0.0561685 0.00114119 0 0 0 0.0181398 0.000217787 0 0.0309235 0 42960
3.88767e+11 0.102851 0.106667 0.00210238 0 0 0 0.0326463 0.000406479 0 0.0744813 0 23325
6.12631e+11 0.164554 0.172614 0.003655 0 1 0 0.0532116 0.000742931 0.0147326 0.111712 0.0147326 11911
9.70743e+11 0.22619 0.238451 0.00605742 0 1 0 0.0764988 0.00132628 0.0392592 0.132889 0.0392592 5628
1.53066e+12 0.308977 0.334864 0.0107081 0 1 0 0.11261 0.00243269 0.0743209 0.163746 0.0743209 2395
2.41715e+12 0.337125 0.376422 0.0180097 0 1 0 0.140233 0.00426072 0.103175 0.18401 0.103175 967
3.78568e+12 0.38874 0.418231 0.0285065 0 1 0 0.163365 0.00755749 0.147694 0.178412 0.147694 373
5.97098e+12 0.381944 0.409722 0.0456044 0 1 0 0.200191 0.0120953 0.197554 0.17355 0.154545 144
1.00606e+13 0.422222 0.422222 0.0744603 0 1 0 0.216159 0.021447 0.217153 0.151968 0.157991 45
1.48712e+13 0.333333 0.333333 0.114332 0 1 0 0.195476 0.0359285 0.157268 0.159472 0.126667 18
2.39971e+13 0.4 0.4 0.244949 0 1 0 0.145211 0.0597194 0.217659 0.0452107 0.217659 5
3.50554e+13 0 0 0 0 0 0 0.108751 0.0941155 0.202867 0 0.188231 2
6.42113e+13 0 0 0 0 0 0 0.234951 0.0873229 0.322274 0 0.174646 2
