#Only galaxies that have rejuvenated at least once and are currently obs. star-forming
#obs_sm <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <SFTime> AvgErr Median_SFTime 1Sig+ 1Sig- Counts
9.47401e+07 5.67525e+08 8.3133e+07 4.82497e+08 2.98623e+08 8.96572e+07 7.60522e+08 1.02719e+08 6.92559e+08 4.00439e+08 1.61682e+08 7
1.69558e+08 5.926e+08 5.26423e+07 6.29539e+08 6.94964e+07 1.49725e+08 7.09414e+08 8.84548e+07 6.92559e+08 3.20815e+08 2.42813e+08 9
2.60015e+08 7.56289e+08 1.86731e+08 6.29539e+08 1.72206e+08 2.42632e+08 9.17789e+08 1.12955e+08 9.3351e+08 5.53702e+08 4.02633e+08 11
4.07122e+08 6.39634e+08 5.82662e+07 6.22628e+08 3.33707e+08 2.40637e+08 1.03495e+09 8.72685e+07 9.3351e+08 4.81261e+08 3.21693e+08 20
6.27874e+08 4.83697e+08 4.77467e+07 4.31237e+08 3.41857e+08 1.10422e+08 8.78311e+08 1.30257e+08 6.92559e+08 8.08221e+08 2.42813e+08 18
9.91151e+08 5.30811e+08 3.84696e+07 4.83764e+08 2.8933e+08 1.65783e+08 9.15239e+08 7.54796e+07 8.53413e+08 5.55505e+08 4.03668e+08 34
1.67068e+09 6.08201e+08 5.4975e+07 5.30876e+08 2.42217e+08 1.328e+08 8.10381e+08 7.30647e+07 6.11817e+08 7.97101e+08 1.62071e+08 39
2.50163e+09 7.9879e+08 6.57401e+07 6.92559e+08 4.84873e+08 3.07246e+08 8.57974e+08 6.03869e+07 7.73094e+08 4.78397e+08 2.96165e+08 47
4.11077e+09 7.70581e+08 4.61088e+07 6.92559e+08 4.92999e+08 2.97014e+08 1.01959e+09 6.81739e+07 8.53413e+08 8.68318e+08 3.70916e+08 69
6.5271e+09 9.40621e+08 5.84275e+07 7.73094e+08 6.36642e+08 3.0978e+08 9.18363e+08 4.43396e+07 7.73094e+08 5.57248e+08 2.42217e+08 97
1.0046e+10 9.27862e+08 5.50453e+07 7.47805e+08 7.39407e+08 2.98059e+08 9.8497e+08 4.53595e+07 8.72654e+08 6.14558e+08 3.41777e+08 118
1.58825e+10 1.06806e+09 4.58677e+07 8.80596e+08 9.16778e+08 4.27519e+08 9.89561e+08 3.81984e+07 9.29921e+08 5.5729e+08 4.57706e+08 196
2.53737e+10 9.8893e+08 3.45878e+07 8.57528e+08 7.02521e+08 4.07782e+08 1.08138e+09 3.53033e+07 9.47209e+08 7.73094e+08 4.16333e+08 266
4.01701e+10 1.09944e+09 4.27863e+07 9.28231e+08 8.88215e+08 4.59418e+08 1.06909e+09 4.00475e+07 8.53413e+08 8.6689e+08 3.70916e+08 262
6.19277e+10 1.08068e+09 4.29355e+07 8.57528e+08 9.39847e+08 3.26651e+08 1.09114e+09 4.44442e+07 8.53413e+08 1.0171e+09 3.72233e+08 219
9.59879e+10 1.06155e+09 6.56129e+07 8.53413e+08 9.43476e+08 4.02548e+08 1.20116e+09 6.6383e+07 1.093e+09 7.81121e+08 5.70638e+08 113
1.52407e+11 1.40468e+09 1.36518e+08 1.01337e+09 1.16426e+09 4.49746e+08 9.73789e+08 8.42319e+07 7.89499e+08 7.75713e+08 2.58623e+08 45
2.3401e+11 1.44909e+09 4.37095e+08 1.40892e+09 1.80114e+09 8.78042e+08 8.38451e+08 1.85752e+08 8.53413e+08 7.93347e+08 4.03668e+08 6
