#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
1.13527e+08 0.666667 0.333333 0 0 0 0 0 0.102999 0.00202447 0.102997 0.00350987 0.0035031 0.132609 0.00485064 0.128002 0.0143045 0.000482827 0.166689 0.00193247 0.16815 0.000906199 0.00529094 3
1.38502e+08 0.75 0.25 0 0 0 0 0 0.110037 0.0113812 0.104871 0.0377133 0.015362 0.145268 0.0152524 0.169161 0.00435813 0.0555785 0.17488 0.00756987 0.186428 0.00206681 0.0292451 4
2.59714e+08 0.916667 0.0833333 0 0 0 0 0 0.12598 0.00445001 0.128864 0.0157257 0.0183796 0.154627 0.00395926 0.153858 0.0257289 0.0118873 0.179872 0.00224927 0.180182 0.0113032 0.00861819 12
4.04067e+08 1 0 0 0 0 0 0 0.128934 0.00438457 0.131311 0.011991 0.0193154 0.155858 0.0040879 0.160323 0.00674278 0.0225344 0.181702 0.00154003 0.181802 0.00673662 0.00521415 12
6.34764e+08 1 0 0 0 0 0 0 0.129972 0.00642905 0.134775 0.0118173 0.0298058 0.161986 0.00245533 0.162932 0.00418559 0.00697827 0.180828 0.00161831 0.180797 0.00506453 0.00534323 9
1.03426e+09 1 0 2.35202e+07 2.35202e+07 0 0 0 0.120443 0.00429471 0.123211 0.0162427 0.0242021 0.151237 0.00348318 0.153234 0.0125039 0.0162021 0.177699 0.0021777 0.177749 0.00938578 0.00681983 18
1.60802e+09 1 0 0 0 0 0 0 0.128364 0.00261533 0.125237 0.023122 0.0122123 0.157651 0.00243881 0.157745 0.0158508 0.0173612 0.18244 0.00151593 0.185824 0.00468811 0.0139207 40
2.46185e+09 0.97619 0.0238095 0 0 0 0 0 0.129372 0.00299898 0.126486 0.0261529 0.0160201 0.160271 0.00212518 0.158445 0.016627 0.0109049 0.185065 0.00103616 0.185636 0.00632916 0.00772592 42
4.03471e+09 1 0 0 0 0 0 0 0.129969 0.00301804 0.130551 0.0228503 0.022679 0.158319 0.0027193 0.161314 0.0163914 0.0222236 0.182583 0.00151878 0.183984 0.00778878 0.0131149 41
6.24927e+09 0.966667 0.0333333 1.135e+07 1.135e+07 0 0 0 0.126949 0.0034147 0.126413 0.018112 0.018347 0.15566 0.00282931 0.155741 0.0160787 0.0194564 0.18091 0.00171612 0.181703 0.00904469 0.00988892 30
9.579e+09 1 0 1.135e+07 1.135e+07 0 0 0 0.130052 0.00375478 0.127886 0.0197518 0.0111 0.158648 0.00223418 0.157377 0.0166872 0.00868586 0.180865 0.0014537 0.18028 0.0112021 0.00836621 30
1.62103e+10 1 0 6.00018e+07 3.42108e+07 0 0 0 0.133534 0.00376966 0.132749 0.0156253 0.0153741 0.157391 0.00342496 0.159835 0.01463 0.0171194 0.179999 0.0025899 0.182468 0.00874342 0.0128166 21
2.43623e+10 1 0 2.5056e+07 2.5056e+07 0 0 0 0.13748 0.00398333 0.137036 0.0174588 0.0114283 0.165348 0.0029923 0.167575 0.0105831 0.015627 0.183799 0.00235579 0.185298 0.00747138 0.00969644 19
3.93506e+10 1 0 6.19093e+07 4.15301e+07 0 3.40501e+08 0 0.138018 0.00618754 0.130388 0.0417927 0.0139196 0.164665 0.00402723 0.160091 0.02224 0.0103597 0.181276 0.00364463 0.180786 0.0130053 0.0176576 11
6.54485e+10 1 0 0 0 0 0 0 0.144523 0.00576666 0.147296 0.0107618 0.0101637 0.168623 0.00395636 0.175324 0.0013763 0.0226976 0.187025 0.00265039 0.188335 0.00513284 0.00954239 8
9.50052e+10 1 0 0 0 0 0 0 0.135697 0.0139462 0.147492 0.00419764 0.0395816 0.169998 0.00524307 0.170024 0.00904201 0.00912046 0.188156 0.00347315 0.191037 0.00115383 0.0097945 3
1.38693e+11 1 0 0 0 0 0 0 0.151444 0.0115519 0.162996 0 0.0231038 0.163136 0.00832434 0.17146 0 0.0166487 0.178529 0.00276329 0.181292 0 0.00552659 2
