#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.9436e+09 0.000434714 0.000442375 8.63855e-06 0 0 0 0.000129627 1.55579e-06 0 0 0 6135072
1.56623e+10 0.000299795 0.000304609 1.17418e-05 0 0 0 0.0001018 1.88249e-06 0 0 0 2284893
2.47339e+10 0.000231851 0.000232478 1.21007e-05 0 0 0 0.000115933 2.20429e-06 0 0 0 1595853
3.91377e+10 0.000539819 0.000545327 2.25939e-05 0 0 0 0.000273754 4.2412e-06 0 0 0 1089254
6.20252e+10 0.00171219 0.00172859 4.90183e-05 0 0 0 0.000747215 8.97491e-06 0 0 0 731812
9.82848e+10 0.00434496 0.00441476 9.79436e-05 0 0 0 0.00178595 1.79862e-05 0 0 0 472732
1.55698e+11 0.011096 0.0112739 0.000196485 0 0 0 0.00407156 3.59321e-05 0 0 0 297945
2.46488e+11 0.0248447 0.0253197 0.000371971 0 0 0 0.00841239 6.79728e-05 0 0 0 185231
3.90352e+11 0.054198 0.0554897 0.00070016 0 0 0 0.0169832 0.000127726 0 0.0305669 0 112255
6.16775e+11 0.106237 0.11053 0.00128302 0 0 0 0.0321002 0.000237709 0 0.0739636 0 64996
9.76384e+11 0.185044 0.194254 0.00219907 0 1 0 0.0557302 0.000425046 0.0153185 0.114275 0.0153185 36267
1.54374e+12 0.292893 0.313604 0.00371331 0 1 0 0.091622 0.000767984 0.0567925 0.14015 0.0567925 18686
2.43347e+12 0.402393 0.447141 0.00625785 0 1 0 0.139131 0.00136142 0.10952 0.165061 0.10952 8693
3.84096e+12 0.495939 0.556458 0.00983914 0 1 0 0.197134 0.00242612 0.178392 0.186647 0.148631 3817
6.06732e+12 0.578804 0.667799 0.0165705 1 0 1 0.265302 0.00418911 0.263851 0.171394 0.17992 1472
9.62768e+12 0.566327 0.654762 0.0264196 1 0 1 0.335516 0.00730004 0.354104 0.168865 0.226585 588
1.52276e+13 0.597884 0.677249 0.0447994 1 0 1 0.400924 0.0127431 0.41896 0.162954 0.207113 189
2.39355e+13 0.411765 0.5 0.0797824 0 1 0 0.467224 0.0193122 0.494479 0.110744 0.188752 68
3.76972e+13 0.518519 0.592593 0.133539 1 0 1 0.497487 0.0284987 0.517654 0.119926 0.130976 27
6.0303e+13 0.181818 0.181818 0.121967 0 1 0 0.581678 0.0539384 0.633797 0.0784256 0.27924 11
9.89653e+13 0.166667 0.166667 0.166667 0 1 0 0.695275 0.0459542 0.719834 0.113867 0.180724 6
1.37304e+14 0.333333 0.333333 0.333333 0 1 0 0.752891 0.0179471 0.76027 0.0193524 0.0414901 3
