#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.22335e+07 0 0 0 0 0 0 0.042288 0.00214109 0.0149328 0.0548331 0.00176905 464
1.61033e+08 0 0 0 0 0 0 0.050972 0.00261598 0.0386213 0.0545612 0.0254575 399
2.53522e+08 0 0 0 0 0 0 0.0528508 0.00222058 0.0382663 0.0569747 0.0251025 506
4.02082e+08 0.00308166 0.00308166 0.00217738 0 0 0 0.0623931 0.00234974 0.0398538 0.0749452 0.0266901 649
6.3574e+08 0.00222965 0.00222965 0.00157572 0 0 0 0.0717715 0.0023317 0.0410508 0.094668 0.027887 897
1.00822e+09 0.00274725 0.00274725 0.00158467 0 0 0 0.0796931 0.00217777 0.0625564 0.0843498 0.0495204 1092
1.58434e+09 0.00998336 0.00998336 0.00286872 0 0 0 0.093672 0.00247556 0.0654195 0.0978305 0.0521231 1202
2.52714e+09 0.013087 0.013087 0.00315444 0 0 0 0.105573 0.00258797 0.0849517 0.102623 0.0716553 1299
3.95345e+09 0.0163812 0.0163812 0.00346506 0 0 0 0.1247 0.00272651 0.106868 0.121703 0.0701857 1343
6.3323e+09 0.0101325 0.0101325 0.00279707 0 0 0 0.135787 0.00299946 0.110754 0.133003 0.0735275 1283
9.92843e+09 0.0189769 0.0189769 0.00392085 0 0 0 0.159878 0.003478 0.136331 0.141469 0.0985613 1212
1.58342e+10 0.0228041 0.0228041 0.00434015 0 0 0 0.167049 0.00365017 0.137342 0.165023 0.0995309 1184
2.48147e+10 0.0265306 0.0265306 0.00513622 0 0 0 0.184001 0.00427091 0.156912 0.156774 0.102729 980
3.94553e+10 0.0296378 0.0296378 0.00562172 0 0 0 0.194902 0.00437239 0.170789 0.163026 0.110836 911
6.21355e+10 0.0322061 0.0322061 0.0070903 0 0 0 0.198281 0.00539751 0.179727 0.161102 0.118541 621
9.69325e+10 0.0246154 0.0246154 0.00860833 0 0 0 0.199518 0.00729178 0.184549 0.168814 0.123511 325
1.50577e+11 0 0 0 0 0 0 0.150283 0.0111682 0.13266 0.14061 0.0979978 112
2.27948e+11 0 0 0 0 0 0 0.131775 0.0304116 0.139697 0.107558 0.127181 11
