#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.55389e+07 0 0 0 0 0 0 1.90004e-06 1.11246e-06 0 0 0 355872
1.56447e+08 0 0 0 0 0 0 5.51583e-06 3.24188e-06 0 0 0 106385
2.48005e+08 0 0 0 0 0 0 7.65992e-06 2.48584e-06 0 0 0 75281
3.92886e+08 0 0 0 0 0 0 3.42126e-05 7.22448e-06 0 0 0 53138
6.21998e+08 0 0 0 0 0 0 6.9008e-05 1.06891e-05 0 0 0 37299
9.86418e+08 0 0 0 0 0 0 0.000169766 2.18363e-05 0 0 0 25662
1.56099e+09 0 0 0 0 0 0 0.000421497 4.25928e-05 0 0 0 17551
2.47596e+09 0 0 0 0 0 0 0.000800493 7.81531e-05 0 0 0 11969
3.93304e+09 0 0 0 0 0 0 0.00148653 0.000124674 0 0 0 8061
6.21142e+09 0 0 0 0 0 0 0.00222357 0.000192623 0 0 0 5354
9.83862e+09 0 0 0 0 0 0 0.00458724 0.000361449 0 0 0 3467
1.55447e+10 0 0 0 0 0 0 0.00635904 0.000540642 0 0 0 2217
2.46533e+10 0 0 0 0 0 0 0.011565 0.000944384 0 0.0219487 0 1405
3.92578e+10 0 0 0 0 0 0 0.0180205 0.00148623 0 0.0260233 0 875
6.18736e+10 0 0 0 0 0 0 0.0206721 0.00193392 0 0.0469495 0 491
9.52616e+10 0 0 0 0 0 0 0.0137536 0.0031337 0 0.0223071 0 173
1.48623e+11 0 0 0 0 0 0 0.00338616 0.00179143 0 0 0 37
2.0949e+11 0 0 0 0 0 0 0.0254752 0.0254752 0.0509505 0 0.0509505 2
