#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.334060 (z=1.993474)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#sm range: 11.25 - 11.75
#HM    Stats: 3.901470e+12 (median) + 3.602940e+12  / - 1.414710e+12
#SM    Stats: 2.039580e+11 (median) + 4.545200e+10  / - 1.969100e+10
#ObsSM Stats: 1.892610e+11 (median) + 1.308850e+11  / - 6.400600e+10
#VMP   Stats: 3.363100e+02 (median) + 7.435001e+01  / - 4.895999e+01
#ICL   Stats: 9.683730e+08 (median) + 3.384477e+09  / - 6.901870e+08
#SSFR  Stats: 5.512049e-10 (median) + 1.237255e-09  / - 5.290006e-10
sfh 0.055623 0 0 0 #avg: 1.18013e-10; avg_err: 1.12774e-10; sd: 1.68784e-09; counts: 225
sfh 0.060123 0 0 0 #avg: 0.00216849; avg_err: 0.000992555; sd: 0.0148552; counts: 225
sfh 0.062373 0 0 0 #avg: 0.0109503; avg_err: 0.00435302; sd: 0.06515; counts: 225
sfh 0.064623 0 0 0 #avg: 0.0261766; avg_err: 0.00801893; sd: 0.120016; counts: 225
sfh 0.066873 0 0.0203313 0 #avg: 0.0427138; avg_err: 0.0117737; sd: 0.176212; counts: 225
sfh 0.069123 0 0.123736 0 #avg: 0.105823; avg_err: 0.0250038; sd: 0.374223; counts: 225
sfh 0.071373 0 0.250106 0 #avg: 0.173659; avg_err: 0.0349475; sd: 0.523046; counts: 225
sfh 0.073623 9.02876e-10 0.395672 9.02876e-10 #avg: 0.255656; avg_err: 0.04966; sd: 0.743243; counts: 225
sfh 0.075873 0.00992737 0.558105 0.00992737 #avg: 0.392907; avg_err: 0.0790475; sd: 1.18307; counts: 225
sfh 0.078123 0.0443184 0.701924 0.0443184 #avg: 0.507873; avg_err: 0.134523; sd: 2.01335; counts: 225
sfh 0.080373 0.0874812 0.757811 0.0874812 #avg: 0.631542; avg_err: 0.163959; sd: 2.45391; counts: 225
sfh 0.082623 0.162177 0.937863 0.162177 #avg: 0.712485; avg_err: 0.123407; sd: 1.84699; counts: 225
sfh 0.085998 0.290696 1.76714 0.285984 #avg: 1.07266; avg_err: 0.175531; sd: 2.6271; counts: 225
sfh 0.089373 0.383523 1.59381 0.36406 #avg: 1.44093; avg_err: 0.252249; sd: 3.77532; counts: 225
sfh 0.092748 0.480662 1.94103 0.426338 #avg: 2.62478; avg_err: 0.646497; sd: 9.67588; counts: 225
sfh 0.096123 0.744002 2.05808 0.642492 #avg: 2.52251; avg_err: 0.463492; sd: 6.93692; counts: 225
sfh 0.099498 0.840985 2.86861 0.635015 #avg: 2.6961; avg_err: 0.411108; sd: 6.1529; counts: 225
sfh 0.102873 1.11656 4.02311 0.791226 #avg: 3.1759; avg_err: 0.456166; sd: 6.82727; counts: 225
sfh 0.106248 1.41209 4.65032 1.02321 #avg: 3.97718; avg_err: 0.588169; sd: 8.80291; counts: 225
sfh 0.109623 1.85024 6.31975 1.40302 #avg: 5.29485; avg_err: 0.859698; sd: 12.8668; counts: 225
sfh 0.112998 2.08308 5.87317 1.60075 #avg: 5.16494; avg_err: 0.720994; sd: 10.7908; counts: 225
sfh 0.116373 2.59057 6.05317 2.02378 #avg: 6.05056; avg_err: 0.846244; sd: 12.6654; counts: 225
sfh 0.119748 2.90969 6.96836 2.26355 #avg: 6.6143; avg_err: 0.828814; sd: 12.4046; counts: 225
sfh 0.123123 2.95693 7.15677 2.21206 #avg: 8.30106; avg_err: 1.20436; sd: 18.0252; counts: 225
sfh 0.126498 3.4716 9.2009 2.7855 #avg: 10.5502; avg_err: 1.91852; sd: 28.7138; counts: 225
sfh 0.129873 3.99163 10.1253 3.21234 #avg: 12.449; avg_err: 2.46142; sd: 36.8391; counts: 225
sfh 0.133248 4.20721 12.9469 3.34632 #avg: 14.0337; avg_err: 2.51167; sd: 37.5913; counts: 225
sfh 0.136623 4.73996 15.7107 3.79577 #avg: 16.7523; avg_err: 2.94464; sd: 44.0713; counts: 225
sfh 0.141685 5.72625 15.3334 4.4296 #avg: 17.9029; avg_err: 3.0052; sd: 44.9777; counts: 225
sfh 0.146748 6.57146 19.8734 5.24394 #avg: 19.9912; avg_err: 3.03091; sd: 45.3624; counts: 225
sfh 0.15181 7.45473 26.776 6.093 #avg: 23.2373; avg_err: 3.92331; sd: 58.7188; counts: 225
sfh 0.156873 9.61409 28.1011 8.07717 #avg: 26.7996; avg_err: 4.90439; sd: 73.4021; counts: 225
