#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=1.002310 (z=-0.002305)
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final a=1.002310 (z=-0.002305) stellar mass
#obs_sm range: 11.75 - 12.25
#HM    Stats: 9.795590e+13 (median) + 0.000000e+00  / - 0.000000e+00
#SM    Stats: 8.059600e+11 (median) + 0.000000e+00  / - 0.000000e+00
#ObsSM Stats: 8.495900e+11 (median) + 0.000000e+00  / - 0.000000e+00
#VMP   Stats: 6.371000e+02 (median) + 0.000000e+00  / - 0.000000e+00
#ICL   Stats: 1.906180e+11 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR  Stats: 1.727292e-11 (median) + 0.000000e+00  / - 0.000000e+00
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 1
sfh 0.060123 9.57057e-20 0 0 #avg: 9.57057e-20; avg_err: 9.57057e-20; sd: 0; counts: 1
sfh 0.062373 3.20074e-14 0 0 #avg: 3.20074e-14; avg_err: 3.20074e-14; sd: 0; counts: 1
sfh 0.064623 3.42062e-13 0 0 #avg: 3.42062e-13; avg_err: 3.42062e-13; sd: 0; counts: 1
sfh 0.066873 4.8776e-13 0 0 #avg: 4.8776e-13; avg_err: 4.8776e-13; sd: 0; counts: 1
sfh 0.069123 1.1709e-12 0 0 #avg: 1.1709e-12; avg_err: 1.1709e-12; sd: 0; counts: 1
sfh 0.071373 2.24177e-12 0 0 #avg: 2.24177e-12; avg_err: 2.24177e-12; sd: 0; counts: 1
sfh 0.073623 3.91701e-12 0 0 #avg: 3.91701e-12; avg_err: 3.91701e-12; sd: 0; counts: 1
sfh 0.075873 8.66878e-12 0 0 #avg: 8.66878e-12; avg_err: 8.66878e-12; sd: 0; counts: 1
sfh 0.078123 9.81107e-12 0 0 #avg: 9.81107e-12; avg_err: 9.81107e-12; sd: 0; counts: 1
sfh 0.080373 1.09579e-11 0 0 #avg: 1.09579e-11; avg_err: 1.09579e-11; sd: 0; counts: 1
sfh 0.082623 1.11716e-11 0 0 #avg: 1.11716e-11; avg_err: 1.11716e-11; sd: 0; counts: 1
sfh 0.085998 2.18702e-11 0 0 #avg: 2.18702e-11; avg_err: 2.18702e-11; sd: 0; counts: 1
sfh 0.089373 1.65147e-11 0 0 #avg: 1.65147e-11; avg_err: 1.65147e-11; sd: 0; counts: 1
sfh 0.092748 2.13511e-11 0 0 #avg: 2.13511e-11; avg_err: 2.13511e-11; sd: 0; counts: 1
sfh 0.096123 2.08149e-11 0 0 #avg: 2.08149e-11; avg_err: 2.08149e-11; sd: 0; counts: 1
sfh 0.099498 2.94305e-11 0 0 #avg: 2.94305e-11; avg_err: 2.94305e-11; sd: 0; counts: 1
sfh 0.102873 4.14736e-11 0 0 #avg: 4.14736e-11; avg_err: 4.14736e-11; sd: 0; counts: 1
sfh 0.106248 4.74251e-11 0 0 #avg: 4.74251e-11; avg_err: 4.74251e-11; sd: 0; counts: 1
sfh 0.109623 4.14169e-11 0 0 #avg: 4.14169e-11; avg_err: 4.14169e-11; sd: 0; counts: 1
sfh 0.112998 4.20518e-11 0 0 #avg: 4.20518e-11; avg_err: 4.20518e-11; sd: 0; counts: 1
sfh 0.116373 4.51736e-11 0 0 #avg: 4.51736e-11; avg_err: 4.51736e-11; sd: 0; counts: 1
sfh 0.119748 7.0873e-11 0 0 #avg: 7.0873e-11; avg_err: 7.0873e-11; sd: 0; counts: 1
sfh 0.123123 8.10525e-11 0 0 #avg: 8.10525e-11; avg_err: 8.10525e-11; sd: 0; counts: 1
sfh 0.126498 1.13246e-10 0 0 #avg: 1.13246e-10; avg_err: 1.13246e-10; sd: 0; counts: 1
sfh 0.129873 1.1717e-10 0 0 #avg: 1.1717e-10; avg_err: 1.1717e-10; sd: 0; counts: 1
sfh 0.133248 1.48381e-10 0 0 #avg: 1.48381e-10; avg_err: 1.48381e-10; sd: 0; counts: 1
sfh 0.136623 1.36653e-10 0 0 #avg: 1.36653e-10; avg_err: 1.36653e-10; sd: 0; counts: 1
sfh 0.141685 2.50187e-10 0 0 #avg: 2.50187e-10; avg_err: 2.50187e-10; sd: 0; counts: 1
sfh 0.146748 1.62749e-10 0 0 #avg: 1.62749e-10; avg_err: 1.62749e-10; sd: 0; counts: 1
sfh 0.15181 1.35059e-10 0 0 #avg: 1.35059e-10; avg_err: 1.35059e-10; sd: 0; counts: 1
sfh 0.156873 1.53645e-10 0 0 #avg: 1.53645e-10; avg_err: 1.53645e-10; sd: 0; counts: 1
sfh 0.161935 1.95007e-10 0 0 #avg: 1.95007e-10; avg_err: 1.95007e-10; sd: 0; counts: 1
sfh 0.166998 2.66945e-10 0 0 #avg: 2.66945e-10; avg_err: 2.66945e-10; sd: 0; counts: 1
sfh 0.17206 4.39867e-10 0 0 #avg: 4.39867e-10; avg_err: 4.39867e-10; sd: 0; counts: 1
sfh 0.177123 7.45342e-10 0 0 #avg: 7.45342e-10; avg_err: 7.45342e-10; sd: 0; counts: 1
sfh 0.182185 3.28436e-10 0 0 #avg: 3.28436e-10; avg_err: 3.28436e-10; sd: 0; counts: 1
sfh 0.187248 2.69753e-10 0 0 #avg: 2.69753e-10; avg_err: 2.69753e-10; sd: 0; counts: 1
sfh 0.19231 2.58358e-10 0 0 #avg: 2.58358e-10; avg_err: 2.58358e-10; sd: 0; counts: 1
sfh 0.197373 1.44912e-10 0 0 #avg: 1.44912e-10; avg_err: 1.44912e-10; sd: 0; counts: 1
sfh 0.202435 2.06093e-10 0 0 #avg: 2.06093e-10; avg_err: 2.06093e-10; sd: 0; counts: 1
sfh 0.207498 1.93225e-10 0 0 #avg: 1.93225e-10; avg_err: 1.93225e-10; sd: 0; counts: 1
