#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.40112e+07 1 0 1.29707e+08 8.36876e+06 0 4.49746e+08 0 0.21978 0.00180548 0.210304 0.0782028 0.0555242 0.343046 0.00164487 0.34793 0.0555913 0.0653546 0.435798 0.000796211 0.44104 0.0195795 0.0304751 1312
1.60489e+08 1 0 1.62679e+08 1.04653e+07 0 5.30876e+08 0 0.220429 0.0020016 0.21157 0.0760158 0.0526602 0.352234 0.00176495 0.355297 0.0551039 0.0566369 0.440122 0.00090204 0.44427 0.0211113 0.0285178 960
2.53155e+08 0.998463 0.0010866 1.97554e+08 9.97235e+06 0 6.11817e+08 0 0.233583 0.00185013 0.225637 0.0807193 0.0604594 0.35796 0.00141932 0.361257 0.0488223 0.0536592 0.441293 0.000758031 0.446044 0.0202659 0.030695 1301
4.01303e+08 1 0 2.38722e+08 1.01161e+07 0 6.92559e+08 0 0.238216 0.00164144 0.231063 0.0773217 0.0596236 0.363374 0.00123181 0.366614 0.0460699 0.0517131 0.442354 0.000700439 0.446681 0.0202029 0.0283321 1533
6.32834e+08 0.999494 0.000506329 2.52287e+08 9.16327e+06 0 6.37783e+08 0 0.245856 0.00143757 0.240691 0.0711837 0.0628619 0.368723 0.00108802 0.37279 0.0469072 0.0519623 0.445626 0.000609018 0.449554 0.0212896 0.0283008 1975
1.00304e+09 0.999565 0.000434594 3.2259e+08 1.01172e+07 0 7.73094e+08 0 0.252435 0.00130978 0.247502 0.0694128 0.0588081 0.37319 0.00094713 0.376268 0.0440403 0.04938 0.445831 0.00061001 0.452496 0.0193842 0.033199 2301
1.59707e+09 0.999589 0.000411184 3.70696e+08 1.02912e+07 0 8.53413e+08 0 0.258998 0.00128091 0.256321 0.0694427 0.0629843 0.377946 0.000899111 0.381348 0.0414318 0.0479876 0.447633 0.000587696 0.453279 0.0211904 0.0317646 2432
2.51743e+09 0.998625 0.000686931 4.6154e+08 1.12551e+07 0 1.01337e+09 0 0.267955 0.00114689 0.264826 0.0691289 0.0611899 0.383601 0.000822415 0.388716 0.0394463 0.0491876 0.447387 0.00058452 0.454959 0.0203653 0.0359492 2910
4.00516e+09 0.999376 0.000440908 5.38358e+08 1.14703e+07 4.49746e+08 6.65722e+08 4.49746e+08 0.27788 0.00106693 0.275626 0.0664103 0.0598913 0.388952 0.000777505 0.394824 0.0383531 0.0493705 0.44806 0.000584267 0.456019 0.0208929 0.0372004 3207
6.35446e+09 0.998688 0.000586432 6.4702e+08 1.17614e+07 5.30876e+08 7.99465e+08 5.30876e+08 0.282609 0.00101785 0.279544 0.06956 0.0616915 0.388758 0.000740819 0.395916 0.0381715 0.0520892 0.444154 0.000576976 0.453268 0.0227593 0.0419024 3811
1.00745e+10 0.999159 0.000420389 7.95963e+08 1.2292e+07 6.11817e+08 1.0311e+09 6.11817e+08 0.286899 0.000899368 0.285798 0.0682287 0.0634748 0.385569 0.000705434 0.394608 0.037621 0.0556127 0.437505 0.000610717 0.449178 0.0243279 0.0483854 4756
1.59758e+10 0.999133 0.000387533 9.46696e+08 1.22312e+07 6.92559e+08 1.18156e+09 6.92559e+08 0.28628 0.000819525 0.286488 0.0659809 0.0657967 0.377452 0.000693509 0.386758 0.0421495 0.0627167 0.430769 0.000598459 0.443101 0.0282595 0.055845 5768
2.52133e+10 0.998373 0.000469358 1.07947e+09 1.13825e+07 8.53413e+08 1.24888e+09 8.53413e+08 0.281401 0.000716293 0.28113 0.0654077 0.0652789 0.366319 0.000643819 0.376238 0.0437869 0.066183 0.421496 0.000582249 0.433802 0.0330448 0.0609234 7375
3.99834e+10 0.999403 0.000266834 1.18293e+09 1.10752e+07 9.3351e+08 1.3191e+09 9.3351e+08 0.275396 0.00065563 0.275749 0.0618449 0.0644774 0.354689 0.000610881 0.362445 0.0475635 0.0668373 0.412319 0.000569538 0.423976 0.0374087 0.0647501 8378
6.2712e+10 0.999264 0.000300422 1.39527e+09 1.19543e+07 1.17237e+09 1.44955e+09 7.6974e+08 0.26426 0.000632196 0.262919 0.0624472 0.0590778 0.340218 0.000639925 0.344222 0.0528979 0.0647256 0.403224 0.000633554 0.412918 0.0457427 0.0698228 8151
9.75513e+10 0.999103 0.000400873 1.63972e+09 1.57464e+07 1.40892e+09 1.64153e+09 9.38378e+08 0.25032 0.000718671 0.249507 0.0566289 0.0552692 0.327046 0.000832375 0.32852 0.0580412 0.065258 0.398634 0.000838215 0.406695 0.0565147 0.0743851 5576
1.5273e+11 0.998811 0.00068596 2.03656e+09 2.41827e+07 1.95053e+09 1.44377e+09 1.25797e+09 0.238335 0.00103928 0.234912 0.0585457 0.0504606 0.321659 0.00136307 0.317456 0.0762008 0.0666032 0.404158 0.00132216 0.413296 0.0615471 0.0808929 2524
