#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.4481e+07 0.0814162 0.0841899 0.00367249 0 0 0 0.0744784 0.00104084 0.0491195 0.0856165 0.0335357 6129
1.59663e+08 0.0937827 0.0983881 0.00453761 0 0 0 0.0787684 0.00112817 0.0573305 0.0863408 0.0416579 4777
2.51623e+08 0.113229 0.119901 0.00476821 0 0 0 0.086432 0.00112114 0.0599956 0.101864 0.0442639 5246
3.98178e+08 0.140537 0.1506 0.0051191 0 0 0 0.0971711 0.00116592 0.0700104 0.112057 0.0540939 5664
6.29421e+08 0.16145 0.171028 0.00525235 0 1 0 0.109699 0.00126015 0.0858452 0.113742 0.0602493 5847
1.00053e+09 0.18052 0.197858 0.00575403 0 1 0 0.119693 0.00135572 0.0892679 0.130734 0.0635096 5883
1.58317e+09 0.223044 0.244196 0.00628445 0 1 0 0.134946 0.00146638 0.108036 0.13274 0.0802246 5815
2.51555e+09 0.250129 0.282882 0.00684576 0 1 0 0.152463 0.00161059 0.121382 0.154844 0.0853609 5801
3.98649e+09 0.280577 0.316879 0.00702782 0 1 0 0.169417 0.00172445 0.137978 0.161525 0.0923361 5895
6.30907e+09 0.334828 0.387975 0.00761468 0 1 0 0.194652 0.00186341 0.165693 0.175015 0.111044 6021
1.00375e+10 0.350079 0.411496 0.00767324 0 1 0 0.221043 0.00197832 0.18987 0.195807 0.125022 6350
1.58922e+10 0.378689 0.451889 0.00774579 0 1 0 0.244543 0.00197606 0.218417 0.20064 0.1418 6776
2.50752e+10 0.393818 0.4668 0.00761771 0 1 0 0.269146 0.00202295 0.246783 0.202141 0.157873 6988
3.97157e+10 0.398525 0.471347 0.00790027 0 1 0 0.29518 0.00210243 0.280902 0.198039 0.166594 6509
6.21069e+10 0.377858 0.446049 0.00887103 0 1 0 0.314098 0.00241151 0.301291 0.192963 0.168431 4986
9.70869e+10 0.360684 0.412991 0.0109586 0 1 0 0.334209 0.00302164 0.328219 0.177591 0.171275 2925
1.51116e+11 0.29469 0.335398 0.0165132 0 1 0 0.340235 0.00481161 0.330579 0.194398 0.157622 1130
2.35603e+11 0.322695 0.375887 0.0348346 0 1 0 0.360835 0.00842213 0.365917 0.141748 0.158097 282
3.7627e+11 0.240741 0.277778 0.0719921 0 1 0 0.320921 0.0162867 0.31324 0.132976 0.11816 54
5.24263e+11 0.2 0.2 0.2 0 1 0 0.284114 0.0565263 0.255337 0.178498 0.12114 5
