#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.13638e+09 0.00104535 0.00109826 1.54088e-05 0 0 0 0.000207049 2.06917e-06 0 0 0 5084404
1.56733e+10 0.00119152 0.00123737 2.51022e-05 0 0 0 0.000263322 2.96966e-06 0 0 0 2115785
2.47388e+10 0.00179764 0.0018424 3.59176e-05 0 0 0 0.000443143 4.54571e-06 0 0 0 1496960
3.91308e+10 0.00421057 0.00431723 6.64886e-05 0 0 0 0.000986948 8.71104e-06 0 0 0 1021952
6.20638e+10 0.0105872 0.0110136 0.000130621 0 0 0 0.00231601 1.72123e-05 0 0 0 689418
9.83281e+10 0.0225013 0.0235945 0.000235833 0 0 0 0.00473213 3.11695e-05 0 0 0 454640
1.55699e+11 0.0464121 0.0493042 0.00042836 0 0 0 0.00927094 5.69649e-05 0 0.0104262 0 288373
2.46594e+11 0.08792 0.0945194 0.000743525 0 0 0 0.01721 0.000101082 0 0.0314626 0 180016
3.90161e+11 0.159903 0.176035 0.00127976 0 1 0 0.0305921 0.000175889 0 0.0679521 0 109291
6.17131e+11 0.266529 0.303566 0.00212029 0 1 0 0.052498 0.000303003 0.0199131 0.0983651 0.0199131 64477
9.76311e+11 0.403274 0.481422 0.00341226 0 1 0 0.0857843 0.000518141 0.051479 0.130875 0.051479 35983
1.54724e+12 0.551184 0.701416 0.00532292 1 0 1 0.133228 0.000879658 0.103011 0.156665 0.0928736 19137
2.43881e+12 0.671707 0.905033 0.0079538 1 1 1 0.192196 0.0014444 0.173426 0.173081 0.13448 9656
3.86339e+12 0.756212 1.07947 0.0120251 1 1 1 0.259101 0.00239277 0.250371 0.184523 0.170299 4467
6.12149e+12 0.798765 1.18168 0.018653 1 1 1 0.334886 0.00385713 0.334749 0.184816 0.185499 1943
9.62014e+12 0.788095 1.17381 0.0286535 1 1 1 0.406066 0.00597279 0.422085 0.162691 0.20476 840
1.52942e+13 0.792244 1.18837 0.0451726 1 1 1 0.476357 0.00897176 0.502744 0.145624 0.199529 361
2.44317e+13 0.758065 1.1371 0.0745075 1 1 1 0.530458 0.0130155 0.54325 0.128869 0.173435 124
3.85397e+13 0.723077 0.830769 0.0777361 1 0 1 0.615033 0.019032 0.642297 0.117649 0.145078 65
5.88878e+13 0.7 0.9 0.146609 1 0 1 0.650948 0.0220909 0.693686 0.0737329 0.152372 30
9.35502e+13 0.454545 0.727273 0.272727 0 2 0 0.638406 0.0589692 0.711821 0.0936984 0.424262 11
1.5706e+14 0.25 0.25 0.25 0 1 0 0.776591 0.0420332 0.842567 0.013264 0.142212 4
2.47599e+14 0 0 0 0 0 0 0.826671 0.0251963 0.851867 0 0.0503925 2
