#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.90415e+09 0.0660661 0.0750751 0.0162303 0 0 0 0.110022 0.00722636 0.0522394 0.187434 0.043253 333
1.64387e+10 0.00615385 0.00615385 0.00434471 0 0 0 0.0418628 0.00332403 0.0244816 0.0428198 0.0163659 325
2.60886e+10 0.0115473 0.0115473 0.00363254 0 0 0 0.0462518 0.00158767 0.0266168 0.0616917 0.0185514 866
4.07797e+10 0.0177229 0.0182599 0.00319529 0 0 0 0.0523374 0.00126646 0.0384671 0.0591779 0.0304017 1862
6.42569e+10 0.0318489 0.0321308 0.00298772 0 0 0 0.0619141 0.00100908 0.0407659 0.074054 0.0326503 3548
1.01376e+11 0.0480016 0.0492377 0.0031868 0 0 0 0.0762199 0.00105137 0.0542456 0.0872626 0.0457558 4854
1.59297e+11 0.0728001 0.0756387 0.00355307 0 0 0 0.0955976 0.00112821 0.0698506 0.105388 0.0470975 5989
2.51672e+11 0.109713 0.11371 0.0040189 0 0 0 0.118983 0.00121958 0.0926894 0.122904 0.0690785 6754
3.97311e+11 0.147232 0.152545 0.00442311 0 0 0 0.149419 0.00136978 0.125654 0.140451 0.0877955 7152
6.2884e+11 0.186173 0.196249 0.00525161 0 1 0 0.188807 0.00165162 0.166142 0.161604 0.112866 6451
9.90141e+11 0.234902 0.249166 0.00632605 0 1 0 0.232461 0.0019567 0.212572 0.174432 0.129863 5398
1.5631e+12 0.272797 0.293625 0.0079791 0 1 0 0.286911 0.0024448 0.278113 0.173465 0.156409 3937
2.46871e+12 0.291652 0.31189 0.00960334 0 1 0 0.339413 0.00297687 0.333144 0.178032 0.161098 2767
3.92768e+12 0.297932 0.327557 0.0125031 0 1 0 0.407589 0.00378313 0.415008 0.16245 0.178407 1789
6.18294e+12 0.290909 0.320574 0.016349 0 1 0 0.457761 0.00485279 0.47716 0.135142 0.184721 1045
9.82465e+12 0.247368 0.257895 0.0193223 0 1 0 0.528243 0.00619591 0.548413 0.123423 0.17343 570
1.54337e+13 0.197761 0.208955 0.0265127 0 1 0 0.566279 0.00810277 0.581916 0.120775 0.143784 268
2.49552e+13 0.150794 0.15873 0.0345726 0 0 0 0.603182 0.0133405 0.621718 0.12796 0.134922 126
3.89179e+13 0.18 0.2 0.0638877 0 1 0 0.624276 0.0202306 0.668697 0.10266 0.175809 50
5.95991e+13 0.04 0.04 0.04 0 0 0 0.667036 0.0308847 0.69422 0.0979018 0.180552 25
9.12029e+13 0.5 0.5 0.223607 1 0 1 0.707485 0.038682 0.77201 0.0237998 0.210026 6
2.63971e+14 0 0 0 0 0 0 0.722931 0.722931 0.722931 0 0 1
