#For SF galaxies, QTime is the duration of the last period when they were quenched.
#obs_sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.13014e+07 0.995916 0.000501713 8.53813e+08 7.41572e+06 6.05234e+08 1.02119e+09 6.05234e+08 0.347202 0.00092363 0.340994 0.108201 0.11009 0.658097 0.000677703 0.66184 0.0779223 0.0867729 0.891993 0.000550878 0.916437 0.0344415 0.0983984 16160
1.59493e+08 0.996115 0.000620895 1.09293e+09 1.09364e+07 8.29125e+08 1.26213e+09 8.29125e+08 0.34362 0.00111077 0.336233 0.10208 0.10201 0.643205 0.000852513 0.645983 0.0783517 0.0856355 0.87393 0.000787688 0.900337 0.0443652 0.111885 10039
2.53126e+08 0.996598 0.000524054 1.19881e+09 1.01501e+07 9.41735e+08 1.26673e+09 9.41735e+08 0.344133 0.000960432 0.338675 0.0974561 0.0979914 0.636178 0.000748939 0.639057 0.077132 0.0855824 0.865093 0.000730012 0.889135 0.0524541 0.111614 12346
3.9833e+08 0.995643 0.000566076 1.25561e+09 1.01329e+07 9.41735e+08 1.38435e+09 9.41735e+08 0.349952 0.000854028 0.346748 0.0911584 0.094495 0.632793 0.00069786 0.635658 0.0756391 0.0820506 0.858953 0.000710574 0.881884 0.0557168 0.110532 13540
6.29657e+08 0.996283 0.000530059 1.34501e+09 1.08847e+07 1.02889e+09 1.41519e+09 1.02889e+09 0.35626 0.000837708 0.354581 0.087119 0.0920475 0.629233 0.000699027 0.632364 0.0738444 0.0816493 0.850174 0.000745479 0.87061 0.0620632 0.111316 13182
9.95824e+08 0.996058 0.000567812 1.47488e+09 1.22377e+07 1.06527e+09 1.61596e+09 7.13623e+08 0.364366 0.00085511 0.361305 0.0847642 0.086477 0.623125 0.000728496 0.625766 0.0739509 0.0811907 0.837631 0.00080357 0.853065 0.0730515 0.107174 12178
1.57894e+09 0.995325 0.000640737 1.59783e+09 1.33487e+07 1.16825e+09 1.75161e+09 6.8327e+08 0.370694 0.000836458 0.369602 0.0784782 0.08273 0.618037 0.000739802 0.621057 0.0721507 0.0785763 0.824687 0.000848653 0.837512 0.0792248 0.105519 11336
2.50443e+09 0.996452 0.000574634 1.78176e+09 1.51594e+07 1.28215e+09 1.9983e+09 7.88209e+08 0.378642 0.000853327 0.376424 0.0793885 0.0810982 0.608204 0.00076167 0.610615 0.0728169 0.0779412 0.80661 0.000930159 0.819848 0.0855809 0.112912 10709
3.9835e+09 0.997351 0.000509126 1.93609e+09 1.65238e+07 1.51125e+09 2.01127e+09 1.0173e+09 0.385541 0.000864219 0.382733 0.0786929 0.0784902 0.597441 0.000793985 0.600058 0.0732291 0.0773097 0.78973 0.00098053 0.800646 0.0926707 0.112219 10193
6.31194e+09 0.996184 0.000626246 2.16467e+09 1.88202e+07 1.62642e+09 2.26154e+09 1.02119e+09 0.389004 0.000878615 0.388878 0.0752847 0.0819852 0.580036 0.000836273 0.581458 0.0764407 0.0772482 0.766173 0.0010688 0.778184 0.0963401 0.11802 9695
1.00099e+10 0.997136 0.000550438 2.44568e+09 2.08194e+07 1.85802e+09 2.52113e+09 1.25278e+09 0.384868 0.000877762 0.384477 0.0764567 0.0819265 0.556907 0.000882492 0.561222 0.0745959 0.0848171 0.73736 0.00115444 0.748007 0.105086 0.122135 9427
1.58214e+10 0.996096 0.000640624 2.73197e+09 2.2593e+07 2.09125e+09 2.90714e+09 1.37429e+09 0.376291 0.000857826 0.377551 0.0743841 0.0824142 0.52944 0.000905261 0.533189 0.0768583 0.0857902 0.708465 0.00121126 0.719091 0.11121 0.129442 9477
2.50576e+10 0.995778 0.00067462 3.16082e+09 2.48288e+07 2.56247e+09 3.08042e+09 1.73334e+09 0.359216 0.000844853 0.361219 0.0736883 0.0838509 0.494773 0.000933033 0.49697 0.0811612 0.0872743 0.668538 0.00129981 0.673528 0.12676 0.130897 9238
3.95815e+10 0.996522 0.000644773 3.61857e+09 2.79564e+07 3.1599e+09 3.23384e+09 2.15931e+09 0.336484 0.000838235 0.338077 0.0725252 0.0789509 0.456985 0.000969469 0.45971 0.0803708 0.0893646 0.628277 0.00143038 0.629543 0.136228 0.136074 8338
