#For SF galaxies, QTime is the duration of the last period when they were quenched.
#obs_sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.57e+07 1.57134e-05 5.55549e-06 0 0 0 0 0 0.130731 2.95758e-05 0.129374 0.0234979 0.0203346 0.160155 2.80073e-05 0.161528 0.0199474 0.0223907 0.188404 1.62202e-05 0.191715 0.00670046 0.0137256 509119
1.56435e+08 0.000104655 2.61625e-05 2227.2 2227.2 0 0 0 0.129968 5.44308e-05 0.128768 0.0235794 0.0207029 0.161777 5.05133e-05 0.163584 0.0190882 0.0225723 0.189518 2.79286e-05 0.192682 0.00609124 0.0126273 152883
2.47796e+08 0.000139867 3.61111e-05 0 0 0 0 0 0.130104 6.5099e-05 0.129067 0.0234052 0.0208769 0.162859 5.92103e-05 0.164815 0.0183141 0.0222391 0.190163 3.15819e-05 0.193215 0.00571382 0.0119468 107245
3.92917e+08 0.000440947 7.67425e-05 0 0 0 0 0 0.131094 7.80583e-05 0.13035 0.0230405 0.0212534 0.164436 6.88936e-05 0.166481 0.0175688 0.0216089 0.190964 3.57288e-05 0.193939 0.00518116 0.0113903 74839
6.21972e+08 0.00109036 0.000145628 0 0 0 0 0 0.132509 9.41071e-05 0.132102 0.0226065 0.0216814 0.165971 8.11114e-05 0.168128 0.0168681 0.0212889 0.191679 4.08545e-05 0.194516 0.00481308 0.0106568 51359
9.852e+08 0.00248911 0.000265013 9631.2 9631.2 0 0 0 0.133973 0.000112396 0.133664 0.0224278 0.0214212 0.167275 9.48917e-05 0.169379 0.016431 0.0205429 0.192358 4.61285e-05 0.195043 0.00443831 0.00992087 35354
1.56332e+09 0.00391569 0.000403089 0 0 0 0 0 0.135605 0.000136178 0.135222 0.0226388 0.0211872 0.168803 0.000112004 0.17118 0.0154855 0.020257 0.192932 5.31619e-05 0.195518 0.00410405 0.00934745 24006
2.47001e+09 0.00746129 0.000678595 55924.1 39610.9 0 0 0 0.136992 0.000162445 0.136847 0.0217182 0.0210987 0.1698 0.000134066 0.172403 0.0146771 0.0199846 0.193279 6.41964e-05 0.195859 0.00389647 0.00910316 16083
3.9218e+09 0.0144058 0.0011451 101982 59204.7 0 0 0 0.139034 0.000196557 0.138668 0.0220347 0.0206191 0.171716 0.000154217 0.174115 0.0139842 0.0187189 0.193903 7.20012e-05 0.196222 0.00368915 0.00846225 10829
6.21119e+09 0.0209849 0.00169545 154500 89689.1 0 0 0 0.141005 0.000242178 0.141357 0.0212862 0.0216472 0.172743 0.000188046 0.175282 0.0134669 0.018783 0.194273 8.6776e-05 0.196555 0.00346574 0.00798368 7148
9.82518e+09 0.0317495 0.00259474 650374 253890 0 0 0 0.142257 0.000298626 0.142623 0.0205761 0.0215968 0.173803 0.000226642 0.17622 0.0128623 0.0180194 0.194579 0.000104245 0.196902 0.00315943 0.00784999 4567
1.5563e+10 0.0600337 0.0043633 1.6682e+06 466224 0 0 0 0.143995 0.000363891 0.14414 0.0208312 0.0207051 0.174842 0.00026904 0.177619 0.0116886 0.0178661 0.194579 0.000135728 0.197003 0.0031155 0.00786208 2965
2.46376e+10 0.0971853 0.00682794 2.78197e+06 819930 0 0 0 0.145076 0.000452266 0.146229 0.0193646 0.0221968 0.175106 0.000328633 0.177309 0.0122492 0.0164071 0.194425 0.000171896 0.19697 0.00315326 0.00836578 1883
3.90813e+10 0.114583 0.00980637 3.9478e+06 1.13616e+06 0 0 0 0.146341 0.000598641 0.147497 0.0189758 0.0219748 0.175582 0.000443489 0.177848 0.0120589 0.0177734 0.194284 0.00024751 0.197097 0.0030449 0.00882609 1056
6.23758e+10 0.151369 0.014394 4.84089e+06 1.84946e+06 0 0 0 0.147512 0.00075928 0.147509 0.0215563 0.0194114 0.175012 0.000570469 0.177599 0.0113114 0.0172768 0.193646 0.000336254 0.196428 0.00357346 0.0100142 621
9.67694e+10 0.154545 0.0199285 6.69313e+06 2.72712e+06 0 0 0 0.145821 0.00107591 0.145648 0.0224005 0.0200459 0.173734 0.00089332 0.17812 0.0110016 0.0195583 0.193001 0.000570961 0.196645 0.00330137 0.00968225 330
1.5205e+11 0.181208 0.0316625 3.54334e+06 3.54334e+06 0 0 0 0.148927 0.00143675 0.147519 0.022158 0.017071 0.176278 0.00107325 0.178439 0.0108624 0.016401 0.194095 0.000611721 0.196493 0.00359501 0.00902307 149
2.42799e+11 0.12963 0.0461388 7.84006e+06 7.84006e+06 0 0 0 0.145967 0.00229205 0.144667 0.0188515 0.0167952 0.171994 0.00197887 0.175497 0.00995074 0.0183227 0.192546 0.00126427 0.19496 0.00388925 0.00608942 54
3.92809e+11 0 0 0 0 0 0 0 0.149188 0.00404292 0.155132 0.0128085 0.0310567 0.177178 0.00251224 0.177546 0.00884089 0.0074164 0.195132 0.00129597 0.196648 0.00363971 0.00605433 18
6.33082e+11 0 0 0 0 0 0 0 0.167883 0.000714965 0.168598 0 0.00142993 0.185648 0.000655055 0.186303 0 0.00131011 0.19794 0.000608601 0.198549 0 0.0012172 2
9.79374e+11 0 0 0 0 0 0 0 0.135755 0.135755 0.135755 0 0 0.17388 0.17388 0.17388 0 0 0.196879 0.196879 0.196879 0 0 1
