#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.67215e+07 0.000802475 0.000806933 4.26282e-05 0 0 0 0.000560116 9.52503e-06 0 0 0 448612
1.57218e+08 0.00234648 0.00235896 0.00012183 0 0 0 0.00127996 2.49278e-05 0 0 0 160240
2.4915e+08 0.00333017 0.00336907 0.000163497 0 0 0 0.00195163 3.50958e-05 0 0 0 128522
3.94476e+08 0.0063583 0.00639713 0.000249912 0 0 0 0.00318885 5.31084e-05 0 0 0 103015
6.2545e+08 0.00933847 0.00938743 0.000339139 0 0 0 0.0048226 7.4223e-05 0 0 0 81705
9.9117e+08 0.0149018 0.0151627 0.000487014 0 0 0 0.00736252 0.000108179 0 0 0 65160
1.57134e+09 0.0210605 0.0212705 0.000636808 0 0 0 0.0106951 0.000148749 0 0.0145925 0 52373
2.49301e+09 0.0309244 0.031515 0.00086544 0 0 0 0.01575 0.000209909 0 0.0274977 0 42329
3.95795e+09 0.0454558 0.046295 0.00113227 0 0 0 0.0224017 0.000281313 0 0.0448611 0 35749
6.28597e+09 0.0633111 0.0649213 0.00143482 0 0 0 0.0318565 0.000377408 0 0.0714578 0 31053
9.98386e+09 0.0892753 0.0922591 0.00175483 0 0 0 0.0445858 0.000470091 0 0.103285 0 29157
1.58276e+10 0.116859 0.121 0.00204201 0 0 0 0.0594855 0.000555513 0.0144128 0.126278 0.0144128 27529
2.50394e+10 0.143279 0.149344 0.00231377 0 0 0 0.0764618 0.000641949 0.0293604 0.147685 0.0293604 26054
3.949e+10 0.156794 0.163079 0.0025369 0 0 0 0.0921031 0.00073012 0.0509132 0.15232 0.0509132 23228
6.21865e+10 0.161447 0.169153 0.00293206 0 1 0 0.107643 0.000877579 0.0684342 0.161871 0.0684342 18167
9.73166e+10 0.152342 0.157743 0.00366008 0 0 0 0.124817 0.00119552 0.0945626 0.162723 0.0945626 10739
1.52332e+11 0.145524 0.149573 0.00551708 0 0 0 0.142916 0.00190504 0.121647 0.155664 0.114266 4446
2.36963e+11 0.133282 0.135593 0.00969187 0 0 0 0.160287 0.00346933 0.138602 0.15652 0.116151 1298
3.72361e+11 0.136752 0.141026 0.0235921 0 0 0 0.163671 0.00739037 0.149911 0.129921 0.099353 234
5.68705e+11 0.0909091 0.0909091 0.0627332 0 0 0 0.149908 0.025424 0.122191 0.174938 0.0854494 22
8.38686e+11 0 0 0 0 0 0 0.104224 0.05652 0.180912 0.0403284 0.17359 4
