#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.68112e+07 0.000257962 2.23653e-05 4.13877e+06 81476.9 0 0 0 0.28615 0.000115956 0.280882 0.0910361 0.0829491 0.518634 8.03963e-05 0.524155 0.0491899 0.0587246 0.63673 2.47545e-05 0.64035 0.0122938 0.01936 515579
1.5706e+08 0.000480725 5.12332e-05 8.06851e+06 193340 0 0 0 0.296969 0.000189771 0.293509 0.0852014 0.0813964 0.524257 0.000120269 0.527786 0.0462778 0.0530824 0.637417 3.95891e-05 0.640756 0.0119704 0.0184941 183057
2.49049e+08 0.000697412 6.90302e-05 1.34888e+07 288021 0 0 0 0.307155 0.000207968 0.304681 0.0814464 0.0798741 0.527421 0.000128919 0.530008 0.0459114 0.0506987 0.637799 4.48495e-05 0.641279 0.0118169 0.0185945 146255
3.94593e+08 0.000871614 8.66914e-05 1.86835e+07 382076 0 0 0 0.318507 0.000228551 0.316382 0.0785714 0.0771957 0.531129 0.00014028 0.533326 0.0447776 0.0491033 0.638338 5.01789e-05 0.641858 0.0115683 0.0183368 115877
6.25897e+08 0.00128851 0.000118541 2.89905e+07 553757 0 0 0 0.33188 0.000251181 0.329842 0.076174 0.0743489 0.535995 0.000153929 0.538394 0.0434013 0.0482162 0.639066 5.72495e-05 0.642738 0.0113221 0.0181354 91579
9.91196e+08 0.00174584 0.000154179 4.16286e+07 747019 0 0 0 0.344801 0.000274757 0.342889 0.0738359 0.0718919 0.541029 0.00016872 0.543121 0.0428088 0.0469495 0.639818 6.41515e-05 0.643583 0.0110302 0.0179368 73317
1.57232e+09 0.00207353 0.000186772 5.80872e+07 1.00193e+06 0 0 0 0.358544 0.000297933 0.355926 0.0725644 0.0677486 0.546156 0.000183281 0.548534 0.0413235 0.0459085 0.640268 7.25062e-05 0.64427 0.0107399 0.0181361 59319
2.49517e+09 0.0028497 0.000241367 8.16767e+07 1.32231e+06 0 0 0 0.370501 0.00032049 0.36797 0.0700649 0.0654347 0.549388 0.000197533 0.551663 0.040594 0.0446929 0.639887 8.41853e-05 0.644289 0.010758 0.018666 48777
3.95532e+09 0.0031348 0.000274512 1.12783e+08 1.72093e+06 0 0 0 0.381536 0.000339221 0.379011 0.068958 0.064268 0.549796 0.0002143 0.552465 0.0400701 0.0445962 0.638343 0.000101219 0.643367 0.0112471 0.0200152 41470
6.28703e+09 0.00545695 0.000390721 1.57006e+08 2.24679e+06 0 3.33561e+08 0 0.389941 0.000361046 0.387923 0.0678463 0.0640597 0.546233 0.000238794 0.549415 0.0406148 0.0458475 0.635697 0.00012273 0.641504 0.0120871 0.0216584 35551
