#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
44.2643 0.00990318 0.0103514 5.09319e-05 0 0 0 0.00115287 4.03527e-06 0 0 0 4307809
62.0718 0.0326032 0.0349339 0.000186429 0 0 0 0.0035921 1.41861e-05 0 0 0 1109983
78.2904 0.0879047 0.0976918 0.000471763 0 0 0 0.00944974 3.7293e-05 0 0.0172696 0 490338
98.5733 0.220618 0.262256 0.00111844 0 1 0 0.0250247 9.48392e-05 0 0.0551298 0 228998
123.794 0.454962 0.608678 0.00244086 0 1 0 0.0608937 0.000232077 0.034114 0.0947722 0.034114 101147
155.883 0.714956 1.14022 0.00468508 1 1 1 0.125906 0.000514074 0.102536 0.133285 0.0838707 42597
196.069 0.892394 1.74231 0.00791685 2 1 1 0.229184 0.00101903 0.215507 0.157704 0.130134 17657
246.619 0.953773 2.10256 0.0132619 2 1 1 0.359301 0.00191788 0.359263 0.16395 0.166549 6533
309.687 0.946939 2.09116 0.0235037 2 1 1 0.491622 0.00327994 0.50469 0.141592 0.167833 2205
390.425 0.891076 1.77559 0.0403181 2 1 1 0.609071 0.00504118 0.625403 0.120166 0.155434 762
492.381 0.785408 1.29614 0.0632956 1 1 1 0.694953 0.00671811 0.711654 0.0751148 0.111063 233
621.57 0.701031 1.07216 0.0996638 1 1 1 0.737782 0.0119388 0.750107 0.0896507 0.0915342 97
778.787 0.638889 0.944444 0.154017 1 1 1 0.780338 0.0146106 0.787972 0.0886534 0.064568 36
997.405 0.444444 0.444444 0.175682 0 1 0 0.828426 0.0208249 0.843088 0.0601804 0.0863328 9
1220.97 0.25 0.25 0.25 0 1 0 0.856026 0.0167117 0.861188 0.0374897 0.0425318 4
