#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=1.002310 (z=-0.002305)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#obs_sm range: 8.75 - 9.25
#HM    Stats: 1.479410e+11 (median) + 7.794100e+10  / - 5.495570e+10
#SM    Stats: 9.729990e+08 (median) + 4.964211e+08  / - 3.202530e+08
#ObsSM Stats: 9.853230e+08 (median) + 4.869770e+08  / - 3.153440e+08
#VMP   Stats: 9.700000e+01 (median) + 8.940002e+00  / - 7.589996e+00
#ICL   Stats: 3.543500e+06 (median) + 1.227930e+07  / - 3.285401e+06
#SSFR  Stats: 1.690684e-12 (median) + 3.042706e-12  / - 1.138345e-12
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 51174
sfh 0.060123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 51174
sfh 0.062373 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 51174
sfh 0.064623 0 0 0 #avg: 2.48675e-06; avg_err: 1.96385e-06; sd: 0.000444252; counts: 51174
sfh 0.066873 0 0 0 #avg: 1.30905e-06; avg_err: 8.01981e-07; sd: 0.00018142; counts: 51174
sfh 0.069123 0 0 0 #avg: 1.71833e-05; avg_err: 8.08597e-06; sd: 0.00182916; counts: 51174
sfh 0.071373 0 0 0 #avg: 3.30884e-05; avg_err: 1.02738e-05; sd: 0.00232407; counts: 51174
sfh 0.073623 0 0 0 #avg: 6.36022e-05; avg_err: 1.58965e-05; sd: 0.00359603; counts: 51174
sfh 0.075873 0 0 0 #avg: 0.000144464; avg_err: 2.74139e-05; sd: 0.00620143; counts: 51174
sfh 0.078123 0 0 0 #avg: 0.000245419; avg_err: 4.0077e-05; sd: 0.00906601; counts: 51174
sfh 0.080373 0 0 0 #avg: 0.000490027; avg_err: 7.92013e-05; sd: 0.0179165; counts: 51174
sfh 0.082623 0 0 0 #avg: 0.000809344; avg_err: 0.000107804; sd: 0.0243868; counts: 51174
sfh 0.085998 0 0 0 #avg: 0.00160401; avg_err: 0.000232947; sd: 0.052696; counts: 51174
sfh 0.089373 0 0 0 #avg: 0.00231701; avg_err: 0.00011792; sd: 0.0266753; counts: 51174
sfh 0.092748 0 0 0 #avg: 0.00363313; avg_err: 0.000124033; sd: 0.0280581; counts: 51174
sfh 0.096123 0 0 0 #avg: 0.00521583; avg_err: 0.000145732; sd: 0.0329666; counts: 51174
sfh 0.099498 0 3.10414e-05 0 #avg: 0.00706645; avg_err: 0.000160233; sd: 0.036247; counts: 51174
sfh 0.102873 0 0.00582136 0 #avg: 0.00951215; avg_err: 0.000195407; sd: 0.0442039; counts: 51174
sfh 0.106248 0 0.0133277 0 #avg: 0.0120869; avg_err: 0.000215897; sd: 0.048839; counts: 51174
sfh 0.109623 0 0.0210237 0 #avg: 0.0148731; avg_err: 0.000222125; sd: 0.050248; counts: 51174
sfh 0.112998 0 0.0275535 0 #avg: 0.0176631; avg_err: 0.00026072; sd: 0.0589786; counts: 51174
sfh 0.116373 1.23676e-08 0.0330932 1.23676e-08 #avg: 0.0200803; avg_err: 0.000262883; sd: 0.059468; counts: 51174
sfh 0.119748 0.00155961 0.0357159 0.00155961 #avg: 0.0221276; avg_err: 0.000285072; sd: 0.0644874; counts: 51174
sfh 0.123123 0.00352921 0.0374697 0.00352921 #avg: 0.0243906; avg_err: 0.000289885; sd: 0.0655763; counts: 51174
sfh 0.126498 0.00548384 0.040134 0.00548384 #avg: 0.0267529; avg_err: 0.000288142; sd: 0.0651818; counts: 51174
sfh 0.129873 0.00751395 0.0423451 0.00751395 #avg: 0.0294196; avg_err: 0.000314792; sd: 0.0712104; counts: 51174
sfh 0.133248 0.00952875 0.0451565 0.00952875 #avg: 0.0320437; avg_err: 0.000335378; sd: 0.0758673; counts: 51174
sfh 0.136623 0.0114032 0.0482347 0.0114032 #avg: 0.0349015; avg_err: 0.000355373; sd: 0.0803906; counts: 51174
sfh 0.141685 0.0142639 0.0507674 0.0139295 #avg: 0.0380238; avg_err: 0.000367537; sd: 0.0831423; counts: 51174
sfh 0.146748 0.0170303 0.0522597 0.0158711 #avg: 0.0405323; avg_err: 0.000348144; sd: 0.0787551; counts: 51174
sfh 0.15181 0.0193587 0.0528294 0.0172547 #avg: 0.0428706; avg_err: 0.000349987; sd: 0.0791721; counts: 51174
sfh 0.156873 0.0211755 0.0544963 0.01802 #avg: 0.0449996; avg_err: 0.000352331; sd: 0.0797024; counts: 51174
sfh 0.161935 0.0226095 0.0554715 0.0183669 #avg: 0.0466339; avg_err: 0.000364808; sd: 0.0825249; counts: 51174
sfh 0.166998 0.0240741 0.0559728 0.0189447 #avg: 0.047965; avg_err: 0.000359394; sd: 0.0813002; counts: 51174
sfh 0.17206 0.0249467 0.0559503 0.0190982 #avg: 0.0487918; avg_err: 0.000356709; sd: 0.0806928; counts: 51174
sfh 0.177123 0.0256286 0.0568669 0.0192638 #avg: 0.0497789; avg_err: 0.000363455; sd: 0.0822189; counts: 51174
