#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
6.9868e+07 0 0 0 0 0 0 0.00959412 0.00479706 0 0.0287824 0 9
1.54722e+08 0 0 0 0 0 0 0.015879 0.00648947 0.0254412 0.00186773 0.0254412 5
2.5449e+08 0 0 0 0 0 0 0.041491 0.00945125 0.0287824 0.0451171 0.00275908 8
3.97905e+08 0 0 0 0 0 0 0.0426776 0.00765255 0.02802 0.0478511 0.00303605 16
6.27618e+08 0 0 0 0 0 0 0.0457725 0.00703222 0.0273089 0.0502981 0.002325 23
9.85202e+08 0 0 0 0 0 0 0.0484581 0.00577643 0.0260233 0.0521286 0.00172265 44
1.57654e+09 0 0 0 0 0 0 0.0463823 0.0040981 0.0260233 0.0474439 0.00204354 65
2.4732e+09 0 0 0 0 0 0 0.0622131 0.00561469 0.0287824 0.0841425 0.00511054 83
4.00249e+09 0 0 0 0 0 0 0.0615518 0.00431545 0.0273089 0.0911533 0.00363711 120
6.2613e+09 0 0 0 0 0 0 0.0582698 0.00458553 0.0273089 0.0496648 0.00393268 111
1.02101e+10 0 0 0 0 0 0 0.0671259 0.00458011 0.0273089 0.0927385 0.00393268 151
1.56586e+10 0 0 0 0 0 0 0.0721195 0.00523706 0.0680542 0.0488868 0.0446779 123
2.50036e+10 0 0 0 0 0 0 0.0712586 0.00534487 0.0651762 0.0511786 0.0420837 153
3.94071e+10 0 0 0 0 0 0 0.0815014 0.0051708 0.0680542 0.0852668 0.0449617 148
6.12645e+10 0 0 0 0 0 0 0.0772445 0.00605359 0.0674989 0.0525485 0.0444064 93
9.86817e+10 0 0 0 0 0 0 0.0896334 0.0153221 0.0672738 0.130813 0.0441813 23
1.41449e+11 0 0 0 0 0 0 0.0339706 0.0107275 0.0236718 0.0317481 0.000851804 3
