#Only galaxies that have rejuvenated at least once and are currently obs. star-forming
#mpeak <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <SFTime> AvgErr Median_SFTime 1Sig+ 1Sig- Counts
7.45119e+09 1.18812e+09 2.43281e+08 7.90825e+08 1.47079e+09 3.33561e+08 1.41171e+09 2.33861e+08 1.41761e+09 7.0642e+08 8.76997e+08 18
1.50961e+10 3.16449e+08 1.73523e+07 3.33801e+08 0 3.47046e+07 2.77621e+09 2.06882e+09 4.84503e+09 0 4.13763e+09 2
2.18643e+10 6.67205e+08 3.33643e+08 1.00085e+09 0 6.67287e+08 6.24044e+08 1.66781e+08 7.90825e+08 0 3.33561e+08 2
4.54991e+10 1.10862e+09 1.64848e+08 1.00114e+09 7.45565e+08 1.84121e+08 1.04058e+09 2.18022e+08 7.90825e+08 7.50956e+08 1.66837e+08 9
6.34061e+10 7.50454e+08 9.04942e+07 5.51839e+08 5.1298e+08 2.18001e+08 1.59309e+09 1.97753e+08 1.24919e+09 1.20585e+09 6.25202e+08 29
9.90057e+10 6.98164e+08 4.95816e+07 5.84053e+08 4.17086e+08 1.67378e+08 1.21777e+09 9.72956e+07 1.12466e+09 7.50207e+08 5.4049e+08 41
1.63152e+11 8.92436e+08 6.05103e+07 8.11899e+08 5.221e+08 3.94891e+08 1.50052e+09 1.41466e+08 1.20812e+09 1.27906e+09 6.67511e+08 64
2.55741e+11 9.09196e+08 6.26989e+07 7.07395e+08 7.92132e+08 3.08116e+08 1.42224e+09 1.0968e+08 1.08452e+09 1.20521e+09 5.4391e+08 76
3.9589e+11 1.14651e+09 1.03695e+08 9.15906e+08 9.1196e+08 5.11245e+08 1.52399e+09 1.20579e+08 1.12466e+09 1.57748e+09 5.00674e+08 73
6.29654e+11 1.11428e+09 7.94278e+07 9.16791e+08 1.08099e+09 4.23019e+08 1.52358e+09 1.28398e+08 1.15635e+09 1.38118e+09 6.15741e+08 77
9.92185e+11 1.34206e+09 9.96044e+07 1.0412e+09 1.36449e+09 5.41091e+08 1.31596e+09 8.45501e+07 1.12466e+09 9.99364e+08 5.00674e+08 85
1.57713e+12 1.47741e+09 1.24811e+08 1.16716e+09 1.45274e+09 5.19039e+08 1.38329e+09 1.36166e+08 1.0412e+09 1.36257e+09 5.00587e+08 54
2.46888e+12 1.74271e+09 1.84297e+08 1.41663e+09 2.24249e+09 6.67602e+08 1.17115e+09 1.04974e+08 9.57732e+08 8.33941e+08 4.5699e+08 42
3.96493e+12 2.12889e+09 4.07298e+08 1.8702e+09 2.19173e+09 1.4628e+09 1.18735e+09 1.66009e+08 1.12466e+09 7.50207e+08 5.00674e+08 16
5.88028e+12 1.5055e+09 3.19923e+08 1.334e+09 7.07046e+08 6.7676e+08 1.11119e+09 1.50216e+08 9.57732e+08 5.84049e+08 3.33744e+08 14
1.00103e+13 2.02927e+09 3.12472e+08 1.99194e+09 1.03774e+09 6.16939e+08 1.25591e+09 2.12089e+08 1.20812e+09 6.09361e+08 4.17295e+08 7
1.46691e+13 1.34885e+09 6.46839e+08 5.40609e+08 3.2155e+09 2.06808e+08 7.40116e+08 1.57597e+08 7.07395e+08 5.84172e+08 3.73834e+08 5
2.86176e+13 9.57732e+08 9.57732e+08 9.57732e+08 0 0 1.08331e+09 1.08331e+09 1.08331e+09 0 0 1
