#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.68112e+07 0.00443773 0.00450755 9.48512e-05 0 0 0 0.00103732 1.12934e-05 0 0 0 515579
1.5706e+08 0.00848916 0.00865851 0.000220772 0 0 0 0.00185735 2.60087e-05 0 0 0 183057
2.49049e+08 0.0141602 0.014591 0.000322944 0 0 0 0.00289121 3.84439e-05 0 0 0 146255
3.94593e+08 0.0196933 0.0201766 0.000423025 0 0 0 0.00400065 5.09148e-05 0 0 0 115877
6.25897e+08 0.0286529 0.0298868 0.000586332 0 0 0 0.00574245 7.25649e-05 0 0 0 91579
9.91196e+08 0.0410682 0.0429505 0.0007835 0 0 0 0.00789512 9.70247e-05 0 0.0102093 0 73317
1.57232e+09 0.0566092 0.0594919 0.00102142 0 0 0 0.0107783 0.00012944 0 0.0108641 0 59319
2.49517e+09 0.0791562 0.084097 0.00133671 0 0 0 0.0147176 0.000171578 0 0.0261202 0 48777
3.95532e+09 0.105064 0.113697 0.00169159 0 0 0 0.0197329 0.000224506 0 0.041015 0 41470
6.28703e+09 0.140137 0.152795 0.00209481 0 0 0 0.026589 0.000291054 0 0.0604093 0 35551
9.93868e+09 0.181022 0.202768 0.00254918 0 1 0 0.0351393 0.000361695 0 0.0809965 0 31869
1.57701e+10 0.229805 0.262721 0.00308215 0 1 0 0.0461138 0.000448757 0.010125 0.0950514 0.010125 27828
2.48801e+10 0.276818 0.321269 0.00363612 0 1 0 0.0594502 0.000568083 0.0202216 0.11438 0.0202216 23734
3.92112e+10 0.327991 0.382785 0.00442583 0 1 0 0.0731385 0.000717644 0.0308265 0.130908 0.0308265 18031
6.16158e+10 0.374657 0.444385 0.0059298 0 1 0 0.0898406 0.000990727 0.0507417 0.144262 0.0507417 11301
9.58295e+10 0.394227 0.458014 0.0088176 0 1 0 0.102924 0.00159185 0.070256 0.142574 0.070256 4954
1.50049e+11 0.399383 0.462606 0.0172545 0 1 0 0.122137 0.00338377 0.0902963 0.159611 0.0902963 1297
2.32494e+11 0.461187 0.543379 0.0439784 0 1 0 0.144232 0.00856806 0.1149 0.169901 0.105527 219
3.56296e+11 0.304348 0.347826 0.11943 0 1 0 0.205621 0.0239814 0.218534 0.116575 0.148984 23
6.32798e+11 0.4 0.4 0.244949 0 1 0 0.220894 0.0391046 0.228642 0.105808 0.139155 5
