#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.08631e+09 0.000673215 0.00069228 2.95394e-05 0 0 0 0.000213865 5.80215e-06 0 0 0 839256
1.57955e+10 0.000307163 0.000312078 2.83348e-05 0 0 0 0.000137987 5.35696e-06 0 0 0 406950
2.49118e+10 0.000569533 0.000569533 4.04635e-05 0 0 0 0.000302359 8.0537e-06 0 0 0 347653
3.92998e+10 0.0018038 0.00182557 8.22902e-05 0 0 0 0.000836354 1.49638e-05 0 0 0 275530
6.21613e+10 0.00517091 0.00523029 0.000162275 0 0 0 0.00212275 2.96634e-05 0 0 0 202092
9.80726e+10 0.0122325 0.0124717 0.000314238 0 0 0 0.00480939 5.89937e-05 0 0 0 129573
1.55294e+11 0.0288639 0.0294809 0.000625905 0 0 0 0.0102585 0.000118375 0 0.0147942 0 76185
2.45597e+11 0.0575134 0.0590598 0.0011636 0 0 0 0.0195695 0.000227162 0 0.0402147 0 43329
3.88837e+11 0.110783 0.115255 0.00216483 0 0 0 0.0359997 0.000425707 0 0.0823199 0 23704
6.12916e+11 0.182898 0.193136 0.0038003 0 1 0 0.0605603 0.000790264 0.0156637 0.124492 0.0156637 12209
9.71669e+11 0.259599 0.277438 0.0063482 0 1 0 0.0914811 0.00142034 0.049064 0.150903 0.049064 5886
1.53054e+12 0.369683 0.404486 0.0109867 0 1 0 0.141805 0.00260546 0.108592 0.174553 0.108592 2586
2.42262e+12 0.433645 0.5 0.019105 0 1 0 0.184273 0.00456219 0.154924 0.192882 0.128336 1070
3.80354e+12 0.496599 0.566893 0.0299691 0 1 0 0.240508 0.00819981 0.227087 0.197789 0.195087 441
6.0613e+12 0.505814 0.569767 0.0467067 1 0 1 0.308151 0.0128704 0.319368 0.176647 0.199751 172
9.95957e+12 0.52459 0.557377 0.0721436 1 0 1 0.405106 0.0234302 0.404937 0.204615 0.192009 61
1.51469e+13 0.37037 0.37037 0.0947052 0 1 0 0.402155 0.0430382 0.499443 0.126527 0.348953 27
2.36577e+13 0.5 0.642857 0.199095 1 0 1 0.477617 0.0445669 0.522235 0.0928283 0.157898 14
3.7101e+13 0 0 0 0 0 0 0.472465 0.119256 0.530004 0.177021 0.515368 5
6.33801e+13 0.333333 0.333333 0.333333 0 1 0 0.482729 0.167005 0.634326 0.0303564 0.485146 3
