#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.72163e+07 0.000434515 2.50813e-05 8.68067e+06 108354 0 0 0 0.281679 0.000111817 0.27171 0.105505 0.0869569 0.50902 8.13662e-05 0.516964 0.0551238 0.0689431 0.632229 2.88016e-05 0.637893 0.0144646 0.025404 690425
1.57366e+08 0.000827042 5.58633e-05 1.67772e+07 243379 0 0 0 0.290597 0.000178705 0.283278 0.100858 0.0891347 0.51322 0.000118379 0.518907 0.0524125 0.0630415 0.632679 4.48307e-05 0.638112 0.0141532 0.0245969 264799
2.49106e+08 0.00115499 7.28603e-05 2.57854e+07 343812 0 0 0 0.299923 0.000193758 0.29503 0.0960821 0.08969 0.516334 0.000124853 0.521057 0.0515367 0.0602001 0.632991 5.01341e-05 0.638707 0.0138831 0.0248233 217318
3.94557e+08 0.00141597 9.05843e-05 3.5544e+07 463895 0 0 0 0.310905 0.000213276 0.307151 0.0917822 0.0880539 0.520861 0.000134596 0.525128 0.0498228 0.0580755 0.633519 5.66702e-05 0.639384 0.0135753 0.0246118 172320
6.25617e+08 0.00181536 0.000115639 5.14566e+07 641721 0 0 0 0.32301 0.00023469 0.320262 0.0876778 0.0863421 0.526131 0.000147164 0.530402 0.0483245 0.0568055 0.63432 6.45094e-05 0.64035 0.0132938 0.0244886 135510
9.90608e+08 0.00243357 0.00015074 7.13758e+07 859372 0 0 0 0.335876 0.000256546 0.333921 0.0837455 0.0827303 0.532202 0.000160116 0.53616 0.0466987 0.0546786 0.635167 7.29248e-05 0.641375 0.0128394 0.0242375 106839
1.57156e+09 0.0032788 0.000195626 9.53671e+07 1.12665e+06 0 0 0 0.349091 0.000278842 0.347028 0.0805307 0.0783969 0.537899 0.00017418 0.54189 0.0450479 0.0527835 0.635545 8.34405e-05 0.642006 0.0126004 0.024522 85397
2.49313e+09 0.00396297 0.000238939 1.27202e+08 1.46377e+06 0 0 0 0.361347 0.000300451 0.359412 0.0775103 0.0753269 0.541628 0.000187638 0.545521 0.0438507 0.0510048 0.634763 9.79593e-05 0.641836 0.0127797 0.0256783 69140
3.95267e+09 0.00457563 0.000280968 1.69295e+08 1.88045e+06 0 3.96832e+08 0 0.37306 0.000318034 0.371232 0.0754917 0.0719388 0.542173 0.000204008 0.546048 0.0435424 0.0502121 0.63272 0.000117254 0.640581 0.0134734 0.0278276 57697
6.28152e+09 0.00658339 0.000365672 2.27584e+08 2.42136e+06 0 5.40609e+08 0 0.382092 0.000337325 0.381025 0.0730589 0.0719782 0.538173 0.000226401 0.542297 0.0439889 0.0515946 0.62877 0.000145195 0.638004 0.0149232 0.0314094 48911
9.93462e+09 0.00845097 0.00044291 2.99565e+08 2.9864e+06 0 7.37438e+08 0 0.386148 0.00034995 0.385873 0.0704023 0.0703077 0.530167 0.000254245 0.534845 0.0459843 0.0545717 0.622395 0.000180221 0.633507 0.0172397 0.0382059 42717
