#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.668185 (z=0.496592)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 13.75 - 14.25
#HM    Stats: 7.932350e+13 (median) + 4.345550e+13  / - 1.767640e+13
#SM    Stats: 2.382600e+11 (median) + 1.553940e+11  / - 1.063540e+11
#ObsSM Stats: 2.329480e+11 (median) + 1.707760e+11  / - 1.101270e+11
#VMP   Stats: 6.885500e+02 (median) + 1.022800e+02  / - 6.335999e+01
#ICL   Stats: 6.895070e+10 (median) + 7.884630e+10  / - 4.654150e+10
#SSFR  Stats: 1.809647e-12 (median) + 3.430318e-12  / - 1.077108e-12
sfh 0.055623 0 0 0 #avg: 8.97011e-08; avg_err: 4.8744e-08; sd: 1.47607e-06; counts: 918
sfh 0.060123 0 2.41776e-09 0 #avg: 0.0063296; avg_err: 0.00084285; sd: 0.0255232; counts: 918
sfh 0.062373 0 0.0444783 0 #avg: 0.0334967; avg_err: 0.00341214; sd: 0.103326; counts: 918
sfh 0.064623 0 0.2231 0 #avg: 0.0989748; avg_err: 0.00725813; sd: 0.219791; counts: 918
sfh 0.066873 0.0164343 0.480483 0.0164343 #avg: 0.233672; avg_err: 0.0161685; sd: 0.489613; counts: 918
sfh 0.069123 0.089938 0.918402 0.089938 #avg: 0.490143; avg_err: 0.0318496; sd: 0.96447; counts: 918
sfh 0.071373 0.241336 1.39602 0.240876 #avg: 0.806495; avg_err: 0.0509862; sd: 1.54397; counts: 918
sfh 0.073623 0.449057 1.94047 0.429684 #avg: 1.16168; avg_err: 0.0617851; sd: 1.87098; counts: 918
sfh 0.075873 0.699197 2.44584 0.643111 #avg: 1.6062; avg_err: 0.0834309; sd: 2.52646; counts: 918
sfh 0.078123 1.00518 2.96643 0.869456 #avg: 2.20474; avg_err: 0.115094; sd: 3.48528; counts: 918
sfh 0.080373 1.32469 3.47338 1.07857 #avg: 2.79835; avg_err: 0.148191; sd: 4.48753; counts: 918
sfh 0.082623 1.62824 3.62825 1.25969 #avg: 3.1761; avg_err: 0.156571; sd: 4.74129; counts: 918
sfh 0.085998 2.36103 5.17325 1.77275 #avg: 4.64845; avg_err: 0.227043; sd: 6.87531; counts: 918
sfh 0.089373 3.37402 5.8498 2.47159 #avg: 5.89322; avg_err: 0.281526; sd: 8.52518; counts: 918
sfh 0.092748 4.27588 7.19482 3.01795 #avg: 7.54847; avg_err: 0.371218; sd: 11.2412; counts: 918
sfh 0.096123 5.2115 10.0001 3.57068 #avg: 9.40681; avg_err: 0.458148; sd: 13.8736; counts: 918
sfh 0.099498 6.32341 12.1917 4.14903 #avg: 11.8631; avg_err: 0.662341; sd: 20.057; counts: 918
sfh 0.102873 7.8199 15.1893 5.03635 #avg: 14.3798; avg_err: 0.721413; sd: 21.8458; counts: 918
sfh 0.106248 9.3736 16.69 6.07992 #avg: 16.8524; avg_err: 0.820296; sd: 24.8402; counts: 918
