#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.668185 (z=0.496592)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 12.75 - 13.25
#HM    Stats: 8.672060e+12 (median) + 4.627939e+12  / - 2.332350e+12
#SM    Stats: 8.725150e+10 (median) + 5.636450e+10  / - 4.042560e+10
#ObsSM Stats: 8.600760e+10 (median) + 6.456440e+10  / - 4.114090e+10
#VMP   Stats: 3.414700e+02 (median) + 5.213000e+01  / - 3.828000e+01
#ICL   Stats: 3.526230e+09 (median) + 1.135097e+10  / - 2.474830e+09
#SSFR  Stats: 1.863750e-12 (median) + 2.753011e-12  / - 1.143867e-12
sfh 0.055623 0 0 0 #avg: 1.78252e-06; avg_err: 1.50583e-06; sd: 0.000165579; counts: 12092
sfh 0.060123 0 0 0 #avg: 0.000490302; avg_err: 5.69816e-05; sd: 0.00626565; counts: 12092
sfh 0.062373 0 0 0 #avg: 0.0034616; avg_err: 0.000275441; sd: 0.0302872; counts: 12092
sfh 0.064623 0 0 0 #avg: 0.0109947; avg_err: 0.00071083; sd: 0.0781622; counts: 12092
sfh 0.066873 0 0 0 #avg: 0.027884; avg_err: 0.00138209; sd: 0.151973; counts: 12092
sfh 0.069123 0 0.0201252 0 #avg: 0.0588181; avg_err: 0.00240671; sd: 0.264639; counts: 12092
sfh 0.071373 0 0.0744569 0 #avg: 0.0993942; avg_err: 0.00346772; sd: 0.381307; counts: 12092
sfh 0.073623 0 0.171771 0 #avg: 0.149198; avg_err: 0.00471627; sd: 0.518597; counts: 12092
sfh 0.075873 0.00230408 0.288136 0.00230408 #avg: 0.213411; avg_err: 0.00630576; sd: 0.693375; counts: 12092
sfh 0.078123 0.0196132 0.397351 0.0196132 #avg: 0.282447; avg_err: 0.00785597; sd: 0.863836; counts: 12092
sfh 0.080373 0.0539042 0.498259 0.0539042 #avg: 0.350409; avg_err: 0.00874689; sd: 0.9618; counts: 12092
sfh 0.082623 0.0980485 0.55543 0.0980485 #avg: 0.403331; avg_err: 0.00949064; sd: 1.04358; counts: 12092
sfh 0.085998 0.183861 0.759254 0.176453 #avg: 0.574223; avg_err: 0.0118978; sd: 1.30827; counts: 12092
sfh 0.089373 0.294243 0.931827 0.263278 #avg: 0.757939; avg_err: 0.0161894; sd: 1.78017; counts: 12092
sfh 0.092748 0.42665 1.14122 0.359061 #avg: 0.962725; avg_err: 0.0179033; sd: 1.96863; counts: 12092
sfh 0.096123 0.5756 1.40549 0.45447 #avg: 1.22615; avg_err: 0.0215051; sd: 2.36468; counts: 12092
sfh 0.099498 0.738694 1.66964 0.557113 #avg: 1.54536; avg_err: 0.0281005; sd: 3.0899; counts: 12092
sfh 0.102873 0.909376 1.9702 0.666095 #avg: 1.86592; avg_err: 0.0337258; sd: 3.70845; counts: 12092
sfh 0.106248 1.105 2.34537 0.788975 #avg: 2.22269; avg_err: 0.041261; sd: 4.53702; counts: 12092
sfh 0.109623 1.30722 2.73059 0.911613 #avg: 2.60154; avg_err: 0.0444179; sd: 4.88416; counts: 12092
sfh 0.112998 1.50431 3.09052 1.03665 #avg: 2.94764; avg_err: 0.0504996; sd: 5.55289; counts: 12092
sfh 0.116373 1.69849 3.61531 1.14824 #avg: 3.37866; avg_err: 0.059969; sd: 6.59414; counts: 12092
sfh 0.119748 1.9227 4.09229 1.30081 #avg: 3.80128; avg_err: 0.0640488; sd: 7.04275; counts: 12092
sfh 0.123123 2.14967 4.56974 1.45261 #avg: 4.28088; avg_err: 0.0750014; sd: 8.24708; counts: 12092
sfh 0.126498 2.38859 5.01143 1.60665 #avg: 4.70678; avg_err: 0.0789925; sd: 8.68594; counts: 12092
sfh 0.129873 2.66477 5.66239 1.79823 #avg: 5.22483; avg_err: 0.0858433; sd: 9.43925; counts: 12092
sfh 0.133248 2.94712 6.13651 2.00105 #avg: 5.67823; avg_err: 0.0880315; sd: 9.67986; counts: 12092
sfh 0.136623 3.19266 6.59631 2.14879 #avg: 6.21101; avg_err: 0.0991711; sd: 10.9048; counts: 12092
sfh 0.141685 3.58005 7.69945 2.42673 #avg: 7.12771; avg_err: 0.115058; sd: 12.6517; counts: 12092
sfh 0.146748 3.98048 8.48892 2.68352 #avg: 8.05849; avg_err: 0.135041; sd: 14.849; counts: 12092
sfh 0.15181 4.46441 9.48919 3.0465 #avg: 9.00289; avg_err: 0.14884; sd: 16.3664; counts: 12092
sfh 0.156873 4.95175 10.8142 3.41371 #avg: 10.0394; avg_err: 0.165075; sd: 18.1515; counts: 12092
sfh 0.161935 5.43126 12.1531 3.75495 #avg: 11.0443; avg_err: 0.178661; sd: 19.6453; counts: 12092
sfh 0.166998 5.92342 13.6304 4.07856 #avg: 12.3517; avg_err: 0.20299; sd: 22.3206; counts: 12092
sfh 0.17206 6.44666 14.8656 4.45374 #avg: 13.6662; avg_err: 0.237461; sd: 26.111; counts: 12092
sfh 0.177123 6.99732 16.6659 4.85263 #avg: 15.1714; avg_err: 0.258534; sd: 28.4282; counts: 12092
sfh 0.182185 7.65691 18.2682 5.35702 #avg: 16.6304; avg_err: 0.292687; sd: 32.1836; counts: 12092
sfh 0.187248 8.23112 20.4177 5.78924 #avg: 17.9772; avg_err: 0.289394; sd: 31.8215; counts: 12092
sfh 0.19231 8.93829 22.7051 6.32438 #avg: 19.6568; avg_err: 0.323147; sd: 35.533; counts: 12092
sfh 0.197373 9.60714 25.2396 6.85761 #avg: 21.4914; avg_err: 0.359781; sd: 39.5612; counts: 12092
sfh 0.202435 10.4445 26.8935 7.54255 #avg: 22.8743; avg_err: 0.35256; sd: 38.7672; counts: 12092
sfh 0.207498 11.2481 28.797 8.18773 #avg: 24.618; avg_err: 0.375877; sd: 41.3311; counts: 12092
sfh 0.21256 12.1306 31.3002 8.87072 #avg: 26.6029; avg_err: 0.419046; sd: 46.078; counts: 12092
sfh 0.217623 12.816 34.6665 9.38136 #avg: 28.2781; avg_err: 0.424551; sd: 46.6832; counts: 12092
sfh 0.222685 13.7581 37.0854 10.1635 #avg: 30.0714; avg_err: 0.44939; sd: 49.4145; counts: 12092
sfh 0.227748 14.699 40.4915 10.8602 #avg: 31.9117; avg_err: 0.46069; sd: 50.6571; counts: 12092
sfh 0.23281 15.6742 43.9814 11.702 #avg: 33.7708; avg_err: 0.468188; sd: 51.4815; counts: 12092
sfh 0.237873 16.2911 46.6265 12.2289 #avg: 35.5973; avg_err: 0.497493; sd: 54.7038; counts: 12092
sfh 0.242935 17.0248 50.3918 12.8073 #avg: 37.458; avg_err: 0.525883; sd: 57.8256; counts: 12092
sfh 0.247998 18.3046 52.4744 14.0567 #avg: 39.3649; avg_err: 0.55364; sd: 60.8777; counts: 12092
sfh 0.25306 19.1379 55.7201 14.8283 #avg: 40.8113; avg_err: 0.55441; sd: 60.9624; counts: 12092
sfh 0.258123 20.0533 59.012 15.7089 #avg: 42.4792; avg_err: 0.57001; sd: 62.6778; counts: 12092
sfh 0.263185 21.0214 61.4375 16.6104 #avg: 43.7174; avg_err: 0.563331; sd: 61.9434; counts: 12092
sfh 0.268248 22.1507 62.1729 17.8138 #avg: 45.1988; avg_err: 0.570369; sd: 62.7172; counts: 12092
sfh 0.27331 22.8906 67.3694 18.7317 #avg: 47.1154; avg_err: 0.582155; sd: 64.0132; counts: 12092
sfh 0.278373 24.3724 67.5772 20.1537 #avg: 48.4219; avg_err: 0.602798; sd: 66.2831; counts: 12092
sfh 0.283435 25.4038 71.7388 21.367 #avg: 49.6814; avg_err: 0.601518; sd: 66.1424; counts: 12092
sfh 0.288498 26.4793 71.8098 22.6678 #avg: 50.8351; avg_err: 0.609484; sd: 67.0183; counts: 12092
sfh 0.29356 27.7695 72.6715 24.0286 #avg: 51.586; avg_err: 0.60443; sd: 66.4626; counts: 12092
sfh 0.298623 28.8819 72.4071 25.27 #avg: 52.1714; avg_err: 0.606482; sd: 66.6882; counts: 12092
sfh 0.303685 29.5811 72.8249 26.0787 #avg: 52.3968; avg_err: 0.590799; sd: 64.9637; counts: 12092
sfh 0.308748 29.324 72.707 26.1077 #avg: 51.5248; avg_err: 0.576926; sd: 63.4383; counts: 12092
sfh 0.31381 30.215 71.024 27.3076 #avg: 51.4435; avg_err: 0.574485; sd: 63.1698; counts: 12092
sfh 0.318873 29.8873 70.0036 27.2395 #avg: 51.0851; avg_err: 0.580067; sd: 63.7836; counts: 12092
sfh 0.323935 29.3972 69.0109 27.0619 #avg: 50.0646; avg_err: 0.562466; sd: 61.8483; counts: 12092
