#For SF galaxies, QTime is the duration of the last period when they were quenched.
#obs_sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.6879e+07 0.00229409 0.000105139 113703 17867.7 0 0 0 0.159674 7.71282e-05 0.154923 0.0372813 0.0285908 0.227203 8.67319e-05 0.22729 0.0412396 0.0412784 0.305894 3.99133e-05 0.310067 0.012114 0.0208206 207054
1.56708e+08 0.00559395 0.000280676 581489 68668.4 0 0 0 0.160917 0.000135368 0.156282 0.0383732 0.029789 0.23156 0.000146578 0.232488 0.0395832 0.0416193 0.307989 6.38125e-05 0.311949 0.0110377 0.0190872 70612
2.48182e+08 0.0102751 0.000437474 1.30756e+06 126574 0 0 0 0.163854 0.000159106 0.158807 0.0399337 0.0298816 0.235836 0.000164915 0.237151 0.03804 0.0409595 0.309777 6.88093e-05 0.313529 0.0101933 0.0177507 53138
3.93681e+08 0.0188776 0.000687845 2.43556e+06 201998 0 0 0 0.167161 0.000185789 0.162624 0.0401517 0.0306681 0.239891 0.000186405 0.241588 0.0363692 0.0401977 0.311212 7.50314e-05 0.314751 0.00945061 0.0166903 39147
6.23173e+08 0.0299253 0.000993025 5.37955e+06 344759 0 0 0 0.170199 0.000215222 0.165734 0.0407186 0.0313352 0.243306 0.000208995 0.24535 0.0346984 0.0391754 0.312271 8.32996e-05 0.315773 0.00888234 0.0159619 29440
9.86819e+08 0.0509957 0.00150063 1.11592e+07 595277 0 0 0 0.173863 0.000254199 0.169536 0.040722 0.0321431 0.246902 0.000237237 0.248812 0.033456 0.0376523 0.313209 9.49133e-05 0.316598 0.0086996 0.0154837 21492
1.56706e+09 0.0744426 0.00211014 1.97832e+07 949354 0 0 0 0.177235 0.000298668 0.173235 0.0400678 0.0326061 0.250439 0.000272586 0.252952 0.0320764 0.0375601 0.313804 0.000116017 0.317584 0.00824037 0.0156409 15475
2.48323e+09 0.110443 0.00292654 3.32733e+07 1.46032e+06 0 0 0 0.181554 0.000353257 0.177307 0.0419243 0.0327884 0.254114 0.000312949 0.25648 0.0318847 0.0367991 0.314355 0.000137611 0.318419 0.00795993 0.016263 11472
3.93793e+09 0.156937 0.00400757 5.2663e+07 2.1882e+06 0 0 0 0.186026 0.000419317 0.182563 0.0416243 0.0347807 0.257089 0.000367123 0.260222 0.0303492 0.0375897 0.314326 0.000177522 0.319198 0.00773859 0.0174812 8239
6.23e+09 0.211928 0.00522441 8.79398e+07 3.26259e+06 0 0 0 0.191015 0.000497405 0.187331 0.0428548 0.0350093 0.261604 0.000424363 0.264878 0.0307295 0.0378732 0.313945 0.000235719 0.320168 0.00760907 0.0203087 6120
9.89502e+09 0.270697 0.00667415 1.27806e+08 4.68966e+06 0 3.60165e+08 0 0.194744 0.000580246 0.190789 0.0428487 0.03394 0.264191 0.000499406 0.2676 0.0309006 0.0373448 0.313294 0.000313036 0.320846 0.0075084 0.0237564 4433
1.57084e+10 0.344985 0.00828884 1.7477e+08 6.33041e+06 0 5.36715e+08 0 0.199602 0.000677276 0.196567 0.0419237 0.036238 0.266052 0.000592339 0.270684 0.0298744 0.0411936 0.311682 0.000405765 0.320754 0.00783688 0.0276209 3290
2.49032e+10 0.399185 0.00988599 2.12766e+08 7.87679e+06 0 6.50595e+08 0 0.203547 0.000787385 0.200594 0.0424067 0.0371393 0.268589 0.000668894 0.273977 0.0279927 0.0410417 0.309629 0.000512701 0.31991 0.00856286 0.0326729 2455
3.91913e+10 0.456736 0.0116602 2.69649e+08 1.01086e+07 0 7.43049e+08 0 0.20449 0.000920051 0.202546 0.0417996 0.0384703 0.265569 0.000836701 0.271384 0.0298244 0.0439029 0.304908 0.000694311 0.31729 0.0109402 0.0406522 1826
6.20124e+10 0.491803 0.0146912 2.76591e+08 1.23138e+07 0 7.43049e+08 0 0.207654 0.00114309 0.204457 0.0450718 0.0359928 0.264194 0.00102473 0.267986 0.0324827 0.0409125 0.302741 0.000869389 0.313865 0.0135998 0.0399298 1159
9.68259e+10 0.516369 0.0192919 2.88457e+08 1.67139e+07 0 8.10788e+08 0 0.209558 0.00146051 0.206986 0.0408446 0.0334775 0.261865 0.00133584 0.267163 0.0306338 0.0425648 0.298984 0.00115911 0.308615 0.0178467 0.0433268 672
1.51651e+11 0.583333 0.0304001 3.18958e+08 2.76682e+07 0 8.10788e+08 0 0.206632 0.00254864 0.204775 0.0503344 0.0411228 0.255738 0.00233309 0.260321 0.0363211 0.0485757 0.292197 0.00209747 0.302537 0.0216273 0.0488499 264
2.41076e+11 0.584416 0.0565306 2.33904e+08 4.46143e+07 0 6.06006e+08 0 0.209082 0.0042625 0.206036 0.0486441 0.037255 0.260284 0.0036473 0.263635 0.0270965 0.0350468 0.297314 0.00343153 0.305819 0.0183268 0.0283509 77
3.68589e+11 0.733333 0.118187 3.79524e+08 1.12621e+08 3.60165e+08 4.50623e+08 3.60165e+08 0.201385 0.00705159 0.201786 0.0205151 0.0274261 0.253512 0.00622652 0.259737 0.0166125 0.0340685 0.279321 0.00715137 0.282222 0.0214047 0.0408104 15
5.77627e+11 0.666667 0.333333 0 0 0 0 0 0.23186 0.0247371 0.230192 0.0453233 0.0403197 0.289381 0.0138273 0.282624 0.03336 0.0130873 0.311769 0.00926813 0.304929 0.0251801 0.00465983 3
