#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.56122e+07 0 0 0 0 0 0 1.19769e-06 4.72871e-07 0 0 0 387292
1.56482e+08 0 0 0 0 0 0 8.19744e-06 3.25491e-06 0 0 0 116575
2.47927e+08 0 0 0 0 0 0 1.38638e-05 3.33822e-06 0 0 0 82603
3.93091e+08 0 0 0 0 0 0 3.52979e-05 6.5093e-06 0 0 0 58623
6.22478e+08 0 0 0 0 0 0 7.93328e-05 1.11577e-05 0 0 0 41038
9.85846e+08 0 0 0 0 0 0 0.00022863 2.57267e-05 0 0 0 28620
1.56511e+09 0 0 0 0 0 0 0.00038459 3.98728e-05 0 0 0 19767
2.47168e+09 0 0 0 0 0 0 0.000619723 6.35876e-05 0 0 0 13407
3.92448e+09 0 0 0 0 0 0 0.0011716 0.000106566 0 0 0 9223
6.21456e+09 0 0 0 0 0 0 0.00205287 0.000173619 0 0 0 6181
9.83465e+09 0 0 0 0 0 0 0.00304662 0.000275079 0 0 0 3970
1.5559e+10 0 0 0 0 0 0 0.00590098 0.000509282 0 0 0 2616
2.46437e+10 0 0 0 0 0 0 0.00995753 0.000768271 0 0 0 1716
3.90264e+10 0 0 0 0 0 0 0.0121145 0.00119293 0 0 0 956
6.2396e+10 0 0 0 0 0 0 0.0147055 0.00156576 0 0.0243006 0 569
9.74244e+10 0 0 0 0 0 0 0.0168987 0.0024514 0 0.0243006 0 301
1.51773e+11 0 0 0 0 0 0 0.0119495 0.00244838 0 0.0233763 0 142
2.47352e+11 0 0 0 0 0 0 0.0127467 0.00641999 0 0.0219487 0 47
3.94098e+11 0 0 0 0 0 0 0.00554953 0.00554953 0 0 0 16
6.33082e+11 0 0 0 0 0 0 0 0 0 0 0 2
9.79374e+11 0 0 0 0 0 0 0 0 0 0 0 1
