#Only galaxies that have rejuvenated at least once and are currently obs. star-forming
#sm <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <SFTime> AvgErr Median_SFTime 1Sig+ 1Sig- Counts
8.08301e+07 8.19399e+08 4.86441e+06 6.09032e+08 6.7312e+08 2.5503e+08 2.07429e+09 1.21053e+07 1.62645e+09 1.89607e+09 9.09486e+08 14016
1.60009e+08 9.17677e+08 7.5496e+06 6.92286e+08 7.63316e+08 3.32744e+08 2.15899e+09 1.62832e+07 1.74201e+09 1.90202e+09 1.02505e+09 8485
2.53285e+08 9.73457e+08 6.84266e+06 7.2614e+08 8.3574e+08 3.60695e+08 2.25598e+09 1.49185e+07 1.85802e+09 2.02994e+09 1.02889e+09 10997
3.97254e+08 1.01204e+09 7.09225e+06 7.33444e+08 9.04264e+08 3.67999e+08 2.35849e+09 1.51432e+07 1.85802e+09 2.15234e+09 1.02889e+09 12134
6.28319e+08 1.04726e+09 7.42784e+06 8.00274e+08 9.26855e+08 4.31479e+08 2.37638e+09 1.54075e+07 1.97444e+09 2.15859e+09 1.14531e+09 11721
9.93761e+08 1.09601e+09 8.51177e+06 8.1198e+08 1.00967e+09 4.41046e+08 2.44852e+09 1.71923e+07 1.97444e+09 2.28152e+09 1.14531e+09 10373
1.5814e+09 1.15641e+09 9.6256e+06 8.34163e+08 1.1009e+09 4.59765e+08 2.53026e+09 1.88641e+07 2.06853e+09 2.31063e+09 1.2394e+09 9276
2.49981e+09 1.19036e+09 1.0747e+07 8.50454e+08 1.12078e+09 4.33946e+08 2.5481e+09 2.03603e+07 2.09125e+09 2.41132e+09 1.26213e+09 8126
3.9615e+09 1.26015e+09 1.22072e+07 9.19657e+08 1.23893e+09 5.03149e+08 2.60053e+09 2.22273e+07 2.09125e+09 2.53496e+09 1.26213e+09 7197
6.24614e+09 1.31639e+09 1.40882e+07 9.39217e+08 1.30832e+09 4.89671e+08 2.56731e+09 2.4135e+07 1.97444e+09 2.52813e+09 1.14851e+09 6248
9.9527e+09 1.41639e+09 1.65536e+07 9.88039e+08 1.43788e+09 5.31573e+08 2.60667e+09 2.6259e+07 2.0834e+09 2.54282e+09 1.33271e+09 5506
1.5716e+10 1.53714e+09 1.9635e+07 1.05478e+09 1.69795e+09 5.89947e+08 2.55907e+09 2.86123e+07 1.97444e+09 2.65178e+09 1.25748e+09 4656
2.48369e+10 1.66487e+09 2.37038e+07 1.15783e+09 1.88187e+09 6.76367e+08 2.47789e+09 3.21301e+07 1.85802e+09 2.57546e+09 1.14106e+09 3702
3.92468e+10 1.78642e+09 3.12442e+07 1.25748e+09 2.04437e+09 7.6629e+08 2.40438e+09 3.7386e+07 1.85802e+09 2.39794e+09 1.14106e+09 2520
6.13206e+10 2.05865e+09 4.59457e+07 1.39649e+09 2.43366e+09 8.33471e+08 2.27462e+09 4.78149e+07 1.62642e+09 2.5066e+09 9.0946e+08 1478
9.54118e+10 2.17762e+09 7.95807e+07 1.53844e+09 2.47192e+09 9.46545e+08 2.16653e+09 7.7719e+07 1.51125e+09 2.2546e+09 9.06013e+08 537
1.49754e+11 2.58966e+09 1.79794e+08 2.06375e+09 3.08357e+09 1.45943e+09 2.00279e+09 1.51991e+08 1.28215e+09 2.11917e+09 6.76918e+08 131
2.38803e+11 2.60081e+09 3.95402e+08 1.85802e+09 3.42045e+09 1.35771e+09 2.00006e+09 4.32861e+08 1.28215e+09 2.36187e+09 7.88209e+08 25
3.22908e+11 3.1599e+09 3.1599e+09 3.1599e+09 0 0 6.05944e+08 6.05944e+08 6.05944e+08 0 0 1
