#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
45.926 0.000473278 0.000487707 2.23692e-05 0 0 0 0.000140597 3.99084e-06 0 0 0 1039559
62.3924 0.000158983 0.00016081 1.73348e-05 0 0 0 0.000108757 3.39457e-06 0 0 0 547230
79.5 0.00169782 0.00170651 7.06133e-05 0 0 0 0.000910503 1.3188e-05 0 0 0 345148
98.4268 0.0106143 0.0106918 0.000228023 0 0 0 0.00432818 4.03885e-05 0 0 0 206419
123.668 0.0483775 0.04937 0.000755788 0 0 0 0.0164655 0.0001349 0 0.0308935 0 85639
155.268 0.152939 0.158967 0.00218579 0 0 0 0.0473329 0.000410061 0.0146332 0.0960015 0.0146332 30522
194.556 0.307573 0.329812 0.00544078 0 1 0 0.102084 0.00112669 0.07042 0.145158 0.07042 8993
244.193 0.464302 0.525819 0.013027 0 1 0 0.189946 0.00310426 0.168158 0.180169 0.139172 2227
307.089 0.514607 0.6 0.0309122 1 0 1 0.275875 0.00816822 0.266423 0.194191 0.202161 445
390.517 0.527778 0.583333 0.0706276 1 0 1 0.372575 0.0213692 0.390082 0.145001 0.205488 72
481.116 0.333333 0.466667 0.191899 0 1 0 0.423429 0.0600686 0.482288 0.190664 0.327662 15
638.877 0 0 0 0 0 0 0.339592 0.190412 0.530004 0 0.380824 2
740.24 0 0 0 0 0 0 0.664682 0.664682 0.664682 0 0 1
