#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.12706e+07 0.995671 0.000516342 8.58188e+08 7.44296e+06 6.05234e+08 1.02119e+09 6.05234e+08 0.347345 0.000926282 0.3407 0.108559 0.109516 0.65792 0.000683401 0.662219 0.0776144 0.0881185 0.891588 0.000554324 0.916234 0.0347908 0.0994233 16169
1.59617e+08 0.995801 0.00064655 1.10741e+09 1.10973e+07 8.29125e+08 1.26213e+09 8.29125e+08 0.342532 0.00110668 0.336289 0.101519 0.102662 0.641784 0.000850084 0.644582 0.0774093 0.0844744 0.872773 0.00079301 0.899251 0.0447972 0.113492 10003
2.52593e+08 0.99609 0.000557455 1.19684e+09 1.00306e+07 9.41735e+08 1.26673e+09 9.41735e+08 0.343701 0.000946112 0.338601 0.0963811 0.0977762 0.636438 0.000739854 0.638975 0.0775997 0.0848604 0.865621 0.000722253 0.889352 0.052273 0.111551 12533
3.97864e+08 0.996196 0.000526528 1.24291e+09 9.93554e+06 9.41735e+08 1.38435e+09 9.41735e+08 0.350556 0.000850746 0.347112 0.0914576 0.0934105 0.633563 0.00069249 0.636661 0.0745592 0.082889 0.859769 0.000703019 0.882495 0.0553689 0.110203 13670
6.28775e+08 0.99605 0.000546644 1.35318e+09 1.1003e+07 1.05122e+09 1.42455e+09 1.05122e+09 0.356308 0.00083385 0.354176 0.08713 0.091142 0.628568 0.000702837 0.63149 0.0741049 0.0822209 0.849293 0.000745668 0.869282 0.0625686 0.110293 13166
9.98388e+08 0.996075 0.000565495 1.48611e+09 1.21957e+07 1.14952e+09 1.53171e+09 7.92127e+08 0.36496 0.000852895 0.36228 0.0847087 0.0867815 0.623185 0.000723144 0.625771 0.0734884 0.080453 0.836565 0.000800815 0.85196 0.0736294 0.107646 12228
1.58379e+09 0.995936 0.000598006 1.59549e+09 1.34243e+07 1.16825e+09 1.75161e+09 6.86786e+08 0.371416 0.00084071 0.370331 0.078587 0.08285 0.616919 0.000736642 0.620044 0.0719963 0.0787549 0.824979 0.00085354 0.838294 0.078577 0.107637 11319
2.50985e+09 0.996886 0.000541274 1.77592e+09 1.51017e+07 1.28215e+09 1.9983e+09 7.88209e+08 0.37855 0.000858387 0.376481 0.0794169 0.081295 0.608201 0.000766179 0.610136 0.0732825 0.0765308 0.806364 0.000926713 0.818692 0.0854416 0.109287 10597
3.97286e+09 0.997107 0.000536423 1.9623e+09 1.67764e+07 1.51125e+09 2.01127e+09 1.0173e+09 0.385851 0.000861771 0.38398 0.0777563 0.0790027 0.597769 0.000797392 0.600803 0.0728232 0.0784646 0.788083 0.000992558 0.798658 0.0933868 0.113263 10025
6.29518e+09 0.997023 0.000552096 2.16692e+09 1.87445e+07 1.62642e+09 2.38394e+09 1.02119e+09 0.389109 0.000876223 0.389009 0.0756543 0.0821763 0.579725 0.000838955 0.581637 0.0756041 0.0784329 0.76614 0.001067 0.777208 0.0978767 0.117642 9740
1.00092e+10 0.995884 0.00065778 2.42981e+09 2.06643e+07 1.85802e+09 2.52113e+09 1.25278e+09 0.385773 0.000875476 0.384563 0.0760718 0.0800209 0.557013 0.000868634 0.560436 0.0745087 0.0829084 0.738559 0.00113533 0.750108 0.101306 0.120659 9475
1.58353e+10 0.995991 0.000649053 2.7555e+09 2.27994e+07 2.16471e+09 2.83369e+09 1.44775e+09 0.376147 0.000854263 0.377565 0.0743163 0.0829656 0.528588 0.000900491 0.531731 0.0774344 0.0849421 0.705888 0.00121152 0.715432 0.112432 0.127955 9479
2.50345e+10 0.996436 0.000619424 3.16881e+09 2.48916e+07 2.56247e+09 3.24714e+09 1.73334e+09 0.358424 0.000851367 0.360452 0.0748092 0.0848934 0.493547 0.000930455 0.495778 0.0811757 0.087392 0.66784 0.00129891 0.673343 0.125869 0.132826 9258
3.95881e+10 0.996782 0.000618293 3.62434e+09 2.75685e+07 3.1599e+09 3.23384e+09 2.10512e+09 0.335875 0.000815118 0.337859 0.0702291 0.0771955 0.45469 0.000934893 0.457603 0.0781665 0.0874672 0.625754 0.00140324 0.626452 0.134673 0.132204 8391
6.20285e+10 0.995882 0.0008061 4.11474e+09 3.37119e+07 3.76585e+09 3.37776e+09 2.5976e+09 0.312252 0.000885811 0.314567 0.0675522 0.0761278 0.418751 0.00105716 0.420644 0.0775856 0.0859984 0.585814 0.00167406 0.584492 0.143299 0.137713 6313
