#For SF galaxies, QTime is the duration of the last period when they were quenched.
#obs_sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.69027e+07 0.00764419 0.000120857 6.26769e+06 103202 0 0 0 0.288717 0.000129364 0.280532 0.104585 0.0904932 0.515294 8.97987e-05 0.522418 0.0534145 0.0654835 0.633209 3.26945e-05 0.638865 0.0142075 0.0251855 519349
1.5715e+08 0.0131943 0.000264964 1.29375e+07 255220 0 0 0 0.300849 0.000212814 0.295861 0.0991899 0.0922131 0.521362 0.000133142 0.52617 0.0505248 0.0591805 0.633768 5.29048e-05 0.63922 0.0139942 0.024501 185459
2.49034e+08 0.0193862 0.000357227 2.0889e+07 370949 0 0 0 0.311301 0.000232555 0.307901 0.0942108 0.0910936 0.52435 0.000141294 0.527964 0.0498554 0.0570701 0.633958 5.98034e-05 0.639717 0.0137163 0.0248976 148972
3.94523e+08 0.026674 0.000466519 3.06349e+07 502702 0 0 0 0.322505 0.000251655 0.320345 0.08942 0.087898 0.527688 0.00015319 0.530964 0.0487041 0.055091 0.634156 6.80253e-05 0.640126 0.0135825 0.0249953 119292
6.25733e+08 0.0366887 0.00060876 4.69439e+07 719835 0 0 0 0.334971 0.000273822 0.333148 0.085832 0.0844148 0.532289 0.000166959 0.53566 0.0472807 0.0542866 0.634363 7.91892e-05 0.640779 0.0135394 0.025699 95370
9.9305e+08 0.0479159 0.000769779 7.00314e+07 1.00357e+06 0 0 0 0.346888 0.000294196 0.345054 0.0826247 0.0801713 0.536889 0.000182724 0.540277 0.0465486 0.0530841 0.634601 9.12553e-05 0.641489 0.0132166 0.0261733 76989
1.57336e+09 0.062262 0.000960427 9.88511e+07 1.326e+06 0 0 0 0.359413 0.000313533 0.357244 0.0789845 0.0749264 0.54113 0.000198346 0.544928 0.0449176 0.052274 0.634186 0.000106606 0.641782 0.0132174 0.0275128 63297
2.49598e+09 0.0832426 0.00119723 1.4325e+08 1.81857e+06 0 0 0 0.370484 0.000330609 0.368017 0.0771747 0.0719003 0.542861 0.000215023 0.546698 0.0442469 0.0512753 0.632176 0.000128898 0.640957 0.0139045 0.0307319 53242
3.96414e+09 0.105544 0.00142484 1.98986e+08 2.31303e+06 0 4.83764e+08 0 0.379797 0.00034653 0.377945 0.0750625 0.0713181 0.542023 0.000231752 0.545974 0.0449727 0.0516396 0.628984 0.000152741 0.639318 0.0147983 0.0355927 46502
6.28362e+09 0.136476 0.00168738 2.8345e+08 3.04778e+06 0 7.07395e+08 0 0.386266 0.000358132 0.385382 0.0722295 0.0705433 0.536427 0.000257658 0.541346 0.0453982 0.0540493 0.623286 0.000190527 0.635721 0.0169826 0.0422595 41392
