#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.68629e+09 0.0449371 0.0515279 0.00431229 0 0 0 0.0629537 0.00163828 0.0303645 0.07788 0.0240676 3338
1.61585e+10 0.0226567 0.0232775 0.00272837 0 0 0 0.0405062 0.000971267 0.0265645 0.0441577 0.0207945 3222
2.55409e+10 0.0436335 0.0448235 0.00299422 0 0 0 0.0495507 0.000873733 0.0288732 0.0612816 0.0231918 5042
4.04346e+10 0.0583843 0.0610771 0.00277116 0 0 0 0.058071 0.000723652 0.0371853 0.070502 0.0314602 8170
6.39185e+10 0.0843 0.0881932 0.00264974 0 0 0 0.0708238 0.000674571 0.047443 0.0845274 0.0412057 12586
1.00748e+11 0.114279 0.123158 0.00276265 0 0 0 0.0833087 0.000645885 0.0575729 0.0980164 0.041958 16556
1.59353e+11 0.151253 0.164525 0.0029632 0 0 0 0.0997697 0.000694836 0.069889 0.116097 0.0538426 18836
2.51748e+11 0.19674 0.217824 0.00323639 0 1 0 0.118456 0.000733438 0.0887033 0.128462 0.0629132 20489
3.98187e+11 0.257687 0.291764 0.00363883 0 1 0 0.145333 0.000815518 0.116838 0.146332 0.0812167 21041
6.28967e+11 0.325675 0.377113 0.00408537 0 1 0 0.176719 0.000910331 0.149135 0.160201 0.101886 20588
9.96185e+11 0.407236 0.483315 0.00468115 0 1 0 0.216271 0.00103188 0.192736 0.170115 0.120372 18849
1.57665e+12 0.499754 0.61324 0.00545571 0 1 0 0.265829 0.00118232 0.251753 0.170696 0.144416 16284
2.48438e+12 0.555547 0.701392 0.00642143 1 0 1 0.332193 0.00139302 0.328223 0.17058 0.165661 12863
3.94038e+12 0.586481 0.75934 0.00757152 1 0 1 0.402995 0.00161102 0.404567 0.166708 0.169686 9823
6.2245e+12 0.575937 0.742651 0.00897653 1 0 1 0.471207 0.0019094 0.482962 0.15042 0.178588 6940
9.80482e+12 0.517008 0.661525 0.0107615 1 0 1 0.544701 0.00219517 0.564829 0.130237 0.17675 4733
1.5615e+13 0.463255 0.572178 0.0126413 0 1 0 0.601972 0.00248073 0.622657 0.113276 0.154834 3048
2.46721e+13 0.36804 0.454343 0.0157061 0 1 0 0.652631 0.00285444 0.673868 0.0931022 0.139682 1796
3.90059e+13 0.289547 0.347826 0.0182588 0 1 0 0.693172 0.00338073 0.712268 0.0857663 0.127822 1081
6.19201e+13 0.24633 0.287113 0.0219935 0 1 0 0.725988 0.0040863 0.744501 0.0685822 0.106887 613
9.67467e+13 0.222951 0.242623 0.0270903 0 1 0 0.757282 0.00485528 0.767861 0.0719665 0.0882384 305
1.52564e+14 0.212329 0.239726 0.0404332 0 1 0 0.772875 0.00721256 0.786529 0.0684785 0.104328 146
2.30787e+14 0.188679 0.207547 0.0623586 0 1 0 0.798121 0.00831992 0.814696 0.0437319 0.0807019 53
3.99227e+14 0.130435 0.173913 0.102386 0 0 0 0.820965 0.00868624 0.817156 0.0518403 0.0353456 23
5.769e+14 0 0 0 0 0 0 0.793801 0.0206237 0.814425 0 0.0412473 2
9.79877e+14 0 0 0 0 0 0 0.83316 0.000722051 0.833882 0 0.0014441 2
