#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
44.5268 0 0 9.11525e+06 41392.2 0 0 0 0.485361 5.86226e-05 0.486821 0.118802 0.126584 0.769206 3.72858e-05 0.776643 0.0709301 0.0857362 0.956358 1.10655e-05 0.960936 0.0177275 0.0266789 5050119
62.1519 0 0 3.53225e+07 160430 0 0 0 0.409113 8.87373e-05 0.415475 0.0956459 0.116505 0.734972 5.5686e-05 0.739021 0.0609448 0.0693982 0.945405 2.01383e-05 0.948617 0.0195607 0.0257972 1450534
78.4733 0 0 1.10392e+08 443929 0 0 0 0.413019 0.000111781 0.416847 0.0806705 0.0929809 0.713683 7.77006e-05 0.716237 0.0598748 0.0657713 0.935072 3.43627e-05 0.938713 0.0217791 0.0275229 685732
98.4675 0 0 2.77392e+08 1.05874e+06 0 6.74308e+08 0 0.429775 0.000148206 0.42922 0.0748175 0.0772431 0.691268 0.00011757 0.692078 0.0637082 0.06635 0.915959 7.01196e-05 0.922232 0.0279939 0.0360414 329522
123.689 0 0 5.64644e+08 2.35196e+06 0 1.2396e+09 0 0.438809 0.000209568 0.436788 0.0684497 0.0685501 0.646956 0.000195765 0.643466 0.0725701 0.0671865 0.876343 0.000164105 0.889179 0.0404086 0.0678371 139569
155.708 0 0 9.81857e+08 5.0256e+06 6.05234e+08 1.35903e+09 6.05234e+08 0.413248 0.000304845 0.409776 0.0622151 0.0596543 0.580301 0.000344179 0.571672 0.0843146 0.067979 0.825626 0.00037464 0.845605 0.0606716 0.111208 55326
195.852 0 0 1.50364e+09 1.03941e+07 1.03647e+09 1.85559e+09 1.03647e+09 0.367409 0.000479931 0.363077 0.0594358 0.056418 0.511328 0.000594628 0.497637 0.0907703 0.0641973 0.778158 0.000789897 0.798983 0.0942695 0.149697 21457
246.366 0 0 2.05566e+09 2.11075e+07 1.50229e+09 2.41629e+09 1.04412e+09 0.320769 0.000798991 0.316964 0.0569963 0.0565174 0.452426 0.00105536 0.438034 0.0908863 0.0655939 0.733929 0.00162298 0.748838 0.137823 0.173809 7512
309.412 0 0 2.4964e+09 4.13895e+07 1.97444e+09 2.67729e+09 1.3692e+09 0.282544 0.00138899 0.27775 0.0550697 0.0533333 0.406133 0.00186057 0.394149 0.0778416 0.0618068 0.689348 0.00320569 0.678813 0.196902 0.160358 2381
389.873 0 0 3.11305e+09 8.00384e+07 2.68437e+09 2.79195e+09 1.87526e+09 0.252674 0.00227339 0.244773 0.0506164 0.0394565 0.362236 0.0029382 0.355759 0.0613615 0.0602631 0.630252 0.00588272 0.592128 0.248195 0.117887 789
489.906 0 0 3.19768e+09 1.32512e+08 2.93672e+09 2.48569e+09 1.99499e+09 0.228512 0.0026239 0.227458 0.0406974 0.0376749 0.337701 0.00441147 0.333021 0.0517079 0.0495142 0.578159 0.00919727 0.547145 0.160924 0.0862421 221
620.713 0 0 3.55029e+09 2.00177e+08 3.52252e+09 1.80812e+09 2.08275e+09 0.213302 0.00550544 0.205308 0.0429052 0.0244475 0.318819 0.0104721 0.304789 0.052987 0.040893 0.53649 0.0136686 0.507083 0.0921342 0.0640319 86
765.418 0 0 3.17987e+09 3.5576e+08 3.28045e+09 1.86687e+09 2.33503e+09 0.205492 0.00968265 0.198873 0.0242139 0.0262153 0.31548 0.0219817 0.29442 0.0429634 0.0302273 0.520179 0.0205914 0.493763 0.0898789 0.0520666 31
1004.47 0 0 2.17601e+09 4.95402e+08 2.32608e+09 9.54364e+08 1.49696e+09 0.18208 0.00506771 0.180313 0.0113024 0.01168 0.278466 0.0137389 0.290999 0.0130674 0.017955 0.48884 0.0174184 0.482751 0.0548339 0.028463 7
1213 0 0 2.40306e+09 5.90145e+08 2.80036e+09 8.43665e+08 1.97124e+09 0.182548 0.00774981 0.179912 0.0241388 0.0128554 0.284807 0.0123905 0.285952 0.0334913 0.0198068 0.513865 0.0151871 0.500193 0.0591313 0.00435203 4
