#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.74191e+07 0.0017045 0.00172276 5.17001e-05 0 0 0 0.00113689 1.20403e-05 0 0 0 657084
1.57172e+08 0.00405697 0.00408557 0.000129836 0 0 0 0.00234497 2.93951e-05 0 0 0 244764
2.48967e+08 0.00648542 0.00654181 0.000184113 0 0 0 0.00370297 4.27492e-05 0 0 0 195053
3.94561e+08 0.0106683 0.010835 0.000266261 0 0 0 0.00573576 6.21263e-05 0 0 0 155883
6.25288e+08 0.0159803 0.0162072 0.000364536 0 0 0 0.00851299 8.78016e-05 0 0 0 123402
9.90347e+08 0.022941 0.023374 0.000494481 0 0 0 0.0123945 0.000124112 0 0.0150617 0 96988
1.57099e+09 0.033125 0.0338527 0.000666298 0 0 0 0.0173704 0.000172304 0 0.0295026 0 76951
2.49214e+09 0.0452296 0.046203 0.00086401 0 0 0 0.0246732 0.000239502 0 0.0457415 0 61641
3.95556e+09 0.0629471 0.0644163 0.00110542 0 0 0 0.0329742 0.00030953 0 0.0722117 0 51726
6.28175e+09 0.0833239 0.0864755 0.00139108 0 0 0 0.0448384 0.000400392 0 0.102667 0 44105
9.97378e+09 0.110724 0.115348 0.00166018 0 0 0 0.0599797 0.000495147 0.00770664 0.131765 0.00770664 40434
1.58083e+10 0.136981 0.142395 0.00187001 0 0 0 0.0765301 0.000577745 0.022537 0.154119 0.022537 38049
2.50425e+10 0.163526 0.171606 0.00209502 0 1 0 0.0950708 0.000645385 0.0437568 0.170252 0.0437568 36135
3.95809e+10 0.17796 0.186697 0.00229586 0 1 0 0.111428 0.000721463 0.0663772 0.17488 0.0663772 32159
6.20815e+10 0.172884 0.182261 0.00263741 0 1 0 0.129138 0.000869119 0.0883301 0.181046 0.0883301 24207
9.68689e+10 0.156842 0.162676 0.00334749 0 0 0 0.142921 0.00118661 0.110069 0.177988 0.110069 13198
1.51016e+11 0.140948 0.143319 0.00524297 0 0 0 0.166624 0.00202662 0.1442 0.167184 0.129436 4640
2.34309e+11 0.126214 0.12945 0.0113441 0 0 0 0.181184 0.00416495 0.166584 0.142786 0.115052 927
3.69097e+11 0.0943396 0.0943396 0.0285256 0 0 0 0.175805 0.011156 0.164559 0.145638 0.11323 106
5.55885e+11 0 0 0 0 0 0 0.114281 0.106959 0.22124 0 0.213918 2
