#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.49074e+07 1.64289e-05 1.16169e-05 0 0 0 0 0 0.122662 5.54756e-05 0.120906 0.021322 0.0174609 0.152885 5.54015e-05 0.153325 0.0198719 0.020595 0.186926 2.81314e-05 0.188973 0.00719211 0.0115825 121737
1.55899e+08 9.36154e-05 5.40472e-05 0 0 0 0 0 0.123415 0.000111549 0.121858 0.0216361 0.0183626 0.155348 0.000107606 0.155994 0.0194443 0.0205536 0.188013 5.2986e-05 0.190116 0.00664543 0.0108813 32046
2.47193e+08 0.000518501 0.000156297 0 0 0 0 0 0.124811 0.000138267 0.123394 0.0218617 0.0186384 0.157062 0.000129255 0.157709 0.0194388 0.0201217 0.188892 6.1307e-05 0.190908 0.00616908 0.0102966 21215
3.91568e+08 0.000937613 0.000259934 0 0 0 0 0 0.126591 0.000171974 0.125363 0.0217743 0.0188988 0.158587 0.000155748 0.159208 0.0185761 0.0193345 0.189427 7.30035e-05 0.19137 0.0059454 0.0100935 13865
6.20894e+08 0.00100279 0.000334113 0 0 0 0 0 0.128243 0.000214253 0.127221 0.0217538 0.0194037 0.159854 0.000190195 0.160866 0.017884 0.0199691 0.190058 8.46712e-05 0.1918 0.00558911 0.00928657 8975
9.82287e+08 0.00371287 0.000808781 74852.1 74852.1 0 0 0 0.129748 0.00027058 0.128814 0.0219724 0.0192601 0.160902 0.000238608 0.162059 0.0175985 0.0197131 0.190417 0.000106654 0.192223 0.00545849 0.00901593 5656
1.55786e+09 0.0112265 0.00176532 0 0 0 0 0 0.131277 0.000344008 0.130663 0.0217126 0.0199888 0.162184 0.000296199 0.162858 0.0179638 0.0189272 0.191093 0.000128731 0.192918 0.005045 0.00884306 3563
2.45984e+09 0.020979 0.00309511 0 0 0 0 0 0.13299 0.000433955 0.132661 0.0205716 0.0202535 0.163531 0.000376298 0.164727 0.0167664 0.0191749 0.191567 0.000159451 0.193347 0.00499439 0.00859651 2145
3.90125e+09 0.0313695 0.00482349 0 0 0 0 0 0.13576 0.000558817 0.135229 0.0218986 0.0202402 0.166087 0.000447837 0.167959 0.0148447 0.0189599 0.192095 0.000196805 0.193922 0.00456622 0.00819089 1307
6.15044e+09 0.0427586 0.00751888 469657 469657 0 0 0 0.137802 0.000734456 0.137537 0.0212237 0.0198503 0.168487 0.000622936 0.17067 0.0149402 0.0198116 0.192873 0.000275376 0.194839 0.00453204 0.0079402 725
9.75373e+09 0.075388 0.0124459 754992 754992 0 0 0 0.140233 0.000950291 0.13881 0.0232489 0.0184699 0.169277 0.000760403 0.170029 0.017297 0.0157097 0.192824 0.000351091 0.195083 0.00399385 0.00888744 451
1.56914e+10 0.0862745 0.017617 6.60157e+06 3.36931e+06 0 0 0 0.143778 0.00128401 0.143433 0.0226116 0.0205158 0.171483 0.00102938 0.174465 0.0132399 0.0198758 0.193809 0.000489356 0.196352 0.00332987 0.00897074 255
2.45985e+10 0.164286 0.0314283 3.40045e+06 3.40045e+06 0 0 0 0.144681 0.00156762 0.144318 0.0228548 0.0187102 0.17166 0.00113601 0.17354 0.0110145 0.0153603 0.19364 0.000586758 0.195577 0.00315386 0.0069374 140
3.90969e+10 0.148148 0.0397178 8.40744e+06 5.90769e+06 0 0 0 0.146466 0.0022252 0.144868 0.0245651 0.0200579 0.171795 0.00160302 0.171953 0.0164542 0.0163642 0.192262 0.000940655 0.195113 0.00425334 0.0115721 81
6.05189e+10 0.258065 0.0798889 0 0 0 0 0 0.148493 0.0030234 0.147296 0.0155053 0.0110868 0.171636 0.00268949 0.17593 0.00999089 0.0233035 0.193177 0.00115485 0.194185 0.00508207 0.00772303 31
9.66546e+10 0.25 0.130558 0 0 0 0 0 0.146804 0.00444662 0.15169 0.00867015 0.0180824 0.176094 0.00222983 0.179066 0.00724162 0.0114755 0.194616 0.00149487 0.196844 0.00174241 0.00580768 12
1.43047e+11 0.5 0.288675 0 0 0 0 0 0.145375 0.00719254 0.14947 0.0135265 0.0203261 0.164468 0.00353314 0.167234 0.00422664 0.012422 0.184233 0.00354543 0.188288 0.00329654 0.0125227 4
