#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.334060 (z=1.993474)
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final a=0.334060 (z=1.993474) stellar mass
#sm range: 9.25 - 9.75
#HM    Stats: 6.991180e+11 (median) + 3.676420e+11  / - 2.004420e+11
#SM    Stats: 3.378330e+09 (median) + 1.461250e+09  / - 1.166300e+09
#ObsSM Stats: 3.352940e+09 (median) + 2.652530e+09  / - 1.470820e+09
#VMP   Stats: 1.885100e+02 (median) + 2.722000e+01  / - 1.815999e+01
#ICL   Stats: 6.816440e+07 (median) + 1.404566e+08  / - 4.540180e+07
#SSFR  Stats: 2.783920e-12 (median) + 3.417605e-12  / - 1.752642e-12
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 3828
sfh 0.060123 0 0 0 #avg: 4.0202e-15; avg_err: 4.0202e-15; sd: 2.487e-13; counts: 3828
sfh 0.062373 0 0 0 #avg: 6.48063e-14; avg_err: 3.78624e-14; sd: 2.34227e-12; counts: 3828
sfh 0.064623 0 0 0 #avg: 3.11029e-13; avg_err: 1.04489e-13; sd: 6.46399e-12; counts: 3828
sfh 0.066873 0 0 0 #avg: 6.8651e-13; avg_err: 1.65003e-13; sd: 1.02075e-11; counts: 3828
sfh 0.069123 0 0 0 #avg: 1.62786e-12; avg_err: 3.65956e-13; sd: 2.26391e-11; counts: 3828
sfh 0.071373 0 0 0 #avg: 2.8683e-12; avg_err: 5.4419e-13; sd: 3.36651e-11; counts: 3828
sfh 0.073623 0 0 0 #avg: 4.18553e-12; avg_err: 5.81444e-13; sd: 3.59697e-11; counts: 3828
sfh 0.075873 0 0 0 #avg: 5.79801e-12; avg_err: 7.41277e-13; sd: 4.58574e-11; counts: 3828
sfh 0.078123 0 1.16044e-12 0 #avg: 8.01386e-12; avg_err: 7.85204e-13; sd: 4.85749e-11; counts: 3828
sfh 0.080373 0 5.91838e-12 0 #avg: 1.10513e-11; avg_err: 9.64654e-13; sd: 5.96762e-11; counts: 3828
sfh 0.082623 0 1.44474e-11 0 #avg: 1.41299e-11; avg_err: 1.20964e-12; sd: 7.48317e-11; counts: 3828
sfh 0.085998 0 2.78651e-11 0 #avg: 1.95219e-11; avg_err: 1.00976e-12; sd: 6.24663e-11; counts: 3828
sfh 0.089373 1.3283e-12 4.33657e-11 1.3283e-12 #avg: 2.74073e-11; avg_err: 1.31861e-12; sd: 8.15729e-11; counts: 3828
sfh 0.092748 5.55084e-12 5.47698e-11 5.55084e-12 #avg: 3.62154e-11; avg_err: 1.77786e-12; sd: 1.09984e-10; counts: 3828
sfh 0.096123 1.24215e-11 6.57884e-11 1.24215e-11 #avg: 4.60731e-11; avg_err: 1.7054e-12; sd: 1.05501e-10; counts: 3828
sfh 0.099498 1.9717e-11 7.43234e-11 1.96746e-11 #avg: 5.52941e-11; avg_err: 1.83936e-12; sd: 1.13788e-10; counts: 3828
sfh 0.102873 2.72086e-11 9.17063e-11 2.56319e-11 #avg: 6.86585e-11; avg_err: 2.09674e-12; sd: 1.2971e-10; counts: 3828
sfh 0.106248 3.47899e-11 1.06158e-10 3.05484e-11 #avg: 8.3012e-11; avg_err: 2.47446e-12; sd: 1.53077e-10; counts: 3828
sfh 0.109623 4.30591e-11 1.14381e-10 3.60209e-11 #avg: 9.69477e-11; avg_err: 2.84194e-12; sd: 1.7581e-10; counts: 3828
sfh 0.112998 5.14173e-11 1.25339e-10 4.18605e-11 #avg: 1.08403e-10; avg_err: 2.95012e-12; sd: 1.82503e-10; counts: 3828
sfh 0.116373 5.87378e-11 1.51075e-10 4.6338e-11 #avg: 1.24456e-10; avg_err: 4.11818e-12; sd: 2.54762e-10; counts: 3828
sfh 0.119748 6.62044e-11 1.6292e-10 5.07428e-11 #avg: 1.35624e-10; avg_err: 3.54844e-12; sd: 2.19517e-10; counts: 3828
sfh 0.123123 7.43621e-11 1.72627e-10 5.62309e-11 #avg: 1.47309e-10; avg_err: 3.74182e-12; sd: 2.31479e-10; counts: 3828
sfh 0.126498 8.43811e-11 1.88498e-10 6.33947e-11 #avg: 1.59735e-10; avg_err: 3.94605e-12; sd: 2.44113e-10; counts: 3828
sfh 0.129873 9.33026e-11 2.13749e-10 6.86563e-11 #avg: 1.75276e-10; avg_err: 4.17478e-12; sd: 2.58263e-10; counts: 3828
sfh 0.133248 9.91938e-11 2.29827e-10 7.10926e-11 #avg: 1.88591e-10; avg_err: 4.46137e-12; sd: 2.75993e-10; counts: 3828
sfh 0.136623 1.10679e-10 2.41776e-10 7.84295e-11 #avg: 2.04001e-10; avg_err: 4.5081e-12; sd: 2.78883e-10; counts: 3828
sfh 0.141685 1.23459e-10 2.70114e-10 8.59388e-11 #avg: 2.24594e-10; avg_err: 4.82811e-12; sd: 2.9868e-10; counts: 3828
sfh 0.146748 1.3616e-10 2.82263e-10 9.44781e-11 #avg: 2.44726e-10; avg_err: 5.16297e-12; sd: 3.19396e-10; counts: 3828
sfh 0.15181 1.48455e-10 3.05458e-10 1.00735e-10 #avg: 2.66914e-10; avg_err: 5.94948e-12; sd: 3.68051e-10; counts: 3828
sfh 0.156873 1.63136e-10 3.08761e-10 1.09434e-10 #avg: 2.8574e-10; avg_err: 6.28571e-12; sd: 3.88851e-10; counts: 3828
sfh 0.161935 1.81817e-10 3.2855e-10 1.21022e-10 #avg: 3.06152e-10; avg_err: 6.42006e-12; sd: 3.97163e-10; counts: 3828
sfh 0.166998 2.02053e-10 3.55835e-10 1.3597e-10 #avg: 3.25236e-10; avg_err: 6.26717e-12; sd: 3.87705e-10; counts: 3828
sfh 0.17206 2.19256e-10 3.94796e-10 1.49335e-10 #avg: 3.50049e-10; avg_err: 6.46111e-12; sd: 3.99702e-10; counts: 3828
sfh 0.177123 2.3035e-10 4.21077e-10 1.54844e-10 #avg: 3.70446e-10; avg_err: 6.6678e-12; sd: 4.12489e-10; counts: 3828
sfh 0.182185 2.52287e-10 4.22321e-10 1.73843e-10 #avg: 3.91437e-10; avg_err: 7.15253e-12; sd: 4.42475e-10; counts: 3828
sfh 0.187248 2.62415e-10 4.53883e-10 1.76276e-10 #avg: 4.05355e-10; avg_err: 7.27547e-12; sd: 4.50081e-10; counts: 3828
sfh 0.19231 2.74507e-10 4.69919e-10 1.80213e-10 #avg: 4.22754e-10; avg_err: 7.45974e-12; sd: 4.6148e-10; counts: 3828
sfh 0.197373 2.91255e-10 4.65478e-10 1.93208e-10 #avg: 4.41707e-10; avg_err: 7.67125e-12; sd: 4.74565e-10; counts: 3828
sfh 0.202435 3.11564e-10 5.06592e-10 2.05684e-10 #avg: 4.69985e-10; avg_err: 8.00822e-12; sd: 4.95411e-10; counts: 3828
sfh 0.207498 3.4438e-10 5.46597e-10 2.28914e-10 #avg: 5.06932e-10; avg_err: 8.39808e-12; sd: 5.19528e-10; counts: 3828
sfh 0.21256 3.72762e-10 5.57923e-10 2.47748e-10 #avg: 5.36961e-10; avg_err: 8.78142e-12; sd: 5.43243e-10; counts: 3828
sfh 0.217623 3.88801e-10 5.92886e-10 2.53043e-10 #avg: 5.67118e-10; avg_err: 9.3138e-12; sd: 5.76177e-10; counts: 3828
