#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
48.0469 0 0 0 0 0 0 0 0.159368 2.98261e-05 0.160549 0.0206801 0.022892 0.175966 2.40757e-05 0.17867 0.0142474 0.0197158 0.194317 1.10743e-05 0.196769 0.00387248 0.00921954 472956
62.7962 0 0 0 0 0 0 0 0.143946 3.04622e-05 0.143329 0.0217829 0.0203869 0.165443 2.73268e-05 0.166666 0.0179858 0.0201547 0.190651 1.34006e-05 0.192766 0.00616723 0.0106508 442919
79.6725 0 0 0 0 0 0 0 0.132917 3.67283e-05 0.131555 0.0232222 0.0203155 0.159092 3.35394e-05 0.159794 0.0197832 0.0207793 0.189423 1.56847e-05 0.191431 0.00644092 0.0105685 331051
97.9359 0 0 0 0 0 0 0 0.127579 5.01849e-05 0.12587 0.022617 0.0189929 0.158174 4.58305e-05 0.158783 0.0194369 0.0202707 0.189607 2.07924e-05 0.191463 0.00619312 0.0100493 170627
123.383 0 0 0 0 0 0 0 0.128395 8.57883e-05 0.126956 0.0221941 0.0190351 0.161636 7.52664e-05 0.162399 0.018419 0.0195068 0.191148 3.20069e-05 0.19282 0.0054985 0.00884281 57503
154.836 0.000160686 9.27669e-05 0 0 0 0 0 0.132041 0.000151264 0.131062 0.0219097 0.0198495 0.164798 0.000127009 0.165931 0.017162 0.0191913 0.19237 5.07548e-05 0.193964 0.00478536 0.00797991 18670
194.587 0.000961538 0.000429848 0 0 0 0 0 0.135809 0.000282331 0.135149 0.0221164 0.0199933 0.168285 0.000226067 0.169861 0.0152611 0.0184218 0.193767 8.64121e-05 0.195299 0.00404683 0.00695226 5200
245.174 0.0024 0.00138453 0 0 0 0 0 0.142537 0.000566243 0.141864 0.0220103 0.0198598 0.173459 0.00041771 0.175525 0.013435 0.0173659 0.195453 0.000151051 0.196932 0.00303428 0.00609714 1250
305.756 0.0251799 0.00941345 0 0 0 0 0 0.146615 0.00114677 0.146925 0.018404 0.0205794 0.17651 0.000845695 0.179656 0.0107271 0.0183479 0.19632 0.000296112 0.197992 0.00230721 0.00497401 278
383.42 0.0625 0.0434755 1.32301e+07 1.32301e+07 0 0 0 0.150592 0.00374749 0.15734 0.0128544 0.0294836 0.177615 0.00232361 0.179741 0.00987418 0.015375 0.197158 0.000816577 0.198482 0.00209737 0.00374874 32
484.961 0 0 0 0 0 0 0 0.152027 0.00692074 0.154421 0.0150121 0.0182115 0.178119 0.00520151 0.18099 0.0103451 0.0133992 0.196961 0.00197302 0.198587 0.00222015 0.00703646 4
