#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
48.9253 0.014787 0.0163319 0.00205633 0 0 0 0.0359188 0.00075582 0.0190926 0.0439946 0.0132289 4531
63.9119 0.0217187 0.0220709 0.00161768 0 0 0 0.0381814 0.000486826 0.0268711 0.0428574 0.0212733 8518
81.067 0.0501265 0.0509699 0.00162441 0 0 0 0.0550768 0.000420274 0.0374682 0.0631659 0.0318704 18972
100.534 0.111378 0.11688 0.00186488 0 0 0 0.0809667 0.000407657 0.0586685 0.0905836 0.0429368 32897
126.013 0.210408 0.230592 0.00241308 0 1 0 0.120879 0.000495493 0.098372 0.116301 0.0715025 37703
158.04 0.357641 0.413847 0.00318839 0 1 0 0.180832 0.000630674 0.161546 0.142438 0.104193 35530
198.229 0.501206 0.615 0.00414386 1 0 1 0.266802 0.000835619 0.257745 0.156747 0.140347 28200
248.973 0.591212 0.760266 0.00543132 1 0 1 0.378157 0.00109733 0.380343 0.155659 0.161625 18775
312.511 0.559904 0.721518 0.00717677 1 0 1 0.495285 0.00143514 0.510074 0.137441 0.171036 10884
393.188 0.470294 0.585905 0.00946491 0 1 0 0.599877 0.00178174 0.620168 0.109831 0.151174 5605
493.487 0.320275 0.390145 0.0126402 0 1 0 0.674491 0.00225066 0.695835 0.0828065 0.130377 2476
619.198 0.241279 0.276163 0.0163461 0 1 0 0.726706 0.00316356 0.743862 0.0747996 0.107556 1032
777.123 0.186111 0.202778 0.0233057 0 1 0 0.765708 0.00432047 0.778318 0.0668602 0.0931095 360
960.259 0.182927 0.219512 0.0549407 0 1 0 0.798815 0.00664431 0.80812 0.0483255 0.0741265 82
1195.3 0.190476 0.238095 0.11761 0 1 0 0.815054 0.0108581 0.814425 0.0545717 0.0412473 21
1618.4 0 0 0 0 0 0 0.83316 0.000722051 0.833882 0 0.0014441 2
