#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.3203e+07 0.024309 0.024642 0.00286847 0 0 0 0.0548997 0.00107824 0.0390332 0.0611128 0.0310168 3003
1.59959e+08 0.0288504 0.0292943 0.0036085 0 0 0 0.0673299 0.00142294 0.0428356 0.0773956 0.03472 2253
2.52392e+08 0.0436293 0.0444015 0.0041213 0 0 0 0.0729349 0.0013771 0.0535258 0.0800926 0.0453586 2590
3.97897e+08 0.0444295 0.0451027 0.0038671 0 0 0 0.0835212 0.00142053 0.0570186 0.0985369 0.0345638 2971
6.34253e+08 0.0635462 0.0650961 0.00445332 0 0 0 0.0926641 0.00150223 0.0688453 0.103546 0.0463957 3226
1.00175e+09 0.0846636 0.0889396 0.00507012 0 0 0 0.105058 0.0015815 0.0822544 0.107002 0.0593885 3508
1.58718e+09 0.100949 0.102675 0.00524388 0 0 0 0.123279 0.00176821 0.0969978 0.127347 0.0734119 3477
2.52407e+09 0.124347 0.128748 0.00576974 0 0 0 0.139771 0.00196008 0.110648 0.144514 0.0867617 3635
3.97101e+09 0.144963 0.149331 0.0060889 0 0 0 0.159313 0.00216023 0.127885 0.164476 0.0905126 3663
6.34924e+09 0.177215 0.185564 0.00672401 0 1 0 0.185131 0.00232943 0.154462 0.17747 0.112955 3713
1.00052e+10 0.2015 0.21275 0.00689266 0 1 0 0.209369 0.00246514 0.177076 0.198727 0.124146 4000
1.59044e+10 0.239866 0.255365 0.00727025 0 1 0 0.243088 0.00261146 0.212626 0.214961 0.145205 4194
2.5093e+10 0.261146 0.275478 0.00720656 0 1 0 0.266517 0.00263386 0.241343 0.21892 0.158656 4396
3.96733e+10 0.276984 0.301803 0.00782256 0 1 0 0.294351 0.00274574 0.273698 0.223519 0.169443 4271
6.19859e+10 0.285412 0.312896 0.00905119 0 1 0 0.315323 0.00312231 0.298919 0.21754 0.178435 3311
9.73899e+10 0.246964 0.26605 0.0116229 0 1 0 0.32509 0.00448184 0.305273 0.232744 0.180309 1729
1.49522e+11 0.200358 0.207513 0.0178987 0 1 0 0.358285 0.00797299 0.346466 0.211255 0.201356 559
2.29067e+11 0.2 0.2 0.0450035 0 1 0 0.411014 0.0234162 0.442634 0.188512 0.283587 80
3.54374e+11 0 0 0 0 0 0 0.389607 0.00937682 0.398984 0 0.0187536 2
